Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
hexane-1,2,3,4,5,6-hexol;water;OCC(O)C(O)C(O)C(O)CO ;O;1.4841730089852128
1-methyl-4-phenylbenzene;water;Cc1ccc(cc1)c2ccccc2;O;-0.7491716829014412
6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine;water;CCNc1nc(Cl)nc(NC(C)C)n1;O;-0.3817196716294918
phenylthiourea;water;NC(=S)Nc1ccccc1;O;0.6108779692090212
heptan-4-one;water;CCCC(=O)CCC;O;0.835166859206185
3,3-dimethylbutan-2-one;water;CC(=O)C(C)(C)C;O;1.1119488936707707
4-chlorophenol;water;Oc1ccc(Cl)cc1;O;1.1214931017557561
cyclohexanone;water;O=C1CCCCC1;O;1.1692141421806845
3-methylaniline;water;Cc1cccc(N)c1;O;1.0499115411183633
2,2,2-trichloroacetonitrile;water;ClC(Cl)(Cl)C#N;O;0.42094822831780565
4-chloro-5-(methylamino)-2-[3-(trifluoromethyl)phenyl]pyridazin-3-one;water;CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl;O;-0.4752529108623517
decan-2-one;water;CCCCCCCCC(=O)C;O;-0.11925394929238488
6-chloro-2-N,2-N-diethyl-4-N-propan-2-yl-1,3,5-triazine-2,4-diamine;water;CCN(CC)c1nc(Cl)nc(NC(C)C)n1;O;-0.35070099535328825
ethyl 4-aminobenzoate;water;CCOC(=O)c1ccc(N)cc1;O;0.20715796721412597
1,2,4-trichlorobenzene;water;Clc1ccc(Cl)c(Cl)c1;O;-0.25764496652467755
8-chloro-6-(2-chlorophenyl)-1-methyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine;water;Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34;O;-0.4962501686493201
benzene-1,2-diol;water;Oc1ccccc1O;O;1.7514108353648123
2-ethyl-9-methyl-2,4,9,15-tetrazatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-10-one;water;CCN2c1ncccc1N(C)C(=O)c3cccnc23 ;O;0.20524912559712882
methylsulfanylmethane;water;CSC;O;1.2407957028180774
1-bromo-2-methylbenzene;water;Cc1ccccc1Br;O;0.39136118325435004
ethyl carbamate;water;CCOC(=O)N;O;1.861169228342148
(17-acetyl-6,10,13-trimethyl-3-oxo-2,8,9,11,12,14,15,16-octahydro-1H-cyclopenta[a]phenanthren-17-yl) acetate;water;CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O ;O;-1.097535278003419
2,4-dimethylpentan-3-ol;water;CC(C)C(O)C(C)C;O;0.8733436915461279
naphthalene;water;c1ccc2ccccc2c1;O;-0.2624170705671705
N-ethylaniline;water;CCNc1ccccc1;O;0.6442826975064712
5,5-diphenylimidazolidine-2,4-dione;water;O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3;O;-0.49959064147906534
7,12-dimethylbenzo[a]anthracene;water;Cc1c2ccccc2c(C)c3ccc4ccccc4c13;O;-1.894476653099725
2-(2-chloro-1-diethoxyphosphinothioylsulfanylethyl)isoindole-1,3-dione;water;CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O;O;-1.5699735782102113
1-methoxy-4-[2,2,2-trichloro-1-(4-methoxyphenyl)ethyl]benzene;water;COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl;O;-1.832439300547318
N-[(3,5-dichloro-2,4-difluorophenyl)carbamoyl]-2,6-difluorobenzamide;water;Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ;O;-2.0185513582045393
(2,5-dioxo-4,4-diphenylimidazolidin-1-yl)methyl pentanoate;water;O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3;O;-0.7768498863478998
3-(4-chlorophenyl)-1,1-dimethylurea;water;CN(C)C(=O)Nc1ccc(Cl)cc1;O;0.07640231644982184
1-(2-fluorophenyl)-1-(4-fluorophenyl)-2-(1,2,4-triazol-1-yl)ethanol;water;OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F;O;-0.15265867758983495
[2-(16-acetyloxy-9-fluoro-11,17-dihydroxy-10,13-dimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate;water;CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ;O;-0.5153385848192915
1-bromobutane;water;CCCCBr;O;0.3245517266594501
1,2,4,5-tetrabromobenzene;water;Brc1cc(Br)c(Br)cc1Br;O;-1.875388236929754
4-methylpentan-2-one;water;CC(C)CC(=O)C;O;1.1024046855857845
S-ethyl N-cyclohexyl-N-ethylcarbamothioate;water;CCSC(=O)N(CC)C1CCCCC1 ;O;-0.16697498971731342
1-chloro-4-methoxybenzene;water;COc1ccc(Cl)cc1;O;0.12889546091724335
[cyano-(3-phenoxyphenyl)methyl] 3-(2,2-dibromoethenyl)-2,2-dimethylcyclopropane-1-carboxylate;water;CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2;O;-2.553981431772238
5-butan-2-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione;water;CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O;O;0.493484209763697
dimethoxy-(3-methyl-4-nitrophenoxy)-sulfanylidene-lambda5-phosphane;water;COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1;O;-0.4723896484368559
1-iodonaphthalene;water;Ic1cccc2ccccc12;O;-0.7157669546039912
hexane-1,2,3,4,5,6-hexol;water;OCC(O)C(O)C(O)C(O)CO;O;1.9756997253619764
ethanethiol;water;CCS;O;1.1692141421806845
1,1,2-trichloroethane;water;ClCC(Cl)Cl;O;0.7492689864413138
(5-methyl-2-phenylpyrazol-3-yl) N,N-dimethylcarbamate;water;CN(C)C(=O)Oc1cc(C)nn1c2ccccc2;O;0.45817063984925
2-hydroxybenzamide;water;NC(=O)c1ccccc1O;O;0.5870174489965568
1-methyl-2-nitrobenzene;water;Cc1ccccc1N(=O)=O;O;0.3436401428294215
5,5-di(propan-2-yl)-1,3-diazinane-2,4,6-trione;water;O=C1NC(=O)NC(=O)C1(C(C)C)C(C)C;O;0.13557640657673325
1-ethyl-2-methylbenzene;water;CCc1ccccc1C;O;-0.07630501290994929
1-chloroheptane;water;CCCCCCCCl;O;-0.45330123226688446
5,5-diethyl-1,3-diazinane-2,4,6-trione;water;O=C1NC(=O)NC(=O)C1(CC)CC;O;0.3102354145319716
2-phenylethylbenzene;water;C(Cc1ccccc1)c2ccccc2;O;-0.7491716829014412
1,1,2,2-tetrachloroethane;water;ClC(Cl)C(Cl)Cl;O;0.6251942813364997
11-ethyl-9-methoxy-7-methyl-6H-pyrido[3,2-c][1,5]benzodiazepin-5-one;water;CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ;O;-1.0035248283663099
2-methylphenanthrene;water;Cc1ccc2c(ccc3ccccc32)c1;O;-1.3313683760855688
dibutyl benzene-1,2-dicarboxylate;water;CCCCOC(=O)c1ccccc1C(=O)OCCCC ;O;-0.6441853939665987
2,3,4,5-tetrachloro-6-methoxyphenol;water;COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl ;O;-0.46284544035187
[3-chloro-4-(diethylamino)-4-oxobut-2-enyl] dimethyl phosphate;water;CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl;O;1.7051214261526317
3-hydroxy-13-methyl-9,11,12,14,15,16-hexahydro-6H-cyclopenta[a]phenanthren-17-one;water;CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O;O;-1.0650849705144678
ethyl 2-[[(4-chloro-6-methoxypyrimidin-2-yl)-formylamino]sulfamoyl]benzoate;water;CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2;O;-0.728174425114473
1-methoxy-4-nitrobenzene;water;COc1ccc(cc1)N(=O)=O;O;0.30546331048947867
1-chlorohexane;water;CCCCCCCl;O;-0.033356076527513705
1,2,3,4-tetrachloro-5-(2,3,4,5-tetrachlorophenyl)benzene;water;Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl;O;-2.9157069181931954
2-[[6-[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol;water;OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O;O;1.2598841189880488
hexacosane;water;CCCCCCCCCCCCCCCCCCCCCCCCCC;O;-2.521531124283286
11-ethyl-6-methylpyrido[3,2-c][1,5]benzodiazepin-5-one;water;CCN2c1ccccc1N(C)C(=O)c3cccnc23 ;O;-0.13070699899436772
1,1-dichloroethane;water;CC(Cl)Cl;O;0.8399389632486779
4-aminobenzenesulfonamide;water;Nc1ccc(cc1)S(N)(=O)=O;O;0.8160784430362137
2,6-dinitro-4-propan-2-yl-N,N-dipropylaniline;water;CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O;O;-1.6415551388476044
1,2,3,4,5,6-hexachlorocyclohexane;water;ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl;O;-0.7587158909864268
propan-2-yl 2-[ethoxy-(propan-2-ylamino)phosphinothioyl]oxybenzoate;water;CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C;O;-0.5458800506912458
1,2,3-trichlorobenzene;water;Clc1cccc(Cl)c1Cl;O;-0.45330123226688446
tetrachloromethane;water;ClC(Cl)(Cl)Cl;O;0.3531843509144072
1,2-dichloro-4-nitrobenzene;water;O=N(=O)c1cc(Cl)c(Cl)cc1;O;-0.07153290886745654
cyclooctanol;water;OC1CCCCCCC1;O;0.8399389632486779
17-hydroxy-10,13,17-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one;water;CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C;O;-0.45282402186263526
(4-ethoxyphenyl)urea;water;CCOc1ccc(NC(N)=O)cc1;O;0.41999380750930715
1,4-dimethylcyclohexane;water;C/C1CCC(\C)CC1;O;-0.6775901222640484
1,7-phenanthroline;water;c1cnc2c(c1)ccc3ncccc23;O;0.1766165013421717
2-methoxy-2-methylpropane;water;COC(C)(C)C;O;1.341009887710427
1-methoxy-4-prop-1-enylbenzene;water;COc1ccc(C=CC)cc1;O;-0.03812818057000645
hexadecan-1-ol;water;CCCCCCCCCCCCCCCCO;O;-1.8849324450147396
1H-pyrimidine-2,4-dione;water;O=c1cc[nH]c(=O)[nH]1 ;O;0.7454513032073194
7H-purin-6-amine;water;Nc1ncnc2nc[nH]c12 ;O;0.44385432772177136
1,2,4-trichloro-5-(2,3-dichlorophenyl)benzene;water;Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ;O;-1.9851466299070895
cyclopropyl-(4-methoxyphenyl)-pyrimidin-5-ylmethanol;water;COc1ccc(cc1)C(O)(C2CC2)c3cncnc3 ;O;0.21670217529911168
pentacyclo[10.7.1.02,7.08,20.013,18]icosa-1(19),2(7),3,5,8(20),9,11,13,15,17-decaene;water;c1ccc2c(c1)c3cccc4c3c2cc5ccccc54;O;-2.47190124224136
1,3-diphenylurea;water;O=C(Nc1ccccc1)Nc2ccccc2;O;-0.04767238865499216
5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione;water;CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ;O;0.3474578260634158
1,2-dichloro-3-(4-chlorophenyl)benzene;water;Clc1ccc(cc1)c2cccc(Cl)c2Cl ;O;-1.5461130579977473
1,1-dimethyl-3-(4-propan-2-ylphenyl)urea;water;CC(C)c1ccc(NC(=O)N(C)C)cc1;O;-0.23187560469521623
2-(6-chloropyridazin-3-yl)sulfanyl-N,N-diethylacetamide;water;CCN(CC)C(=O)CSc1ccc(Cl)nn1;O;0.6366473310384826
2,2-dimethylbutan-1-ol;water;CCC(C)(C)CO;O;0.9592415643109992
propyl butanoate;water;CCCOC(=O)CCC;O;0.6204221772940068
2-methyl-1,3,5-trinitrobenzene;water;Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O;O;-0.08107711695244225
N-[2-di(propan-2-yloxy)phosphinothioylsulfanylethyl]benzenesulfonamide;water;CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1;O;-0.5487433131167416
cycloheptane;water;C1CCCCCC1;O;-0.2194681341847347
propyl formate;water;CCCOC=O;O;1.2217072866481058
1-methyl-2-propan-2-ylbenzene;water;CC(C)c1ccccc1C;O;-0.338770735247056
3-chloroaniline;water;Nc1cccc(Cl)c1;O;0.8017621309087352
2,4-dimethylpentane;water;CC(C)CC(C)C;O;-0.5773759373716985
dibenzofuran;water;o1c2ccccc2c3ccccc13;O;-0.7396274748164553
(2-ethoxy-3,3-dimethyl-2H-1-benzofuran-5-yl) methanesulfonate;water;CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C;O;-0.17651919780229913
1,1-dimethyl-3-[3-(trifluoromethyl)phenyl]urea;water;CN(C)C(=O)Nc1cccc(c1)C(F)(F)F;O;-0.18129130184479209
acridine;water;c3ccc2nc1ccccc1cc2c3;O;-0.2958217988646204
17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,12,14,15,16-decahydrocyclopenta[a]phenanthrene-3,11-dione;water;CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO;O;-0.028583972485020745
6-(hydroxymethyl)oxane-2,3,4,5-tetrol;water;OCC1OC(O)C(O)C(O)C1O;O;1.8086760838747267
3-methylphenol;water;Cc1cccc(O)c1;O;1.1310373098407418
4-chloro-N-(2-methyl-2,3-dihydroindol-1-yl)-3-sulfamoylbenzamide;water;CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ;O;-0.2557361249076806
[8-[2-(4-hydroxy-6-oxooxan-2-yl)ethyl]-3,7-dimethyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] 2-methylbutanoate;water;CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 ;O;-1.410108092786701
1,4-dinitrobenzene;water;O=N(=O)c1ccc(cc1)N(=O)=O;O;-0.16220288567482066
5-(2-bicyclo[3.2.1]oct-2-enyl)-5-ethyl-1,3-diazinane-2,4,6-trione;water;CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3;O;0.16898113487418312
ethyl decanoate;water;CCCCCCCCCC(=O)OCC;O;-0.5010222726918128
1,1-dimethyl-3-phenylurea;water;CN(C)C(=O)Nc1ccccc1;O;0.6920037379313996
1-ethoxypropane;water;CCCOCC;O;1.1405815179257275
propan-2-ol;water;CC(C)O;O;1.6607408585574484
2-methylnaphthalene;water;Cc1ccc2ccccc2c1;O;-0.34354283928954893
dibromo(chloro)methane;water;ClC(Br)Br;O;0.5488406166566141
4-[4-(4-hydroxyphenyl)hexan-3-yl]phenol;water;CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2;O;-0.6585017060940769
diethyl 2-dimethoxyphosphinothioylsulfanylbutanedioate;water;CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC;O;-0.15265867758983495
chloromethylbenzene;water;ClCc1ccccc1;O;0.31500751857446435
(E)-but-2-enal;water;C/C=C/C=O;O;1.6082477140900269
3-(4-bromo-3-chlorophenyl)-1-methoxy-1-methylurea;water;CON(C)C(=O)Nc1ccc(Br)c(Cl)c1;O;-0.4170332415439388
9,10-dimethylanthracene;water;Cc1c2ccccc2c(C)c3ccccc13;O;-1.6797319711875471
methyl hexanoate;water;CCCCCC(=O)OC;O;0.5631569287840926
3-[4-(5-tert-butyl-2-oxo-1,3,4-oxadiazol-3-yl)-3-chlorophenyl]-1,1-dimethylurea;water;CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C;O;-0.6098262448606501
N-(4-fluorophenyl)acetamide;water;CC(=O)Nc1ccc(F)cc1;O;0.6061058651665283
2-chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide;water;CCc1cccc(CC)c1N(COC)C(=O)CCl ;O;-0.10016553312241346
cyclohexene;water;C1CCC=CC1;O;0.2195654377246075
11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one;water;CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO;O;-0.019039764400035034
pyrimidine;water;c1cncnc1;O;1.980471829404469
1-chloro-4-nitrobenzene;water;Clc1ccc(cc1)N(=O)=O;O;0.06208600432234339
methyl propanoate;water;CCC(=O)OC;O;1.3887309281353557
1-chloro-2-nitrobenzene;water;Clc1ccccc1N(=O)=O;O;0.2386538538945789
1-butyl-3-(3,4-dichlorophenyl)-1-methylurea;water;CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1;O;-0.8207532435388337
3-(5-tert-butyl-1,3,4-thiadiazol-2-yl)-4-hydroxy-1-methylimidazolidin-2-one;water;CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C;O;0.5598164559543476
nitrobenzene;water;O=N(=O)c1ccccc1;O;0.5965616570815425
iodobenzene;water;Ic1ccccc1;O;0.0191370679399078
7-chloro-2-methyl-3-(2-methylphenyl)-4-oxo-1,2-dihydroquinazoline-6-sulfonamide;water;CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ;O;-0.34831494333204166
[2-hydroxy-3-(2-methoxyphenoxy)propyl] carbamate;water;COc1ccccc1OCC(O)COC(N)=O;O;0.9854881365447099
N-(butoxymethyl)-2-chloro-N-(2,6-diethylphenyl)acetamide;water;CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC ;O;-0.5439712090742488
2,3-dichlorophenol;water;Oc1cccc(Cl)c1Cl;O;0.835166859206185
methyl butanoate;water;CCCC(=O)OC;O;0.5392964085716284
N-(3,4-dichlorophenyl)propanamide;water;CCC(=O)Nc1ccc(Cl)c(Cl)c1;O;0.02390917198240055
6-phenylpteridine-2,4,7-triamine;water;Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3;O;0.30832657291497445
ethyl hexanoate;water;CCCCCC(=O)OCC;O;0.3340959347444358
1-[6-hydroxy-2-(trichloromethyl)-3a,5,6,6a-tetrahydrofuro[2,3-d][1,3]dioxol-5-yl]ethane-1,2-diol;water;OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ;O;0.5774732409115712
N'-(2,4-dimethylphenyl)-N-[(2,4-dimethylphenyl)iminomethyl]-N-methylmethanimidamide;water;CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C;O;-1.1548005265133334
6-methoxy-2-N,4-N-di(propan-2-yl)-1,3,5-triazine-2,4-diamine;water;COc1nc(NC(C)C)nc(NC(C)C)n1;O;0.2730130030005272
oct-1-ene;water;CCCCCCC=C;O;-0.66327381013657
4-methylaniline;water;Cc1ccc(N)cc1;O;0.8781157955886207
1,3-thiazol-2-amine;water;Nc1nccs1 ;O;1.2837446392005132
phenyl N-methylcarbamate;water;c1ccccc1(OC(=O)NC);O;0.5951300258687948
hexan-3-ol;water;CCCC(O)CC;O;1.0737720613308277
anthracen-9-ol;water;c3ccc2c(O)c1ccccc1cc2c3 ;O;-0.8016648273688628
2-methylanthracene;water;Cc1ccc2cc3ccccc3cc2c1;O;-1.8658440288447682
1,2,3-trimethylbenzene;water;Cc1cccc(C)c1C;O;-0.07153290886745654
[4-(dimethylamino)-3-methylphenyl] N-methylcarbamate;water;CNC(=O)Oc1ccc(N(C)C)c(C)c1;O;0.32932383070194304
nonan-2-ol;water;CCCCCCCC(C)O;O;0.14798387708721455
1-methyl-1-phenyl-3-(2-phenylpropan-2-yl)urea;water;CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2;O;-0.14311446950484924
hexan-3-one;water;CCCC(=O)CC;O;1.059455749203349
3,5-dibromo-4-hydroxybenzonitrile;water;Oc1c(Br)cc(C#N)cc1Br ;O;-0.13357026141986356
1,2-dichloro-4-phenylbenzene;water;Clc1ccc(cc1Cl)c2ccccc2 ;O;-1.5938340984226755
2-(1,3-benzothiazol-2-yloxy)-N-methyl-N-phenylacetamide;water;CN(C(=O)COc1nc2ccccc2s1)c3ccccc3;O;-0.8699059151765104
quinolin-5-ol;water;Oc1cccc2ncccc12 ;O;0.24342595793707164
6-methyl-N-phenyl-2,3-dihydro-1,4-oxathiine-5-carboxamide;water;CC1=C(SCCO1)C(=O)Nc2ccccc2;O;-0.042900284612499416
6-ethoxy-1,3-benzothiazole-2-sulfonamide;water;CCOc2ccc1nc(sc1c2)S(N)(=O)=O ;O;-0.36263125545952035
2,3,4,5,6-pentachlorophenol;water;Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;O;-0.5869201454566844
bromo(chloro)methane;water;ClCBr;O;1.030823124948392
5,5-diethyl-1-methyl-1,3-diazinane-2,4,6-trione;water;CCC1(CC)C(=O)NC(=O)N(C)C1=O ;O;0.39136118325435004
[2-(10,13-dimethyl-3-oxo-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate;water;CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ;O;-0.753943786943934
benzylurea;water;NC(=O)NCc1ccccc1 ;O;1.0021905006934348
3-(3-chloro-4-methylphenyl)-1,1-dimethylurea;water;CN(C)C(=O)Nc1ccc(C)c(Cl)c1;O;-0.20658345327000416
3-(3,4-dichlorophenyl)-1-methoxy-1-methylurea;water;CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1;O;-0.2585993873331762
cycloheptanol;water;OC1CCCCCC1;O;1.035595228990885
2,2-dichloro-N-[1,3-dihydroxy-1-(4-methylsulfonylphenyl)propan-2-yl]acetamide;water;CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ;O;0.4276291739772957
5-ethyl-5-pentan-2-yl-2-sulfanylidene-1,3-diazinane-4,6-dione;water;CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ;O;-0.147886573547342
N-(5-sulfamoyl-1,3,4-thiadiazol-2-yl)acetamide;water;CC(=O)Nc1nnc(s1)S(N)(=O)=O ;O;0.32932383070194304
4-nitrophenol;water;Oc1ccc(cc1)N(=O)=O;O;1.1024046855857845
1,8,9,10,11,11-hexachlorotetracyclo[6.2.1.13,6.02,7]dodeca-4,9-diene;water;ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl;O;-1.5542256348699852
oxolane;water;C1CCOC1;O;1.6893734828124054
2-nitroaniline;water;Nc1ccccc1N(=O)=O;O;0.520207992401657
1,2-dichloro-3-(2,3-dichlorophenyl)benzene;water;Clc1cccc(c1Cl)c2cccc(Cl)c2Cl;O;-2.0185513582045393
4-butyl-1,2-diphenylpyrazolidine-3,5-dione;water;CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ;O;-0.36263125545952035
2-methyl-1,3-dinitrobenzene;water;Cc1c(cccc1N(=O)=O)N(=O)=O;O;0.02390917198240055
17-acetyl-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one;water;CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C;O;-0.6537296020515841
6-chloro-2-N,2-N,4-N,4-N-tetraethyl-1,3,5-triazine-2,4-diamine;water;CCN(CC)c1nc(Cl)nc(n1)N(CC)CC;O;-0.6494347084133408
2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione;water;ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O ;O;-1.1213957982158838
1,2,4-tribromobenzene;water;c1(Br)c(Br)cc(Br)cc1;O;-0.691906434391527
7-chloro-3-hydroxy-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one;water;OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ;O;-0.4303951328629188
5-pentan-2-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione;water;O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C;O;0.33123267231894016
2-methyl-5-propan-2-ylphenol;water;c1(O)c(C)ccc(C(C)C)c1;O;0.4629427438917427
2-sulfanylidene-1,3-thiazolidin-4-one;water;C1SC(=S)NC1(=O);O;0.6108779692090212
2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;water;Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ;O;-0.015699291570290194
1,2,3,4,6,7,8,9,10,10-decachloropentacyclo[5.3.0.02,6.03,9.04,8]decan-5-one;water;ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl;O;-1.0541091312167346
diethylcarbamothioylsulfanyl N,N-diethylcarbamodithioate;water;CCN(CC)C(=S)SSC(=S)N(CC)CC;O;-0.8637021799212697
cyclohexane;water;C1CCCCC1;O;-0.023811868442527993
1,2,3,4,5-pentachloro-5-(1,2,3,4,5-pentachlorocyclopenta-2,4-dien-1-yl)cyclopenta-1,3-diene;water;ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl;O;-2.0175969373960405
N'-(4-chloro-2-methylphenyl)-N,N-dimethylmethanimidamide;water;CN(C)C=Nc1ccc(Cl)cc1C;O;0.09071862857730052
3-hydroxy-13-methyl-12,14,15,16-tetrahydro-11H-cyclopenta[a]phenanthren-17-one;water;CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O;O;-1.045042133535998
octan-1-ol;water;CCCCCCCCO;O;0.31500751857446435
ethylsulfanylethane;water;CCSCC;O;0.8160784430362137
1,2-dichloroethane;water;ClCCCl;O;0.9496973562260135
2-chloro-2-methylbutane;water;CCC(C)(C)Cl;O;0.2577422700645503
1-bromo-2-chloroethane;water;ClCCBr;O;0.8256226511211994
4-nitroaniline;water;Nc1ccc(cc1)N(=O)=O;O;0.3245517266594501
2-(hydroxymethyl)-6-[4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxane-3,4,5-triol;water;OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O;O;1.3391010460934303
2,9-diethyl-2,4,9,15-tetrazatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-10-one;water;CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ;O;0.09071862857730052
chlorobenzene;water;Clc1ccccc1;O;0.3197796226169573
non-1-ene;water;CCCCCCCC=C;O;-0.9543721567286337
1-bromo-4-iodobenzene;water;Brc1ccc(I)cc1;O;-0.7205390586464839
3-methylpentan-3-ol;water;CCC(C)(O)CC;O;1.2837446392005132
pentylbenzene;water;CCCCCc1ccccc1;O;-0.7587158909864268
(2,5-dioxoimidazolidin-4-yl)urea;water;NC(=O)NC1NC(=O)NC1=O ;O;0.6920037379313996
2,3-dihydroxypropyl 2-[(7-chloroquinolin-4-yl)amino]benzoate;water;OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23;O;-0.725788373093227
