Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
2,6-dimethylpyridine;benzene;CC1=NC(=CC=C1)C;C1=CC=CC=C1;-6.39
n-dodecane;dodecane;CCCCCCCCCCCC;CCCCCCCCCCCC;-7.83
butanoicacid;heptane;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCCCC;-5.05
butanoicacid;xylene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC1=CC(=CC=C1)C;-5.3
ethylamine;water;CCN;O;-4.5
propanoicacid;diethylether;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCOCC;-6.75
ethylamine;octanol;CCN;CCCCCCCCO;-4.09
propanoicacid;isopropylbenzene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)C1=CC=CC=C1;-4.23
methylacetate;chlorohexane;CC(=O)OC;CCCCCCCl;-3.66
dichloromethane;octanol;C(Cl)Cl;CCCCCCCCO;-3.07
4-methylaniline;octanol;CC1=CC=C(C=C1)N;CCCCCCCCO;-7.44
pyrrolidine;water;C1CCNC1;O;-5.48
3,3-dimethylbutanone;tetralin;CC(=O)C(C)(C)C;C1CCC2=CC=CC=C2C1;-4.19
2-butanone;diisopropylether;CCC(=O)C;CC(C)OC(C)C;-3.96
butylamine;bromobenzene;CCCCN;C1=CC=C(C=C1)Br;-4.22
1,4-dioxane;hexadecane;C1COCCO1;CCCCCCCCCCCCCCCC;-3.82
ethylbenzene;cyclohexane;CCC1=CC=CC=C1;C1CCCCC1;-4.97
bromoform;hexane;C(Br)(Br)Br;CCCCCC;-4.38
dimethylmethylphosphonate;hexadecane;COP(=O)(C)OC;CCCCCCCCCCCCCCCC;-5.43
pentylacetate;trimethylbenzene;CCCCCOC(=O)C;CC1=C(C(=CC=C1)C)C;-6.09
1-hexanol;hexanol;CCCCCCO;CCCCCCO;-7.05
nitromethane;methylenechloride;C[N+](=O)[O-];C(Cl)Cl;-5.05
methylacetate;pentadecane;CC(=O)OC;CCCCCCCCCCCCCCC;-2.82
p-bromotoluene;water;CC1=CC=C(C=C1)Br;O;-1.39
dimethylamine;isobutanol;CNC;CC(C)CO;-4.43
1-hexanol;toluene;CCCCCCO;CC1=CC=CC=C1;-6.12
pentylacetate;cyclohexane;CCCCCOC(=O)C;C1CCCCC1;-5.71
methylhexanoate;pentane;CCCCCC(=O)OC;CCCCC;-5.67
nitrobenzene;hexane;C1=CC=C(C=C1)[N+](=O)[O-];CCCCCC;-6.09
pyridine;carbontet;C1=CC=NC=C1;C(Cl)(Cl)(Cl)Cl;-5.01
toluene;cyclohexane;CC1=CC=CC=C1;C1CCCCC1;-4.9
nitromethane;aceticacid;C[N+](=O)[O-];CC(=O)O;-4.88
o-cresol;nitrobenzene;CC1=CC=CC=C1O;C1=CC=C(C=C1)[N+](=O)[O-];-8.16
4-methyl-2-pentanone;4methyl2pentanone;CC(C)CC(=O)C;CC(C)CC(=O)C;-5.23
2-heptanone;isopropylbenzene;CCCCCC(=O)C;CC(C)C1=CC=CC=C1;-5.99
fluorotrichloromethane;chloroform;C(F)(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-2.62
toluene;methylenechloride;CC1=CC=CC=C1;C(Cl)Cl;-5.53
cyanuricacid;water;C1(=O)NC(=O)NC(=O)N1;O;-18.06
2-iodopropane;water;CC(C)I;O;-0.46
methanol;carbontet;CO;C(Cl)(Cl)(Cl)Cl;-2.25
diethylamine;dichloroethane;CCNCC;CC(Cl)Cl;-4
toluene;chloroform;CC1=CC=CC=C1;C(Cl)(Cl)Cl;-5.48
acetone;chloroform;CC(=O)C;C(Cl)(Cl)Cl;-4.42
N-ethylaniline;water;CCNC1=CC=CC=C1;O;-4.62
hydrazine;benzene;NN;C1=CC=CC=C1;-4.02
phenol;benzene;C1=CC=C(C=C1)O;C1=CC=CC=C1;-7.12
g-butyrolactone;nitromethane;C1CC(=O)OC1;C[N+](=O)[O-];-5.45
5-trifluoromethyluracil;water;C1=C(C(=O)NC(=O)N1)C(F)(F)F;O;-15.46
g-butyrolactone;ethanol;C1CC(=O)OC1;CCO;-4.58
nitromethane;decane;C[N+](=O)[O-];CCCCCCCCCC;-2.81
propanoicacid;ethylacetate;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCOC(=O)C;-6.95
t-butanol;cyclohexane;CC(C)(C)O;C1CCCCC1;-2.93
benzaldehyde;dichloroethane;C1=CC=C(C=C1)C=O;CC(Cl)Cl;-7.23
dimethyl4-nitrophenylthiophosphate;benzene;COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-];C1=CC=CC=C1;-9.21
butanoicacid;toluene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC1=CC=CC=C1;-5.24
pentanoicacid;xylene;CCCCC(=O)O;CC1=CC(=CC=C1)C;-5.71
aniline;chloroform;C1=CC=C(C=C1)N;C(Cl)(Cl)Cl;-7.34
4-amino-3,5,6-trichloropyridine-2-carboxylicacid;water;C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N;O;-11.96
o-cresol;hexanol;CC1=CC=CC=C1O;CCCCCCO;-8.76
1-heptanol;cyclohexane;CCCCCCCO;C1CCCCC1;-6.02
1-hexanol;diethylether;CCCCCCO;CCOCC;-6.82
toluene;undecane;CC1=CC=CC=C1;CCCCCCCCCCC;-4.81
m-hydroxybenzaldehyde;cyclohexane;C1=CC(=CC(=C1)O)C=O;C1CCCCC1;-6.88
2-hexanone;hexadecane;CCCCC(=O)C;CCCCCCCCCCCCCCCC;-4.45
benzamide;chloroform;C1=CC=C(C=C1)C(=O)N;C(Cl)(Cl)Cl;-11.06
butylamine;isooctane;CCCCN;CC(C)CC(C)(C)C;-3.57
hexanoicacid;butanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCCCO;-8.75
4-ethylpyridine;water;CCC1=CC=NC=C1;O;-4.74
propanoicacid;diisopropylether;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)OC(C)C;-6.37
m-cresol;dichloroethane;CC1=CC(=CC=C1)O;CC(Cl)Cl;-6.91
ethylamine;toluene;CCN;CC1=CC=CC=C1;-2.67
uracil;butanol;C1=CNC(=O)NC1=O;CCCCO;-16.05
1-chloropropane;water;CCCCl;O;-0.27
Z-N-methylacetamide;water;CC(=O)NC;O;-10
nitroethane;hexadecane;CC[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.29
1-pentanol;octane;CCCCCO;CCCCCCCC;-4.1
3-chloropropene;hexadecane;C=CCCl;CCCCCCCCCCCCCCCC;-2.88
ethylbenzene;octanol;CCC1=CC=CC=C1;CCCCCCCCO;-5.08
methylpropanoate;chlorobenzene;CCC(=O)OC;C1=CC=C(C=C1)Cl;-4.55
methylpropanoate;pentane;CCC(=O)OC;CCCCC;-3.69
allylalcohol;diethylether;C=CCO;CCOCC;-4.87
nitrobenzene;diethylether;C1=CC=C(C=C1)[N+](=O)[O-];CCOCC;-6.85
tbutylbenzene;tbutylbenzene;CC(C)(C)C1=CC=CC=C1;CC(C)(C)C1=CC=CC=C1;-6.43
butylacetate;chloroform;CCCCCC(=O)[O-];C(Cl)(Cl)Cl;-6.71
propylamine;pentane;CCCN;CCCCC;-3.13
benzylalcohol;benzylalcohol;C1=CC=C(C=C1)CO;C1=CC=C(C=C1)CO;-8.61
1-hexanol;dibromoethane;CCCCCCO;CC(Br)Br;-6.08
methylbenzoate;hexadecane;COC(=O)C1=CC=CC=C1;CCCCCCCCCCCCCCCC;-6.31
diethylamine;toluene;CCNCC;CC1=CC=CC=C1;-3.75
butylacetate;secbutylbenzene;CCCCCC(=O)[O-];CCC(C)C1=CC=CC=C1;-5.22
ethane;octanol;CC;CCCCCCCCO;-0.64
1,4-dioxane;carbondisulfide;C1COCCO1;C(=S)=S;-4.67
E-1,2-dichloroethene;octanol;C(=C/Cl)\Cl;CCCCCCCCO;-3.61
ethanol;isopropylbenzene;CCO;CC(C)C1=CC=CC=C1;-2.9
n-octane;nitromethane;CCCCCCCC;C[N+](=O)[O-];-3.15
toluene;hexadecane;CC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-4.54
methanol;chlorobenzene;CO;C1=CC=C(C=C1)Cl;-2.44
m-xylene;octanol;CC1=CC(=CC=C1)C;CCCCCCCCO;-5.25
dipropylamine;toluene;CCCNCCC;CC1=CC=CC=C1;-5.24
water;diisopropylether;O;CC(C)OC(C)C;-3.58
dimethyl4-nitrophenylthiophosphate;chloroform;COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-];C(Cl)(Cl)Cl;-9.51
o-cresol;octane;CC1=CC=CC=C1O;CCCCCCCC;-6.16
1-hexanol;butylacetate;CCCCCCO;CCCCCC(=O)[O-];-6.62
nitromethane;acetonitrile;C[N+](=O)[O-];CC#N;-5.62
p-dibromobenzene;heptane;C1=CC(=CC=C1Br)Br;CCCCCCC;-7.55
water;ethylacetate;O;CCOC(=O)C;-4.26
fluorobenzene;decalin;C1=CC=C(C=C1)F;C1CCC2CCCCC2C1;-3.44
trimethylphosphate;octanol;COP(=O)(OC)OC;CCCCCCCCO;-7.81
p-cresol;nitrobenzene;CC1=CC=C(C=C1)O;C1=CC=C(C=C1)[N+](=O)[O-];-8.13
phenol;pentanol;C1=CC=C(C=C1)O;CCCCCO;-8.55
1,4-dioxane;benzonitrile;C1COCCO1;C1=CC=C(C=C1)C#N;-5.14
9-methyladenine;octanol;CN1C=NC2=C(N=CN=C21)N;CCCCCCCCO;-13.56
ethanol;propanol;CCO;CCCO;-5.01
methylacetate;hexadecane;CC(=O)OC;CCCCCCCCCCCCCCCC;-2.67
n-butane;octanol;CCCC;CCCCCCCCO;-1.86
2,2,2-trifluoroethanol;cyclohexane;C(C(F)(F)F)O;C1CCCCC1;-1.53
ethanol;isopropanol;CCO;CC(C)O;-4.84
n-heptane;water;CCCCCCC;O;2.62
1-nitropropane;octanol;CCC[N+](=O)[O-];CCCCCCCCO;-4.44
t-butanol;water;CC(C)(C)O;O;-4.51
n-propane;octanol;CCC;CCCCCCCCO;-1.26
p-cresol;decane;CC1=CC=C(C=C1)O;CCCCCCCCCC;-6
butylamine;nonane;CCCCN;CCCCCCCCC;-3.55
benzaldehyde;diethylether;C1=CC=C(C=C1)C=O;CCOCC;-6.08
m-cresol;water;CC1=CC(=CC=C1)O;O;-5.49
tolfenamicacid;octanol;CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O;CCCCCCCCO;-13.76
n-octane;butanol;CCCCCCCC;CCCCO;-4.45
2,2',3'-trichlorobiphenyl;octanol;C1=CC=C(C(=C1)C2=C(C(=CC=C2)Cl)Cl)Cl;CCCCCCCCO;-9.12
o-cresol;butylacetate;CC1=CC=CC=C1O;CCCCCC(=O)[O-];-8.9
fluorobenzene;heptane;C1=CC=C(C=C1)F;CCCCCCC;-4.13
2-methylpropene;carbontet;CC(=C)C;C(Cl)(Cl)(Cl)Cl;-2.63
2-hexanone;toluene;CCCCC(=O)C;CC1=CC=CC=C1;-5.6
ethylbenzene;hexanol;CCC1=CC=CC=C1;CCCCCCO;-4.54
1,4-dioxane;butanone;C1COCCO1;CCC(=O)C;-5.02
1,4-dichlorobenzene;chloroform;C1=CC(=CC=C1Cl)Cl;C(Cl)(Cl)Cl;-6.32
2-butanone;phenylether;CCC(=O)C;C1=CC=C(C=C1)OC2=CC=CC=C2;-4.08
naphthalene;4methyl2pentanone;C1=CC=C2C=CC=CC2=C1;CC(C)CC(=O)C;-7.45
butanonitrile;hexadecane;CCCC#N;CCCCCCCCCCCCCCCC;-3.48
carbondisulfide;carbondisulfide;C(=S)=S;C(=S)=S;-3.95
aceticacid;tributylphosphate;CC(=O)O;CCCCOP(=O)(OCCCC)OCCCC;-7.11
5-bromouracil;octanol;C1=C(C(=O)NC(=O)N1)Br;CCCCCCCCO;-17.88
butylacetate;perfluorobenzene;CCCCCC(=O)[O-];C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.52
n-octane;ethylacetate;CCCCCCCC;CCOC(=O)C;-4.72
methylpropylether;water;CCCOC;O;-1.66
ethanol;acetophenone;CCO;CC(=O)C1=CC=CC=C1;-4.12
methylperoxide;water;COOC;O;-5.28
isopropanol;benzene;CC(C)O;C1=CC=CC=C1;-3.48
1,4-dioxane;isopropanol;C1COCCO1;CC(C)O;-4.49
thioanisole;chloroform;CSC1=CC=CC=C1;C(Cl)(Cl)Cl;-5.98
piperidine;chloroform;C1CCNCC1;C(Cl)(Cl)Cl;-6.37
butylacetate;bromooctane;CCCCCC(=O)[O-];CCCCCCCCBr;-5.11
nitromethane;benzene;C[N+](=O)[O-];C1=CC=CC=C1;-4.5
3,5-dimethylpyridine;benzene;CC1=CC(=CN=C1)C;C1=CC=CC=C1;-7.64
methylpropanoate;tetrachloroethene;CCC(=O)OC;C(=C(Cl)Cl)(Cl)Cl;-4.39
benzonitrile;heptane;C1=CC=C(C=C1)C#N;CCCCCCC;-5.33
fluorobenzene;decane;C1=CC=C(C=C1)F;CCCCCCCCCC;-3.48
cyclohexane;chloroform;C1CCCCC1;C(Cl)(Cl)Cl;-4.45
trimethylamine;diethylether;CN(C)C;CCOCC;-2.78
propylamine;pentanol;CCCN;CCCCCO;-4.88
dibromomethane;water;C(Br)Br;O;-2.11
1-bromo-1,2,2,2-tetrafluoroethane;hexadecane;C(C(F)(F)F)(F)Br;CCCCCCCCCCCCCCCC;-1.87
p-cresol;hexadecane;CC1=CC=C(C=C1)O;CCCCCCCCCCCCCCCC;-5.88
ethylacetate;perfluorobenzene;CCOC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-4.56
methylbenzoate;water;COC(=O)C1=CC=CC=C1;O;-3.91
toluene;nitroethane;CC1=CC=CC=C1;CC[N+](=O)[O-];-4.88
methanol;hexadecane;CO;CCCCCCCCCCCCCCCC;-1.32
toluene;acetonitrile;CC1=CC=CC=C1;CC#N;-4.68
propanoicacid;hexane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCCC;-2.98
2-pentanone;isopropylbenzene;CCCC(=O)C;CC(C)C1=CC=CC=C1;-4.84
fluorobenzene;fluorobenzene;C1=CC=C(C=C1)F;C1=CC=C(C=C1)F;-4.6
4-methylpyridine;benzene;CC1=CC=NC=C1;C1=CC=CC=C1;-6.17
propanoicacid;cyclohexane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1CCCCC1;-3.78
tripropylphosphate;hexane;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;CCCCCC;-7.24
methylacetate;cyclohexane;CC(=O)OC;C1CCCCC1;-3.06
toluene;methoxyethanol;CC1=CC=CC=C1;COCCO;-4.49
1-butene;octanol;CCC=C;CCCCCCCCO;-1.89
t-butylmethylether;octanol;CC(C)(C)OC;CCCCCCCCO;-3.49
t-butanol;diethylether;CC(C)(C)O;CCOCC;-4.8
1-propanethiol;octanol;CCCS;CCCCCCCCO;-3.52
aniline;pentanol;C1=CC=C(C=C1)N;CCCCCO;-6.44
cyclopentane;water;C1CCCC1;O;1.2
butanoicacid;dichloroethane;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(Cl)Cl;-5.83
1-pentanol;ethylbenzene;CCCCCO;CCC1=CC=CC=C1;-4.72
ethanol;pentane;CCO;CCCCC;-2.15
dimethyldisulfide;water;CSSC;O;-1.83
o-xylene;water;CC1=CC=CC=C1C;O;-0.9
1-pentanol;pentane;CCCCCO;CCCCC;-3.92
nitroglycol;water;C(CO[N+](=O)[O-])O[N+](=O)[O-];O;-5.7
1,4-dioxane;aceticacid;C1COCCO1;CC(=O)O;-5.8
butanoicacid;carbontet;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;C(Cl)(Cl)(Cl)Cl;-4.81
N2-tert-butyl-N4-ethyl-6-methylthio-1,3,5-triazine-2,4-diamine(terbutryn);water;CCNC1=NC(=NC(=N1)SC)NC(C)(C)C;O;-6.7
propanoicacid;benzene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1=CC=CC=C1;-4.75
aceticacid;4methyl2pentanone;CC(=O)O;CC(C)CC(=O)C;-6.33
bromomethane;octanol;CBr;CCCCCCCCO;-2.43
pentylacetate;benzene;CCCCCOC(=O)C;C1=CC=CC=C1;-6.53
piperidine;benzene;C1CCNCC1;C1=CC=CC=C1;-5.03
nitromethane;acetophenone;C[N+](=O)[O-];CC(=O)C1=CC=CC=C1;-4.92
n-octane;chloroform;CCCCCCCC;C(Cl)(Cl)Cl;-5.25
1,2-ethanediamine;water;C(CN)N;O;-9.72
methylformate;hexadecane;COC=O;CCCCCCCCCCCCCCCC;-1.99
propylamine;hexanol;CCCN;CCCCCCO;-4.83
n-octane;benzonitrile;CCCCCCCC;C1=CC=C(C=C1)C#N;-4.34
1-butanol;decane;CCCCO;CCCCCCCCCC;-3.77
benzaldehyde;water;C1=CC=C(C=C1)C=O;O;-4.02
butylacetate;heptane;CCCCCC(=O)[O-];CCCCCCC;-4.83
acetone;toluene;CC(=O)C;CC1=CC=CC=C1;-3.59
pentanoicacid;benzene;CCCCC(=O)O;C1=CC=CC=C1;-6.01
propylamine;benzene;CCCN;C1=CC=CC=C1;-3.68
fenbufen;water;C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O;O;-12.75
2-pentanone;pentane;CCCC(=O)C;CCCCC;-4.16
hexanoicacid;secbutanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCC(C)O;-8.11
triethylphosphate;benzene;CCOP(=O)(OCC)OCC;C1=CC=CC=C1;-8.58
benzonitrile;cyclohexane;C1=CC=C(C=C1)C#N;C1CCCCC1;-5.54
2,2'-dichlorobiphenyl;heptane;C1=CC=C(C(=C1)C2=CC=CC=C2Cl)Cl;CCCCCCC;-9.22
2,4-dimethylpentane;water;CC(C)CC(C)C;O;2.88
2,3-dichlorobiphenyl;octanol;C1=CC=C(C=C1)C2=C(C(=CC=C2)Cl)Cl;CCCCCCCCO;-9.23
o-cresol;nonane;CC1=CC=CC=C1O;CCCCCCCCC;-6.2
propene;isooctane;CC=C;CC(C)CC(C)(C)C;-1.61
pentanoicacid;hexadecane;CCCCC(=O)O;CCCCCCCCCCCCCCCC;-4.61
ethylamine;hexanol;CCN;CCCCCCO;-4.2
aniline;aniline;C1=CC=C(C=C1)N;C1=CC=C(C=C1)N;-7.61
2,6-dimethylpyridine;hexadecane;CC1=NC(=CC=C1)C;CCCCCCCCCCCCCCCC;-5.27
ethanol;aniline;CCO;C1=CC=C(C=C1)N;-4.45
toluene;isopropanol;CC1=CC=CC=C1;CC(C)O;-4.38
dimethyl4-bromo-2,5-dichlorophenylthiophosphate;water;COP(=S)(OC)OC1=CC(=C(C=C1Cl)Br)Cl;O;-5.7
diethylether;chloroform;CCOCC;C(Cl)(Cl)Cl;-4.32
acetonitrile;cyclohexane;CC#N;C1CCCCC1;-1.87
dimethyl4-nitrophenylthiophosphate;octanol;COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-];CCCCCCCCO;-11.7
2-hexanone;tetralin;CCCCC(=O)C;C1CCC2=CC=CC=C2C1;-4.64
5-fluorouracil;heptane;C1=C(C(=O)NC(=O)N1)F;CCCCCCC;-11.28
butanal;octanol;CCCC=O;CCCCCCCCO;-4.62
difluorodichloromethane;cyclohexane;C(F)(F)(Cl)Cl;C1CCCCC1;-1.81
pyridine;hexadecane;C1=CC=NC=C1;CCCCCCCCCCCCCCCC;-4.1
dipropylamine;water;CCCNCCC;O;-3.66
p-hydroxybenzaldehyde;dichloroethane;C1=CC(=CC=C1C=O)O;CC(Cl)Cl;-10.7
cyclohexane;octanol;C1CCCCC1;CCCCCCCCO;-3.46
methylpentanoate;perfluorobenzene;CCCCC(=O)OC;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.59
2-methylpropane;water;CC(C)C;O;2.32
1,4-dioxane;mcresol;C1COCCO1;CC1=CC(=CC=C1)O;-6.82
morpholine;chloroform;C1COCCN1;C(Cl)(Cl)Cl;-6.72
methylpentanoate;carbontet;CCCCC(=O)OC;C(Cl)(Cl)(Cl)Cl;-5.71
toluene;carbontet;CC1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-5.12
iodobenzene;diethylether;C1=CC=C(C=C1)I;CCOCC;-6.64
butylacetate;cyclohexane;CCCCCC(=O)[O-];C1CCCCC1;-4.94
1,1,1-trichloroethane;undecane;CC(Cl)(Cl)Cl;CCCCCCCCCCC;-3.82
2-methyl-1-nitrobenzene;diethylether;CC1=CC=CC=C1[N+](=O)[O-];CCOCC;-7.21
toluene;bromobenzene;CC1=CC=CC=C1;C1=CC=C(C=C1)Br;-5.13
1-iodopropane;water;CCCI;O;-0.59
dimethylsulfide;hexadecane;CSC;CCCCCCCCCCCCCCCC;-3.05
N-methylaniline;water;CNC1=CC=CC=C1;O;-4.68
o-cresol;carbontet;CC1=CC=CC=C1O;C(Cl)(Cl)(Cl)Cl;-6.51
2-hexanone;nonane;CCCCC(=O)C;CCCCCCCCC;-4.59
toluene;fluorobenzene;CC1=CC=CC=C1;C1=CC=C(C=C1)F;-5.27
1-butanol;nonane;CCCCO;CCCCCCCCC;-3.77
o-cresol;dichloroethane;CC1=CC=CC=C1O;CC(Cl)Cl;-7.73
ethanethiol;water;CCS;O;-1.3
acetone;chlorobenzene;CC(=O)C;C1=CC=C(C=C1)Cl;-3.86
methylpentanoate;benzene;CCCCC(=O)OC;C1=CC=CC=C1;-5.83
tripropylphosphate;chloroform;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;C(Cl)(Cl)Cl;-11.11
1,1,1,3,3,3-hexafluoropropan-2-ol;octanol;C(C(F)(F)F)(C(F)(F)F)O;CCCCCCCCO;-5.76
1,4-dioxane;dimethylpyridine;C1COCCO1;CC1=C(N=CC=C1)C;-4.9
4-methylpyridine;chloroform;CC1=CC=NC=C1;C(Cl)(Cl)Cl;-7.5
hydrogenperoxide;diethylether;OO;CCOCC;-7.03
2-heptanone;hexadecane;CCCCCC(=O)C;CCCCCCCCCCCCCCCC;-5.13
benzene;heptane;C1=CC=CC=C1;CCCCCCC;-4
acetophenone;octanol;CC(=O)C1=CC=CC=C1;CCCCCCCCO;-6.74
1-pentanol;chlorobenzene;CCCCCO;C1=CC=C(C=C1)Cl;-5.25
iodoethane;water;CCI;O;-0.72
2-hexanone;chlorohexane;CCCCC(=O)C;CCCCCCCl;-5.42
1-pentanol;toluene;CCCCCO;CC1=CC=CC=C1;-5.17
2,6-dichlorothiobenzamide;water;C1=CC(=C(C(=C1)Cl)C(=S)N)Cl;O;-10.81
butanoicacid;tributylphosphate;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCOP(=O)(OCCCC)OCCCC;-8.29
cyclopentanol;diethylether;C1CCC(C1)O;CCOCC;-6.5
benzene;hexane;C1=CC=CC=C1;CCCCCC;-3.96
o-xylene;octanol;CC1=CC=CC=C1C;CCCCCCCCO;-5.07
ethanol;hexane;CCO;CCCCCC;-2.73
methylpropanoate;benzene;CCC(=O)OC;C1=CC=CC=C1;-4.58
1-propanol;heptane;CCCO;CCCCCCC;-3.01
1-hexanol;iodobenzene;CCCCCCO;C1=CC=C(C=C1)I;-5.71
1,4-dioxane;acetophenone;C1COCCO1;CC(=O)C1=CC=CC=C1;-5.03
ethanol;dimethylformamide;CCO;CN(C)C=O;-5.23
methylhexanoate;decane;CCCCCC(=O)OC;CCCCCCCCCC;-5.48
ethene;octanol;C=C;CCCCCCCCO;-0.27
1-pentene;hexadecane;CCCC=C;CCCCCCCCCCCCCCCC;-2.79
1-heptanol;odichlorobenzene;CCCCCCCO;C1=CC=C(C(=C1)Cl)Cl;-6.5
n-hexane;octanol;CCCCCC;CCCCCCCCO;-3.01
2-butanone;dimethylsulfoxide;CCC(=O)C;CS(=O)C;-4.23
nitroxyacetone;water;CC(=O)CO[N+](=O)[O-];O;-6
quinoline;octanol;C1=CC=C2C(=C1)C=CC=N2;CCCCCCCCO;-8.43
benzene;octanol;C1=CC=CC=C1;CCCCCCCCO;-3.72
1-butanol;chlorobenzene;CCCCO;C1=CC=C(C=C1)Cl;-4.31
bromobenzene;decane;C1=CC=C(C=C1)Br;CCCCCCCCCC;-5.43
1,4-dioxane;fluorobenzene;C1COCCO1;C1=CC=C(C=C1)F;-5.18
ethanol;dimethylacetamide;CCO;CC(=O)N(C)C;-5.4
n-butane;hexadecane;CCCC;CCCCCCCCCCCCCCCC;-2.2
toluene;dimethylpyridine;CC1=CC=CC=C1;CC1=C(N=CC=C1)C;-5.03
2,4-dimethylpyridine;water;CC1=CC(=NC=C1)C;O;-4.86
o-xylene;hexadecane;CC1=CC=CC=C1C;CCCCCCCCCCCCCCCC;-5.37
trichloroethene;water;C(=C(Cl)Cl)Cl;O;-0.39
hexanoicacid;xylene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC1=CC(=CC=C1)C;-6.67
2-methylaniline;hexadecane;CC1=CC=CC=C1N;CCCCCCCCCCCCCCCC;-6.08
ethylamine;nonanol;CCN;CCCCCCCCCO;-4.02
ethylacetate;decane;CCOC(=O)C;CCCCCCCCCC;-3.43
acetone;chlorohexane;CC(=O)C;CCCCCCCl;-3.45
bromobenzene;cyclohexane;C1=CC=C(C=C1)Br;C1CCCCC1;-5.29
ethylacetate;chloroform;CCOC(=O)C;C(Cl)(Cl)Cl;-5.58
isopropylether;diisopropylether;CC(C)OC(C)C;CC(C)OC(C)C;-3.97
2-methyl-1-nitrobenzene;hexadecane;CC1=CC=CC=C1[N+](=O)[O-];CCCCCCCCCCCCCCCC;-6.52
nitromethane;dimethylformamide;C[N+](=O)[O-];CN(C)C=O;-5.66
methylhexanoate;butylbenzene;CCCCCC(=O)OC;CCCCC1=CC=CC=C1;-6.09
ethyne;octanol;C#C;CCCCCCCCO;-0.51
pentanoicacid;dichloroethane;CCCCC(=O)O;CC(Cl)Cl;-6.47
isopropylether;water;CC(C)OC(C)C;O;-0.53
n-octane;xylene;CCCCCCCC;CC1=CC(=CC=C1)C;-5.29
phenol;nonane;C1=CC=C(C=C1)O;CCCCCCCCC;-5.6
propanoicacid;water;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;O;-6.47
imidazole;water;C1=CN=CN1;O;-9.81
dipropylamine;isobutanol;CCCNCCC;CC(C)CO;-5.87
isopropanol;chloroform;CC(C)O;C(Cl)(Cl)Cl;-4.28
aniline;benzene;C1=CC=C(C=C1)N;C1=CC=CC=C1;-6.88
trimethylamine;diisopropylether;CN(C)C;CC(C)OC(C)C;-2.74
propionitrile;octanol;CCC#N;CCCCCCCCO;-3.66
ethylacetate;decalin;CCOC(=O)C;C1CCC2CCCCC2C1;-3.47
3,5-dibromo-4-hydroxybenzonitrile;water;C1=C(C=C(C(=C1Br)O)Br)C#N;O;-9
nitrobenzene;nitrobenzene;C1=CC=C(C=C1)[N+](=O)[O-];C1=CC=C(C=C1)[N+](=O)[O-];-7.94
4-methylaniline;carbontet;CC1=CC=C(C=C1)N;C(Cl)(Cl)(Cl)Cl;-7.24
ethanol;tributylphosphate;CCO;CCCCOP(=O)(OCCCC)OCCCC;-4.57
naphthalene;hexadecane;C1=CC=C2C=CC=CC2=C1;CCCCCCCCCCCCCCCC;-7.29
methylpentanoate;nonane;CCCCC(=O)OC;CCCCCCCCC;-4.85
m-xylene;diethylether;CC1=CC(=CC=C1)C;CCOCC;-5.56
water;butylacetate;O;CCCCCC(=O)[O-];-4.13
N2,N4-diisopropyl-6-methylthio-1,3,5-triazine-2,4-diamine(prometryn);water;CC(C)NC1=NC(=NC(=N1)SC)NC(C)C;O;-8.4
