Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
phenacetin;water;CCOC1=CC=C(C=C1)NC(=O)C;O;-10.91
butylamine;hexanol;CCCCN;CCCCCCO;-5.5
2-chloropentane;water;CCCC(C)Cl;O;0.07
ethylamine;heptanol;CCN;CCCCCCCO;-4.15
hydrogenperoxide;butanol;OO;CCCCO;-7.94
methylbenzoate;decalin;COC(=O)C1=CC=CC=C1;C1CCC2CCCCC2C1;-6.76
p-bromophenol;nitrobenzene;C1=CC(=CC=C1O)Br;C1=CC=C(C=C1)[N+](=O)[O-];-9.76
phenol;bromobenzene;C1=CC=C(C=C1)O;C1=CC=C(C=C1)Br;-6.87
bromoform;undecane;C(Br)(Br)Br;CCCCCCCCCCC;-4.84
butylamine;decane;CCCCN;CCCCCCCCCC;-3.55
p-xylene;heptane;CC1=CC=C(C=C1)C;CCCCCCC;-5.52
butylamine;heptanol;CCCCN;CCCCCCCO;-5.4
1-bromopentane;octanol;CCCCCBr;CCCCCCCCO;-4.68
methylpropanoate;cyclohexane;CCC(=O)OC;C1CCCCC1;-3.71
pyridine;pyridine;C1=CC=NC=C1;C1=CC=NC=C1;-5.47
chloroform;hexane;C(Cl)(Cl)Cl;CCCCCC;-3.17
p-dibromobenzene;octanol;C1=CC(=CC=C1Br)Br;CCCCCCCCO;-7.47
cyclopropane;hexadecane;C1CC1;CCCCCCCCCCCCCCCC;-1.78
phosphine;water;P;O;0.6
aceticacid;octanol;CC(=O)O;CCCCCCCCO;-6.35
aniline;dichloroethane;C1=CC=C(C=C1)N;CC(Cl)Cl;-7.39
ethylbenzene;pentanol;CCC1=CC=CC=C1;CCCCCO;-4.48
4-methylaniline;ethylacetate;CC1=CC=C(C=C1)N;CCOC(=O)C;-7.63
o-xylene;water;CC1=CC=CC=C1C;O;-0.9
1-hexene;water;CCCCC=C;O;1.68
methylpentanoate;chlorobenzene;CCCCC(=O)OC;C1=CC=C(C=C1)Cl;-5.83
ethylacetate;isobutanol;CCOC(=O)C;CC(C)CO;-4.27
cyanuricacid;water;C1(=O)NC(=O)NC(=O)N1;O;-18.06
9-methyladenine;octanol;CN1C=NC2=C(N=CN=C21)N;CCCCCCCCO;-13.56
ethanol;tetrahydrothiophenedioxide;CCO;C1CCS(=O)(=O)C1;-4.3
1-butanol;chloroform;CCCCO;C(Cl)(Cl)Cl;-5.28
chloroform;hexadecyliodide;C(Cl)(Cl)Cl;CCCCCCCCCCCCCCCCI;-3.36
tripropylphosphate;heptane;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;CCCCCCC;-7.5
5-bromouracil;heptane;C1=C(C(=O)NC(=O)N1)Br;CCCCCCC;-12.73
m-xylene;isooctane;CC1=CC(=CC=C1)C;CC(C)CC(C)(C)C;-5.12
1-butanol;octane;CCCCO;CCCCCCCC;-3.69
1-butanol;butanol;CCCCO;CCCCO;-6.03
m-cresol;chloroform;CC1=CC(=CC=C1)O;C(Cl)(Cl)Cl;-6.7
acetone;ethylbenzene;CC(=O)C;CCC1=CC=CC=C1;-3.41
1,2-ethanediol;chloroform;C(CO)O;C(Cl)(Cl)Cl;-5.98
fluorotrichloromethane;octanol;C(F)(Cl)(Cl)Cl;CCCCCCCCO;-2.63
N,N-dimethylaniline;water;CN(C)C1=CC=CC=C1;O;-3.58
propylacetate;hexane;CCCCC(=O)O;CCCCCC;-4.1
1-hexanol;hexanol;CCCCCCO;CCCCCCO;-7.05
methylpropanoate;decalin;CCC(=O)OC;C1CCC2CCCCC2C1;-3.5
aceticacid;water;CC(=O)O;O;-6.7
ethanol;decane;CCO;CCCCCCCCCC;-2.44
aniline;bromobenzene;C1=CC=C(C=C1)N;C1=CC=C(C=C1)Br;-6.66
m-hydroxybenzaldehyde;benzene;C1=CC(=CC(=C1)O)C=O;C1=CC=CC=C1;-9.29
1,2-dichlorobenzene;octanol;C1=CC=C(C(=C1)Cl)Cl;CCCCCCCCO;-6.01
propylacetate;chlorohexane;CCCCC(=O)O;CCCCCCCl;-4.84
pentylacetate;xylene;CCCCCOC(=O)C;CC1=CC(=CC=C1)C;-6.19
toluene;tetrahydrofuran;CC1=CC=CC=C1;C1CCOC1;-5.5
acetone;isopropylbenzene;CC(=O)C;CC(C)C1=CC=CC=C1;-3.32
aceticacid;benzene;CC(=O)O;C1=CC=CC=C1;-4.02
1-pentanol;iodobenzene;CCCCCO;C1=CC=C(C=C1)I;-5.02
1-hexanol;octane;CCCCCCO;CCCCCCCC;-4.86
ethylamine;pentane;CCN;CCCCC;-2.18
2-methylaniline;heptane;CC1=CC=CC=C1N;CCCCCCC;-6.28
methylhexanoate;water;CCCCCC(=O)OC;O;-2.49
1-butyne;water;CCC#C;O;-0.16
methanol;pentane;CO;CCCCC;-1.29
N-cyclopropylmethyl-2,6-dinitro-N-propyl-4-trifluoromethylaniline(profluralin);water;CCCN(CC1CC1)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];O;-2.5
bromotoluene;octanol;CC1=CC=CC=C1Br;CCCCCCCCO;-6.36
methylhexanoate;hexadecane;CCCCCC(=O)OC;CCCCCCCCCCCCCCCC;-5.43
ethanol;aceticacid;CCO;CC(=O)O;-5.25
pentylamine;hexadecane;CCCCCN;CCCCCCCCCCCCCCCC;-4.28
toluene;xylene;CC1=CC=CC=C1;CC1=CC(=CC=C1)C;-5.06
nitroxyacetone;water;CC(=O)CO[N+](=O)[O-];O;-6
ethylacetate;isopropylbenzene;CCOC(=O)C;CC(C)C1=CC=CC=C1;-4.22
1,2-dimethoxyethane;water;COCCOC;O;-4.84
methylpropanoate;pentane;CCC(=O)OC;CCCCC;-3.69
flurbiprofen(racemic);water;CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O;O;-8.42
4-methyl-2-pentanone;4methyl2pentanone;CC(C)CC(=O)C;CC(C)CC(=O)C;-5.23
3-methoxybenzoicacid;octanol;COC1=CC=CC(=C1)C(=O)O;CCCCCCCCO;-11.69
n-octane;dimethylsulfoxide;CCCCCCCC;CS(=O)C;-2.84
1,2-dichlorobenzene;hexadecane;C1=CC=C(C(=C1)Cl)Cl;CCCCCCCCCCCCCCCC;-6.16
fluorobenzene;water;C1=CC=C(C=C1)F;O;-0.78
ethylamine;toluene;CCN;CC1=CC=CC=C1;-2.67
methylhexanoate;octane;CCCCCC(=O)OC;CCCCCCCC;-5.53
diethylether;diethylether;CCOCC;CCOCC;-3.39
propylacetate;bromobenzene;CCCCC(=O)O;C1=CC=C(C=C1)Br;-4.93
piperidine;octanol;C1CCNCC1;CCCCCCCCO;-6.27
1-chloropropane;water;CCCCl;O;-0.27
phenol;nonane;C1=CC=C(C=C1)O;CCCCCCCCC;-5.6
butylamine;pentanol;CCCCN;CCCCCO;-5.55
sulfolane;water;C1CCS(=O)(=O)C1;O;-8.61
n-octane;benzene;CCCCCCCC;C1=CC=CC=C1;-5.35
methylacetate;toluene;CC(=O)OC;CC1=CC=CC=C1;-3.81
butylacetate;octane;CCCCCC(=O)[O-];CCCCCCCC;-4.8
pentylacetate;trimethylbenzene;CCCCCOC(=O)C;CC1=C(C(=CC=C1)C)C;-6.09
diethylsulfide;chloroform;CCSCC;C(Cl)(Cl)Cl;-6.4
1-heptanol;water;CCCCCCCO;O;-4.24
tetramethylsilane;water;C[Si](C)(C)C;O;3.04
caffeine;octanol;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;CCCCCCCCO;-12.54
2,2,2-trifluoroethanol;octanol;C(C(F)(F)F)O;CCCCCCCCO;-4.81
o-cresol;bromoform;CC1=CC=CC=C1O;C(Br)(Br)Br;-7.45
n-heptane;heptane;CCCCCCC;CCCCCCC;-4.65
butanal;isooctane;CCCC=O;CC(C)CC(C)(C)C;-3.45
phenol;chlorobenzene;C1=CC=C(C=C1)O;C1=CC=C(C=C1)Cl;-6.96
phenylformate;water;C1=CC=C(C=C1)C(=O)[O-];O;-3.82
methylacetate;carbondisulfide;CC(=O)OC;C(=S)=S;-3.67
2-heptanone;tetralin;CCCCCC(=O)C;C1CCC2=CC=CC=C2C1;-5.33
ammonia;toluene;N;CC1=CC=CC=C1;-2.38
butylamine;benzylalcohol;CCCCN;C1=CC=C(C=C1)CO;-5.15
methanol;tributylphosphate;CO;CCCCOP(=O)(OCCCC)OCCCC;-4.16
hexanoicacid;water;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;O;-6.21
pentanoicacid;secbutanol;CCCCC(=O)O;CCC(C)O;-7.61
trimethylphosphate;octanol;COP(=O)(OC)OC;CCCCCCCCO;-7.81
propylamine;diethylether;CCCN;CCOCC;-3.65
trimethylamine;ethylbenzene;CN(C)C;CCC1=CC=CC=C1;-2.64
butylamine;odichlorobenzene;CCCCN;C1=CC=C(C(=C1)Cl)Cl;-4.13
nitroethane;water;CC[N+](=O)[O-];O;-3.71
mesitylene;mesitylene;CC1=CC(=CC(=C1)C)C;CC1=CC(=CC(=C1)C)C;-6.4
3,3-dimethylbutanone;perfluorobenzene;CC(=O)C(C)(C)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.26
2-butanone;methylformamide;CCC(=O)C;CNC=O;-4.34
3-methylaniline;octanol;CC1=CC(=CC=C1)N;CCCCCCCCO;-7.57
chloroethane;octanol;CCCl;CCCCCCCCO;-2.58
3-methylpyridine;water;CC1=CN=CC=C1;O;-4.77
dimethylamine;hexadecane;CNC;CCCCCCCCCCCCCCCC;-2.18
propionitrile;octanol;CCC#N;CCCCCCCCO;-3.66
1,4-dioxane;phenylether;C1COCCO1;C1=CC=C(C=C1)OC2=CC=CC=C2;-4.83
1-pentanol;bromobenzene;CCCCCO;C1=CC=C(C=C1)Br;-5.06
1,1,2-trichloroethane;octanol;C(C(Cl)Cl)Cl;CCCCCCCCO;-4.53
1-pentanol;dichloroethane;CCCCCO;CC(Cl)Cl;-5.45
thiophene;hexadecane;C1=CSC=C1;CCCCCCCCCCCCCCCC;-4.01
propylacetate;toluene;CCCCC(=O)O;CC1=CC=CC=C1;-5
ammonia;hexadecane;N;CCCCCCCCCCCCCCCC;-0.93
methylacetate;ethylbenzene;CC(=O)OC;CCC1=CC=CC=C1;-3.74
2-pentanone;perfluorobenzene;CCCC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.1
1-pentanol;benzene;CCCCCO;C1=CC=CC=C1;-5.1
3,6-dichloro-2-methoxybenzoicacid(dicamba);water;COC1=C(C=CC(=C1C(=O)O)Cl)Cl;O;-9.9
pentanoicacid;water;CCCCC(=O)O;O;-6.16
1-propanol;iodobenzene;CCCO;C1=CC=C(C=C1)I;-3.52
n-octane;methylenechloride;CCCCCCCC;C(Cl)Cl;-5.18
methylpropanoate;chlorobenzene;CCC(=O)OC;C1=CC=C(C=C1)Cl;-4.55
3,3-dimethylbutanone;hexadecane;CC(=O)C(C)(C)C;CCCCCCCCCCCCCCCC;-3.94
toluene;decalin;CC1=CC=CC=C1;C1CCC2CCCCC2C1;-4.37
piperazine;water;C1CNCCN1;O;-7.4
ethylamine;cyclohexane;CCN;C1CCCCC1;-2.04
1,4-dioxane;carbontet;C1COCCO1;C(Cl)(Cl)(Cl)Cl;-4.97
methanol;chloroform;CO;C(Cl)(Cl)Cl;-3.32
benzene;nonanol;C1=CC=CC=C1;CCCCCCCCCO;-3.82
p-bromophenol;bromoform;C1=CC(=CC=C1O)Br;C(Br)(Br)Br;-8.49
hexanoicacid;diethylether;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCOCC;-8.85
ethanol;hexadecane;CCO;CCCCCCCCCCCCCCCC;-2.03
pentylacetate;toluene;CCCCCOC(=O)C;CC1=CC=CC=C1;-6.41
propanoicacid;chlorobenzene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1=CC=C(C=C1)Cl;-4.38
t-butanol;diethylether;CC(C)(C)O;CCOCC;-4.8
n-butane;octanol;CCCC;CCCCCCCCO;-1.86
aceticacid;toluene;CC(=O)O;CC1=CC=CC=C1;-4
1,4-dichlorobenzene;water;C1=CC(=CC=C1Cl)Cl;O;-1.01
ethylamine;water;CCN;O;-4.5
bromobenzene;bromobenzene;C1=CC=C(C=C1)Br;C1=CC=C(C=C1)Br;-6.25
nitromethane;anisole;C[N+](=O)[O-];COC1=CC=CC=C1;-4.69
n-octane;nitromethane;CCCCCCCC;C[N+](=O)[O-];-3.15
methylacetate;hexadecane;CC(=O)OC;CCCCCCCCCCCCCCCC;-2.67
butylacetate;nonane;CCCCCC(=O)[O-];CCCCCCCCC;-4.69
methylacetate;tetrachloroethene;CC(=O)OC;C(=C(Cl)Cl)(Cl)Cl;-3.63
phthalimide;octanol;C1=CC=C2C(=C1)C(=O)NC2=O;CCCCCCCCO;-11.18
methanol;bromobenzene;CO;C1=CC=C(C=C1)Br;-2.31
1-propanol;octanol;CCCO;CCCCCCCCO;-5.02
1-pentanol;chlorobenzene;CCCCCO;C1=CC=C(C=C1)Cl;-5.25
nitromethane;cyclohexane;C[N+](=O)[O-];C1CCCCC1;-2.86
acetonitrile;chloroform;CC#N;C(Cl)(Cl)Cl;-4.44
o-cresol;octane;CC1=CC=CC=C1O;CCCCCCCC;-6.16
4-nitroaniline;water;C1=CC(=CC=C1N)[N+](=O)[O-];O;-9.45
pyridine;butylacetate;C1=CC=NC=C1;CCCCCC(=O)[O-];-5.31
phenol;carbontet;C1=CC=C(C=C1)O;C(Cl)(Cl)(Cl)Cl;-6.14
toluene;dimethylpyridine;CC1=CC=CC=C1;CC1=C(N=CC=C1)C;-5.03
n-propane;water;CCC;O;1.96
1-butanol;carbontet;CCCCO;C(Cl)(Cl)(Cl)Cl;-4.2
water;methylenechloride;O;C(Cl)Cl;-2.63
o-cresol;cyclohexane;CC1=CC=CC=C1O;C1CCCCC1;-6.02
3,3-dimethylbutanone;decane;CC(=O)C(C)(C)C;CCCCCCCCCC;-4.15
phenol;octanol;C1=CC=C(C=C1)O;CCCCCCCCO;-8.69
1,1,2-trichloroethane;hexadecane;C(C(Cl)Cl)Cl;CCCCCCCCCCCCCCCC;-4.49
m-cresol;hexadecane;CC1=CC(=CC=C1)O;CCCCCCCCCCCCCCCC;-5.91
2-butanone;xylene;CCC(=O)C;CC1=CC(=CC=C1)C;-4.23
2-heptanone;ethylbenzene;CCCCCC(=O)C;CCC1=CC=CC=C1;-6.1
2-pentanone;toluene;CCCC(=O)C;CC1=CC=CC=C1;-5.02
2-heptanone;pentane;CCCCCC(=O)C;CCCCC;-5.4
butylacetate;fluoroctane;CCCCCC(=O)[O-];CCCCCCCCF;-5.22
aniline;xylene;C1=CC=C(C=C1)N;CC1=CC(=CC=C1)C;-6.1
p-cresol;water;CC1=CC=C(C=C1)O;O;-6.14
toluene;hexadecyliodide;CC1=CC=CC=C1;CCCCCCCCCCCCCCCCI;-4.41
1-propanol;bromobenzene;CCCO;C1=CC=C(C=C1)Br;-3.74
ethylamine;heptane;CCN;CCCCCCC;-2.09
2-butanone;benzonitrile;CCC(=O)C;C1=CC=C(C=C1)C#N;-4.58
butanoicacid;dichloroethane;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(Cl)Cl;-5.83
3-methylaniline;cyclohexane;CC1=CC(=CC=C1)N;C1CCCCC1;-6.47
toluene;decane;CC1=CC=CC=C1;CCCCCCCCCC;-4.65
propanoicacid;benzene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1=CC=CC=C1;-4.75
nitromethane;bromobenzene;C[N+](=O)[O-];C1=CC=C(C=C1)Br;-4.25
methylpentanoate;carbontet;CCCCC(=O)OC;C(Cl)(Cl)(Cl)Cl;-5.71
n-octane;dimethylpyridine;CCCCCCCC;CC1=C(N=CC=C1)C;-4.88
nitromethane;triethylamine;C[N+](=O)[O-];CCN(CC)CC;-3.63
4-methylaniline;xylene;CC1=CC=C(C=C1)N;CC1=CC(=CC=C1)C;-7.17
ethylacetate;octane;CCOC(=O)C;CCCCCCCC;-3.48
benzaldehyde;hexane;C1=CC=C(C=C1)C=O;CCCCCC;-5.53
2-methoxyethanol;decanol;COCCO;CCCCCCCCCCO;-5.41
diethylamine;cyclohexane;CCNCC;C1CCCCC1;-3.61
chloropentaflouroethane;water;C(C(F)(F)Cl)(F)(F)F;O;2.86
fluorotrichloromethane;water;C(F)(Cl)(Cl)Cl;O;0.82
ethanol;bromobenzene;CCO;C1=CC=C(C=C1)Br;-3.26
hydrogenperoxide;chloroform;OO;C(Cl)(Cl)Cl;-4.7
allylalcohol;chloroform;C=CCO;C(Cl)(Cl)Cl;-4.34
o-cresol;water;CC1=CC=CC=C1O;O;-5.87
o-xylene;diethylether;CC1=CC=CC=C1C;CCOCC;-5.58
propanoicacid;toluene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC1=CC=CC=C1;-4.57
methylacetate;nonane;CC(=O)OC;CCCCCCCCC;-3.02
toluene;ethoxybenzene;CC1=CC=CC=C1;CCOC1=CC=CC=C1;-4.99
1,1,1,3,3,3-hexafluoropropan-2-ol;water;C(C(F)(F)F)(C(F)(F)F)O;O;-3.77
diethylamine;toluene;CCNCC;CC1=CC=CC=C1;-3.75
benzamide;benzene;C1=CC=C(C=C1)C(=O)N;C1=CC=CC=C1;-9.93
2-methylaniline;hexadecane;CC1=CC=CC=C1N;CCCCCCCCCCCCCCCC;-6.08
butanoicacid;xylene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC1=CC(=CC=C1)C;-5.3
ethylbenzene;chloroform;CCC1=CC=CC=C1;C(Cl)(Cl)Cl;-5.84
methylamine;toluene;CN;CC1=CC=CC=C1;-2.65
phenol;heptane;C1=CC=C(C=C1)O;CCCCCCC;-5.32
1-heptanol;dichloroethane;CCCCCCCO;CC(Cl)Cl;-6.79
caffeine;water;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;O;-12.64
1,1,1,3,3,3-hexafluoropropan-2-ol;octanol;C(C(F)(F)F)(C(F)(F)F)O;CCCCCCCCO;-5.76
2,3-dichlorobiphenyl;octanol;C1=CC=C(C=C1)C2=C(C(=CC=C2)Cl)Cl;CCCCCCCCO;-9.23
1,4-dioxane;cyclohexane;C1COCCO1;C1CCCCC1;-4.17
m-hydroxybenzaldehyde;octanol;C1=CC(=CC(=C1)O)C=O;CCCCCCCCO;-11.39
pyridine;diisopropylether;C1=CC=NC=C1;CC(C)OC(C)C;-4.88
methylpropanoate;pentadecane;CCC(=O)OC;CCCCCCCCCCCCCCC;-3.35
ethylacetate;decalin;CCOC(=O)C;C1CCC2CCCCC2C1;-3.47
p-cresol;iodobenzene;CC1=CC=C(C=C1)O;C1=CC=C(C=C1)I;-7.01
1,1-dichloro-2,2-difluoroethylmethylether;octanol;COC(C(Cl)Cl)(F)F;CCCCCCCCO;-4.02
pyridine;toluene;C1=CC=NC=C1;CC1=CC=CC=C1;-5.13
1-pentanol;ethylbenzene;CCCCCO;CCC1=CC=CC=C1;-4.72
4-methylpyridine;water;CC1=CC=NC=C1;O;-4.94
n-pentane;pentane;CCCCC;CCCCC;-3.35
2-pentanone;hexadecane;CCCC(=O)C;CCCCCCCCCCCCCCCC;-3.76
4-heptanone;hexadecane;CCCC(=O)CCC;CCCCCCCCCCCCCCCC;-5.2
acetamide;chloroform;CC(=O)N;C(Cl)(Cl)Cl;-7.05
2-butanone;fluorobenzene;CCC(=O)C;C1=CC=C(C=C1)F;-4.6
1,1-dimethyl-3-phenylurea;benzene;CN(C)C(=O)NC1=CC=CC=C1;C1=CC=CC=C1;-12.18
1-iodopropane;hexadecane;CCCI;CCCCCCCCCCCCCCCC;-4.27
trimethylamine;benzene;CN(C)C;C1=CC=CC=C1;-2.8
methylpentanoate;octanol;CCCCC(=O)OC;CCCCCCCCO;-5.13
methylacetate;isopropyltoluene;CC(=O)OC;CC1=CC=C(C=C1)C(C)C;-3.32
ethane;octanol;CC;CCCCCCCCO;-0.64
aniline;cyclohexane;C1=CC=C(C=C1)N;C1CCCCC1;-5.52
1-pentanol;nonane;CCCCCO;CCCCCCCCC;-3.92
chlorobenzene;decane;C1=CC=C(C=C1)Cl;CCCCCCCCCC;-4.93
4-amino-3,5,6-trichloropyridine-2-carboxylicacid;octanol;C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N;CCCCCCCCO;-12.37
ethylformate;water;CCOC=O;O;-2.65
acetone;hexane;CC(=O)C;CCCCCC;-2.6
1-butanol;isooctane;CCCCO;CC(C)CC(C)(C)C;-3.56
nitromethane;methylenechloride;C[N+](=O)[O-];C(Cl)Cl;-5.05
2-heptanone;water;CCCCCC(=O)C;O;-3.04
propionitrile;hexadecane;CCC#N;CCCCCCCCCCCCCCCC;-2.84
2-hexanone;carbontet;CCCCC(=O)C;C(Cl)(Cl)(Cl)Cl;-5.47
1,2,3,4,5,6-hexachlorocyclohexane(lindane);water;C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl;O;-5.4
2-hexanone;chlorohexane;CCCCC(=O)C;CCCCCCCl;-5.42
ethylbenzene;octanol;CCC1=CC=CC=C1;CCCCCCCCO;-5.08
ethanol;benzylalcohol;CCO;C1=CC=C(C=C1)CO;-4.84
O-ethylO'-4-bromo-2-chlorophenylS-propylphosphorothioate;octanol;CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl;CCCCCCCCO;-10.49
formamide;octanol;C(=O)N;CCCCCCCCO;-7.8
methanol;decane;CO;CCCCCCCCCC;-1.29
pentanal;hexadecane;CCCCC=O;CCCCCCCCCCCCCCCC;-3.89
propanoicacid;cyclohexanone;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1CCC(=O)CC1;-7.18
isopropanol;isopropanol;CC(C)O;CC(C)O;-4.82
nitromethane;ethoxybenzene;C[N+](=O)[O-];CCOC1=CC=CC=C1;-4.45
ethylacetate;bromooctane;CCOC(=O)C;CCCCCCCCBr;-3.97
4-methylaniline;decane;CC1=CC=C(C=C1)N;CCCCCCCCCC;-6.05
toluene;hexanol;CC1=CC=CC=C1;CCCCCCO;-4.27
dipropylamine;isobutanol;CCCNCCC;CC(C)CO;-5.87
methylhexanoate;benzene;CCCCCC(=O)OC;C1=CC=CC=C1;-6.47
2-butanone;nitroethane;CCC(=O)C;CC[N+](=O)[O-];-4.73
E-1,2-dichloroethene;undecane;C(=C/Cl)\Cl;CCCCCCCCCCC;-3.6
dimethylamine;chlorobenzene;CNC;C1=CC=C(C=C1)Cl;-2.75
toluene;dimethylsulfoxide;CC1=CC=CC=C1;CS(=O)C;-4.42
n-hexadecane;hexadecane;CCCCCCCCCCCCCCCC;CCCCCCCCCCCCCCCC;-10.52
trimethylphosphate;benzene;COP(=O)(OC)OC;C1=CC=CC=C1;-8.02
3,5-dibromo-4-hydroxybenzonitrile;hexane;C1=C(C=C(C(=C1Br)O)Br)C#N;CCCCCC;-9.67
ethylamine;ethylbenzene;CCN;CCC1=CC=CC=C1;-2.59
piperazine;isobutanol;C1CNCCN1;CC(C)CO;-6.58
5-amino-4-chloro-2-phenyl-3-(2H)-pyridazinone(pyrazon);water;C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl;O;-16.4
chlorodifluoromethane;water;C(F)(F)Cl;O;-0.5
benzene;heptane;C1=CC=CC=C1;CCCCCCC;-4
propylacetate;dichloroethane;CCCCC(=O)O;CC(Cl)Cl;-5.4
water;ethylacetate;O;CCOC(=O)C;-4.26
toluene;isopropanol;CC1=CC=CC=C1;CC(C)O;-4.38
propanoicacid;butanone;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCC(=O)C;-7.05
methylpentanoate;pentane;CCCCC(=O)OC;CCCCC;-4.96
toluene;aceticacid;CC1=CC=CC=C1;CC(=O)O;-4.53
thiophene;chloroform;C1=CSC=C1;C(Cl)(Cl)Cl;-5.83
1,4-dioxane;methylenechloride;C1COCCO1;C(Cl)Cl;-5.33
benzene;undecane;C1=CC=CC=C1;CCCCCCCCCCC;-4.05
triethylphosphate;cyclohexane;CCOP(=O)(OCC)OCC;C1CCCCC1;-7.6
chlorobenzene;undecane;C1=CC=C(C=C1)Cl;CCCCCCCCCCC;-5.12
aniline;chlorobenzene;C1=CC=C(C=C1)N;C1=CC=C(C=C1)Cl;-6.72
2-butanone;bromobenzene;CCC(=O)C;C1=CC=C(C=C1)Br;-4.37
nitromethane;methylformamide;C[N+](=O)[O-];CNC=O;-5.11
propanoicacid;diisopropylether;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)OC(C)C;-6.37
toluene;cyclohexanone;CC1=CC=CC=C1;C1CCC(=O)CC1;-5.05
methylbenzoate;benzene;COC(=O)C1=CC=CC=C1;C1=CC=CC=C1;-6.27
2,4-dimethylpyridine;hexadecane;CC1=CC(=NC=C1)C;CCCCCCCCCCCCCCCC;-5.52
1-pentanol;dibromoethane;CCCCCO;CC(Br)Br;-5.44
dimethylamine;xylene;CNC;CC1=CC(=CC=C1)C;-3.36
benzamide;octanol;C1=CC=C(C=C1)C(=O)N;CCCCCCCCO;-11.77
butanoicacid;diisopropylether;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)OC(C)C;-6.85
1-heptanol;tributylphosphate;CCCCCCCO;CCCCOP(=O)(OCCCC)OCCCC;-7.98
cyclohexane;cyclohexane;C1CCCCC1;C1CCCCC1;-4.43
trimethylphosphate;hexane;COP(=O)(OC)OC;CCCCCC;-5.82
5-fluorouracil;diethylether;C1=C(C(=O)NC(=O)N1)F;CCOCC;-15.56
2-ethylpyrazine;dibutylether;CCC1=NC=CN=C1;CCCCOCCCC;-5.87
propylacetate;bromooctane;CCCCC(=O)O;CCCCCCCCBr;-4.48
cyanuricacid;octanol;C1(=O)NC(=O)NC(=O)N1;CCCCCCCCO;-18.89
ethanol;pentane;CCO;CCCCC;-2.15
ethanol;cyclohexane;CCO;C1CCCCC1;-2.42
fluoroethane;hexadecane;CCF;CCCCCCCCCCCCCCCC;-0.76
o-cresol;butylacetate;CC1=CC=CC=C1O;CCCCCC(=O)[O-];-8.9
naphthalene;butylacetate;C1=CC=C2C=CC=CC2=C1;CCCCCC(=O)[O-];-7.59
1-hexanol;xylene;CCCCCCO;CC1=CC(=CC=C1)C;-5.85
3-iodopropene;hexadecane;C=CCI;CCCCCCCCCCCCCCCC;-4.1
tetrahydropyran;cyclohexane;C1CCOCC1;C1CCCCC1;-4.41
ethanol;fluorobenzene;CCO;C1=CC=C(C=C1)F;-3.45
aceticacid;decalin;CC(=O)O;C1CCC2CCCCC2C1;-4.49
butanonitrile;water;CCCC#N;O;-3.64
acetaldehyde;water;CC=O;O;-3.5
2-methylpropene;octanol;CC(=C)C;CCCCCCCCO;-2.03
1-pentyne;hexadecane;CCCC#C;CCCCCCCCCCCCCCCC;-2.74
1-propanol;tributylphosphate;CCCO;CCCCOP(=O)(OCCCC)OCCCC;-5.42
hexanoicacid;octanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCCCCCCCO;-8.82
phenol;butylbenzene;C1=CC=C(C=C1)O;CCCCC1=CC=CC=C1;-6.76
diethylamine;diethylether;CCNCC;CCOCC;-3.83
1-hexyne;water;CCCCC#C;O;0.29
2-methoxyethanol;water;COCCO;O;-6.77
ketoprofen(racemic);octanol;CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O;CCCCCCCCO;-15.04
1,4-dioxane;hexadecane;C1COCCO1;CCCCCCCCCCCCCCCC;-3.82
1-bromobutane;hexadecane;CCCCBr;CCCCCCCCCCCCCCCC;-4.24
bromoethane;bromoethane;CCBr;CCBr;-3.67
fenbufen;water;C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O;O;-12.75
