Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
nitromethane;mcresol;C[N+](=O)[O-];CC1=CC(=CC=C1)O;-4.73
1-heptanol;nonane;CCCCCCCO;CCCCCCCCC;-5.62
cyclopentanol;diethylether;C1CCC(C1)O;CCOCC;-6.5
o-cresol;pentanol;CC1=CC=CC=C1O;CCCCCO;-8.57
toluene;isooctane;CC1=CC=CC=C1;CC(C)CC(C)(C)C;-4.68
aniline;decalin;C1=CC=C(C=C1)N;C1CCC2CCCCC2C1;-5.78
1-propanethiol;octanol;CCCS;CCCCCCCCO;-3.52
propanoicacid;4methyl2pentanone;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)CC(=O)C;-6.85
benzamide;cyclohexane;C1=CC=C(C=C1)C(=O)N;C1CCCCC1;-8.72
toluene;mcresol;CC1=CC=CC=C1;CC1=CC(=CC=C1)O;-4.58
4-methylaniline;ethylacetate;CC1=CC=C(C=C1)N;CCOC(=O)C;-7.63
octachloro-4,7-methanohydroindane(chlordane);water;C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl;O;-3.4
toluene;anisole;CC1=CC=CC=C1;COC1=CC=CC=C1;-4.95
acetylsalicylicacid;water;CC(=O)OC1=CC=CC=C1C(=O)O;O;-9.94
O-ethylO'-4-bromo-2-chlorophenylS-propylphosphorothioate;water;CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl;O;-4.09
3-(4-methoxy-6-methyl-1,3,5-triazin-2-ylcarbamoylsulfamoyl)thiophene-2-carboxylicacid(thifensulfuron);water;CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)O;O;-16.2
propene;hexadecane;CC=C;CCCCCCCCCCCCCCCC;-1.29
phenol;pentanol;C1=CC=C(C=C1)O;CCCCCO;-8.55
2-heptanone;benzene;CCCCCC(=O)C;C1=CC=CC=C1;-6.36
toluene;chlorobenzene;CC1=CC=CC=C1;C1=CC=C(C=C1)Cl;-5.18
isopropanol;carbontet;CC(C)O;C(Cl)(Cl)(Cl)Cl;-3.15
hexanoicacid;diethylether;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCOCC;-8.85
t-butanol;water;CC(C)(C)O;O;-4.51
n-propane;hexadecane;CCC;CCCCCCCCCCCCCCCC;-1.43
1-bromo-1,2,2,2-tetrafluoroethane;hexadecane;C(C(F)(F)F)(F)Br;CCCCCCCCCCCCCCCC;-1.87
pyridine;dibutylether;C1=CC=NC=C1;CCCCOCCCC;-4.65
toluene;nitroethane;CC1=CC=CC=C1;CC[N+](=O)[O-];-4.88
diiodomethane;hexadecane;C(I)I;CCCCCCCCCCCCCCCC;-5.26
1-butanol;diethylether;CCCCO;CCOCC;-5.69
propanoicacid;water;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;O;-6.47
acetaldehyde;diethylether;CC=O;CCOCC;-2.85
chloroform;pentane;C(Cl)(Cl)Cl;CCCCC;-3.26
aceticacid;butylacetate;CC(=O)O;CCCCCC(=O)[O-];-6.11
diethylsulfide;octanol;CCSCC;CCCCCCCCO;-4.09
butanonitrile;water;CCCC#N;O;-3.64
3,5,5-trimethyl-2-cyclohexen-1-one(isophorone);water;CC1=CC(=O)CC(C1)(C)C;O;-5.2
chlorobenzene;ethanol;C1=CC=C(C=C1)Cl;CCO;-3.3
methylpentanoate;xylene;CCCCC(=O)OC;CC1=CC(=CC=C1)C;-5.61
bromomethane;octanol;CBr;CCCCCCCCO;-2.43
propanal;octanol;CCC=O;CCCCCCCCO;-4.13
cyclopentanone;carbontet;C1CCC(=O)C1;C(Cl)(Cl)(Cl)Cl;-5.26
1-iodobutane;hexadecane;CCCCI;CCCCCCCCCCCCCCCC;-4.95
propylamine;diethylether;CCCN;CCOCC;-3.65
tripropylphosphate;cyclohexane;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;C1CCCCC1;-7.71
dimethylamine;water;CNC;O;-4.29
2,4-dimethylpyridine;water;CC1=CC(=NC=C1)C;O;-4.86
3-bromopropene;hexadecane;C=CCBr;CCCCCCCCCCCCCCCC;-3.42
m-bis(trifluoromethyl)benzene;water;C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F;O;1.07
methylpentanoate;tbutylbenzene;CCCCC(=O)OC;CC(C)(C)C1=CC=CC=C1;-5.39
phenol;ethylbenzene;C1=CC=C(C=C1)O;CCC1=CC=CC=C1;-6.82
3,3-dimethylbutanone;chlorobenzene;CC(=O)C(C)(C)C;C1=CC=C(C=C1)Cl;-5.25
propylamine;water;CCCN;O;-4.39
4-methylaniline;decane;CC1=CC=C(C=C1)N;CCCCCCCCCC;-6.05
1-hexanol;pentane;CCCCCCO;CCCCC;-4.97
2-butanone;hexane;CCC(=O)C;CCCCCC;-3.48
bromotoluene;hexadecane;CC1=CC=CC=C1Br;CCCCCCCCCCCCCCCC;-6.36
2,6-dimethylpyridine;chloroform;CC1=NC(=CC=C1)C;C(Cl)(Cl)Cl;-7.74
2,6-dichlorobenzonitrile;octanol;C1=CC(=C(C(=C1)Cl)C#N)Cl;CCCCCCCCO;-9.18
2,2,2-trifluorethylvinylether;water;C=COCC(F)(F)F;O;-0.12
water;diisopropylether;O;CC(C)OC(C)C;-3.58
2-ethylpyrazine;octane;CCC1=NC=CN=C1;CCCCCCCC;-5.51
chlorobenzene;chloroform;C1=CC=C(C=C1)Cl;C(Cl)(Cl)Cl;-5.45
2,4-dimethylpyridine;hexadecane;CC1=CC(=NC=C1)C;CCCCCCCCCCCCCCCC;-5.52
propanoicacid;bromoethane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCBr;-5.52
morpholine;octanol;C1COCCN1;CCCCCCCCO;-5.99
2-pentanone;trimethylbenzene;CCCC(=O)C;CC1=C(C(=CC=C1)C)C;-4.83
2-pentanone;mesitylene;CCCC(=O)C;CC1=CC(=CC(=C1)C)C;-4.8
ethylacetate;cyclohexane;CCOC(=O)C;C1CCCCC1;-3.56
bromobenzene;cyclohexane;C1=CC=C(C=C1)Br;C1CCCCC1;-5.29
o-cresol;iodobenzene;CC1=CC=CC=C1O;C1=CC=C(C=C1)I;-7.14
waterdimer;water;O.O;O;-11.27
dimethylmethylphosphonate;hexadecane;COP(=O)(C)OC;CCCCCCCCCCCCCCCC;-5.43
butylacetate;carbontet;CCCCCC(=O)[O-];C(Cl)(Cl)(Cl)Cl;-5.59
1-propanol;isooctane;CCCO;CC(C)CC(C)(C)C;-3
ethyloctadecanoate;hexadecane;CCCCCCCCCCCCCCCCCC(=O)OCC;CCCCCCCCCCCCCCCC;-13.69
n-octane;bromoethane;CCCCCCCC;CCBr;-5.54
diethylamine;dichloroethane;CCNCC;CC(Cl)Cl;-4
ethylacetate;chlorobenzene;CCOC(=O)C;C1=CC=C(C=C1)Cl;-4.63
1-propanol;ethylbenzene;CCCO;CCC1=CC=CC=C1;-3.71
aniline;cyclohexane;C1=CC=C(C=C1)N;C1CCCCC1;-5.52
hydrogenperoxide;diethylether;OO;CCOCC;-7.03
acetophenone;carbontet;CC(=O)C1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-7.1
g-butyrolactone;octanol;C1CC(=O)OC1;CCCCCCCCO;-6.83
dimethylamine;benzene;CNC;C1=CC=CC=C1;-3.01
anisole;hexadecane;COC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.35
N-butyl-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline(benefin);water;CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];O;-3.5
1,4-dioxane;triethylamine;C1COCCO1;CCN(CC)CC;-4.41
2,5-dimethylpyridine;hexadecane;CC1=CN=C(C=C1)C;CCCCCCCCCCCCCCCC;-5.52
2-heptanone;trimethylbenzene;CCCCCC(=O)C;CC1=C(C(=CC=C1)C)C;-6.01
water;benzene;O;C1=CC=CC=C1;-1.71
2,4-dimethylpentane;hexadecane;CC(C)CC(C)C;CCCCCCCCCCCCCCCC;-3.87
1-pentanol;diethylether;CCCCCO;CCOCC;-6.11
3,3-dimethylbutanone;toluene;CC(=O)C(C)(C)C;CC1=CC=CC=C1;-5
hexanoicacid;isobutanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC(C)CO;-8.77
ethanol;tetrahydrofuran;CCO;C1CCOC1;-4.56
n-pentane;hexadecyliodide;CCCCC;CCCCCCCCCCCCCCCCI;-2.59
benzonitrile;hexadecane;C1=CC=C(C=C1)C#N;CCCCCCCCCCCCCCCC;-5.51
N-methyl-2-pyrrolidinone;chloroform;CN1CCCC1=O;C(Cl)(Cl)Cl;-9.82
methylisopropylether;octanol;CC(C)OC;CCCCCCCCO;-4.64
1,2-ethanediol;chloroform;C(CO)O;C(Cl)(Cl)Cl;-5.98
1,2-dichlorobenzene;undecane;C1=CC=C(C(=C1)Cl)Cl;CCCCCCCCCCC;-6.11
2-butanone;dimethylsulfoxide;CCC(=O)C;CS(=O)C;-4.23
methylacetate;hexane;CC(=O)OC;CCCCCC;-3.12
butylparaben;water;CCCCOC(=O)C1=CC=C(C=C1)O;O;-8.72
1-heptanol;benzene;CCCCCCCO;C1=CC=CC=C1;-6.85
1-heptanol;tributylphosphate;CCCCCCCO;CCCCOP(=O)(OCCCC)OCCCC;-7.98
propylamine;hexane;CCCN;CCCCCC;-3.13
propylamine;carbontet;CCCN;C(Cl)(Cl)(Cl)Cl;-3.59
hexanoicacid;carbontet;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;C(Cl)(Cl)(Cl)Cl;-6.99
nitromethane;carbontet;C[N+](=O)[O-];C(Cl)(Cl)(Cl)Cl;-3.52
benzonitrile;chloroform;C1=CC=C(C=C1)C#N;C(Cl)(Cl)Cl;-7.22
butylacetate;decalin;CCCCCC(=O)[O-];C1CCC2CCCCC2C1;-4.71
2,6-dichlorobenzonitrile;water;C1=CC(=C(C(=C1)Cl)C#N)Cl;O;-5.22
methylpropanoate;decalin;CCC(=O)OC;C1CCC2CCCCC2C1;-3.5
butanoicacid;benzene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;C1=CC=CC=C1;-5.3
5-fluorouracil;diethylether;C1=C(C(=O)NC(=O)N1)F;CCOCC;-15.56
nitromethane;cyclohexane;C[N+](=O)[O-];C1CCCCC1;-2.86
1,4-dioxane;dimethylsulfoxide;C1COCCO1;CS(=O)C;-4.9
anthracene;water;C1=CC=C2C=C3C=CC=CC3=CC2=C1;O;-4.23
dipropylsulfide;hexadecane;CCCSCCC;CCCCCCCCCCCCCCCC;-5.61
n-octane;diisopropylether;CCCCCCCC;CC(C)OC(C)C;-5.38
1-pentanol;chlorobenzene;CCCCCO;C1=CC=C(C=C1)Cl;-5.25
hydrogensulfide;water;S;O;-0.7
butylacetate;benzene;CCCCCC(=O)[O-];C1=CC=CC=C1;-5.78
1,4-dioxane;anisole;C1COCCO1;COC1=CC=CC=C1;-5.06
O,O-diethylO-3,5,6-trichloro-2-pyridylphosphorothioate(chlorpyrifos);water;CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl;O;-5
methylhexanoate;xylene;CCCCCC(=O)OC;CC1=CC(=CC=C1)C;-6.26
2-butanone;carbontet;CCC(=O)C;C(Cl)(Cl)(Cl)Cl;-4.09
1,1,1-trifluoropropan-2-ol;water;CC(C(F)(F)F)O;O;-4.16
benzonitrile;octanol;C1=CC=C(C=C1)C#N;CCCCCCCCO;-6.09
methane;hexadecane;C;CCCCCCCCCCCCCCCC;0.45
toluene;water;CC1=CC=CC=C1;O;-0.89
pentylacetate;isopropylbenzene;CCCCCOC(=O)C;CC(C)C1=CC=CC=C1;-6.13
3,3-dimethylbutanone;hexadecane;CC(=O)C(C)(C)C;CCCCCCCCCCCCCCCC;-3.94
bis(2-chloroethyl)ether;water;C(CCl)OCCCl;O;-4.23
1-butanol;toluene;CCCCO;CC1=CC=CC=C1;-4.31
2-methylpyridine;2methylpyridine;CC1=CC=CC=N1;CC1=CC=CC=N1;-5.71
fluorobenzene;carbontet;C1=CC=C(C=C1)F;C(Cl)(Cl)(Cl)Cl;-3.64
hydrogenperoxide;carbontet;OO;C(Cl)(Cl)(Cl)Cl;-3.14
p-cresol;hexadecane;CC1=CC=C(C=C1)O;CCCCCCCCCCCCCCCC;-5.88
ethylacetate;decane;CCOC(=O)C;CCCCCCCCCC;-3.43
hydrogenperoxide;pentanol;OO;CCCCCO;-7.46
quinoline;chloroform;C1=CC=C2C(=C1)C=CC=N2;C(Cl)(Cl)Cl;-10.23
ammonia;4methyl2pentanone;N;CC(C)CC(=O)C;-2.52
ethylamine;heptanol;CCN;CCCCCCCO;-4.15
1,2-dichlorobenzene;hexadecane;C1=CC=C(C(=C1)Cl)Cl;CCCCCCCCCCCCCCCC;-6.16
1-pentanol;dodecane;CCCCCO;CCCCCCCCCCCC;-4.09
aceticacid;ethylacetate;CC(=O)O;CCOC(=O)C;-6.46
1,1,2-trichloroethane;hexadecane;C(C(Cl)Cl)Cl;CCCCCCCCCCCCCCCC;-4.49
ammonia;benzene;N;C1=CC=CC=C1;-1.12
N-methylaniline;hexadecane;CNC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-6.19
chlorobenzene;octanol;C1=CC=C(C=C1)Cl;CCCCCCCCO;-5
toluene;pyridine;CC1=CC=CC=C1;C1=CC=NC=C1;-5.1
propylacetate;octane;CCCCC(=O)O;CCCCCCCC;-4.09
nitromethane;toluene;C[N+](=O)[O-];CC1=CC=CC=C1;-4.31
2,6-dimethylpyridine;hexadecane;CC1=NC(=CC=C1)C;CCCCCCCCCCCCCCCC;-5.27
pentylacetate;nonane;CCCCCOC(=O)C;CCCCCCCCC;-5.33
p-bromophenol;decanol;C1=CC(=CC=C1O)Br;CCCCCCCCCCO;-10.32
formaldehyde;diisopropylether;C=O;CC(C)OC(C)C;-1.04
methylacetate;dichloroethane;CC(=O)OC;CC(Cl)Cl;-4.55
1-butanol;hexane;CCCCO;CCCCCC;-3.77
butanoicacid;ethylacetate;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCOC(=O)C;-7.34
trimethylamine;toluene;CN(C)C;CC1=CC=CC=C1;-2.71
2-hexanone;octane;CCCCC(=O)C;CCCCCCCC;-4.6
m-cresol;water;CC1=CC(=CC=C1)O;O;-5.49
ethylbenzene;hexanol;CCC1=CC=CC=C1;CCCCCCO;-4.54
nitromethane;cyclohexanone;C[N+](=O)[O-];C1CCC(=O)CC1;-5.09
n-octane;decane;CCCCCCCC;CCCCCCCCCC;-5.18
2-ethylpyrazine;dibutylether;CCC1=NC=CN=C1;CCCCOCCCC;-5.87
ethanol;pyridine;CCO;C1=CC=NC=C1;-5.08
thioanisole;carbontet;CSC1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-5.66
flurbiprofen(racemic);water;CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O;O;-8.42
hexanoicacid;benzene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;C1=CC=CC=C1;-6.94
2,2,2-trifluoroethanol;water;C(C(F)(F)F)O;O;-4.31
nitromethane;acetonitrile;C[N+](=O)[O-];CC#N;-5.62
N-methylcarbamicacid[1-(methylthio)ethylideneamino]ester(methomyl);water;C/C(=N\OC(=O)NC)/SC;O;-10.7
bromobenzene;decane;C1=CC=C(C=C1)Br;CCCCCCCCCC;-5.43
octanal;hexadecane;CCCCCCCC=O;CCCCCCCCCCCCCCCC;-5.98
methylpropanoate;hexadecane;CCC(=O)OC;CCCCCCCCCCCCCCCC;-2.68
acetonitrile;cyclohexane;CC#N;C1CCCCC1;-1.87
butylacetate;fluoroctane;CCCCCC(=O)[O-];CCCCCCCCF;-5.22
mesitylene;mesitylene;CC1=CC(=CC(=C1)C)C;CC1=CC(=CC(=C1)C)C;-6.4
acetophenone;decalin;CC(=O)C1=CC=CC=C1;C1CCC2CCCCC2C1;-6.23
aceticacid;4methyl2pentanone;CC(=O)O;CC(C)CC(=O)C;-6.33
1-chloro-2,2,2-trifluoroethyldifluoromethylether;water;C(C(F)(F)F)(OC(F)F)Cl;O;0.11
3-methylaniline;benzene;CC1=CC(=CC=C1)N;C1=CC=CC=C1;-7.61
2-methoxyethanamine;water;COCCN;O;-6.55
pentylamine;water;CCCCCN;O;-4.1
urea;chloroform;C(=O)(N)N;C(Cl)(Cl)Cl;-8.56
o-xylene;water;CC1=CC=CC=C1C;O;-0.9
trimethylphosphate;hexane;COP(=O)(OC)OC;CCCCCC;-5.82
p-bromophenol;bromoform;C1=CC(=CC=C1O)Br;C(Br)(Br)Br;-8.49
methylhexanoate;octane;CCCCCC(=O)OC;CCCCCCCC;-5.53
iodoethane;water;CCI;O;-0.72
1-hexanol;dibromoethane;CCCCCCO;CC(Br)Br;-6.08
phenol;diethylether;C1=CC=C(C=C1)O;CCOCC;-8.75
O,O,O',O'-tetraethylS,S'-methylenebis(phosphorodithioate)(ethion);water;CCOP(=S)(OCC)SCSP(=S)(OCC)OCC;O;-6.1
5-trifluoromethyluracil;octanol;C1=C(C(=O)NC(=O)N1)C(F)(F)F;CCCCCCCCO;-15.51
methylacetate;decane;CC(=O)OC;CCCCCCCCCC;-2.98
1-bromo-isobutane;hexadecane;CC(C)CBr;CCCCCCCCCCCCCCCC;-4.04
t-butanol;cyclohexane;CC(C)(C)O;C1CCCCC1;-2.93
aceticacid;aniline;CC(=O)O;C1=CC=C(C=C1)N;-6.3
toluene;bromoethane;CC1=CC=CC=C1;CCBr;-5.55
fluorobenzene;decane;C1=CC=C(C=C1)F;CCCCCCCCCC;-3.48
3-bromopropene;water;C=CCBr;O;-0.86
hexachloroethane;water;C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl;O;-1.4
methylamine;octanol;CN;CCCCCCCCO;-3.78
1,4-dioxane;acetophenone;C1COCCO1;CC(=O)C1=CC=CC=C1;-5.03
n-hexane;water;CCCCCC;O;2.49
ethanol;bromoform;CCO;C(Br)(Br)Br;-3.24
acetone;tetrachloroethene;CC(=O)C;C(=C(Cl)Cl)(Cl)Cl;-3.09
isopropylbenzene;isopropylbenzene;CC(C)C1=CC=CC=C1;CC(C)C1=CC=CC=C1;-6.04
1-pentanol;octanol;CCCCCO;CCCCCCCCO;-6.4
methanol;decane;CO;CCCCCCCCCC;-1.29
bromobenzene;water;C1=CC=C(C=C1)Br;O;-1.46
1-decanol;hexadecane;CCCCCCCCCCO;CCCCCCCCCCCCCCCC;-7.68
1-butyne;water;CCC#C;O;-0.16
ethylacetate;pentane;CCOC(=O)C;CCCCC;-3.69
isopropanol;hexadecane;CC(C)O;CCCCCCCCCCCCCCCC;-2.47
2-methylaniline;hexadecane;CC1=CC=CC=C1N;CCCCCCCCCCCCCCCC;-6.08
t-butylmethylether;water;CC(C)(C)OC;O;-2.21
methanol;cyclohexane;CO;C1CCCCC1;-1.29
chloroform;octanol;C(Cl)(Cl)Cl;CCCCCCCCO;-3.81
nitromethane;ethanol;C[N+](=O)[O-];CCO;-4.34
1-pentanol;ethylbenzene;CCCCCO;CCC1=CC=CC=C1;-4.72
ethanol;benzonitrile;CCO;C1=CC=C(C=C1)C#N;-4.05
ethylphenylether;cyclohexane;CCOC1=CC=CC=C1;C1CCCCC1;-6
2-pentanone;octanol;CCCC(=O)C;CCCCCCCCO;-4.35
aniline;aniline;C1=CC=C(C=C1)N;C1=CC=C(C=C1)N;-7.61
2-methylaniline;chloroform;CC1=CC=CC=C1N;C(Cl)(Cl)Cl;-8.23
ethanol;ethanol;CCO;CCO;-5.04
1,1,1-trichloroethane;undecane;CC(Cl)(Cl)Cl;CCCCCCCCCCC;-3.82
propanoicacid;chloroform;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C(Cl)(Cl)Cl;-5.37
2-butanone;isopropanol;CCC(=O)C;CC(C)O;-4.07
n-octane;benzene;CCCCCCCC;C1=CC=CC=C1;-5.35
hexanoicacid;octanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCCCCCCCO;-8.82
ammonia;pentanol;N;CCCCCO;-3.13
iodomethane;octanol;CI;CCCCCCCCO;-3.07
ammonia;diethylether;N;CCOCC;-1.41
hydrazine;diethylether;NN;CCOCC;-3.08
toluene;ethylacetate;CC1=CC=CC=C1;CCOC(=O)C;-5.05
piperidine;water;C1CCNCC1;O;-5.11
o-cresol;cyclohexane;CC1=CC=CC=C1O;C1CCCCC1;-6.02
bromobenzene;chloroform;C1=CC=C(C=C1)Br;C(Cl)(Cl)Cl;-6.07
ethanol;chloroform;CCO;C(Cl)(Cl)Cl;-3.94
thioanisole;octanol;CSC1=CC=CC=C1;CCCCCCCCO;-6.47
ethanol;isopropylbenzene;CCO;CC(C)C1=CC=CC=C1;-2.9
o-cresol;hexadecane;CC1=CC=CC=C1O;CCCCCCCCCCCCCCCC;-5.78
n-octane;anisole;CCCCCCCC;COC1=CC=CC=C1;-4.62
pyridine;xylene;C1=CC=NC=C1;CC1=CC(=CC=C1)C;-5.12
fluorobenzene;octanol;C1=CC=C(C=C1)F;CCCCCCCCO;-3.87
ethylacetate;octane;CCOC(=O)C;CCCCCCCC;-3.48
ethylacetate;hexadecane;CCOC(=O)C;CCCCCCCCCCCCCCCC;-3.25
methylpropanoate;ethylbenzene;CCC(=O)OC;CCC1=CC=CC=C1;-4.29
diethylamine;isobutanol;CCNCC;CC(C)CO;-4.86
propylacetate;tbutylbenzene;CCCCC(=O)O;CC(C)(C)C1=CC=CC=C1;-4.72
pentachloronitrobenzene;water;C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-];O;-5.22
ethanethiol;water;CCS;O;-1.3
methylacetate;tbutylbenzene;CC(=O)OC;CC(C)(C)C1=CC=CC=C1;-3.57
2-heptanone;tbutylbenzene;CCCCCC(=O)C;CC(C)(C)C1=CC=CC=C1;-5.88
2-methylpyrazine;water;CC1=NC=CN=C1;O;-5.57
butanoicacid;nitrobenzene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;C1=CC=C(C=C1)[N+](=O)[O-];-5.84
1,4-dichlorobenzene;octanol;C1=CC(=CC=C1Cl)Cl;CCCCCCCCO;-5.67
pyridine;4methyl2pentanone;C1=CC=NC=C1;CC(C)CC(=O)C;-5.33
2-bromopropane;water;CC(C)Br;O;-0.48
aniline;hexane;C1=CC=C(C=C1)N;CCCCCC;-5.43
ethanol;iodobenzene;CCO;C1=CC=C(C=C1)I;-3.18
tolfenamicacid;water;CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O;O;-6.71
2-butanone;water;CCC(=O)C;O;-3.64
p-cresol;heptanol;CC1=CC=C(C=C1)O;CCCCCCCO;-9.16
hexanoicacid;heptane;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCCCCCC;-6.54
1,4-dioxane;fluorobenzene;C1COCCO1;C1=CC=C(C=C1)F;-5.18
1,1,1-trichloroethane;water;CC(Cl)(Cl)Cl;O;-0.25
benzene;heptane;C1=CC=CC=C1;CCCCCCC;-4
ethanol;dimethylacetamide;CCO;CC(=O)N(C)C;-5.4
methylacetate;ethylbenzene;CC(=O)OC;CCC1=CC=CC=C1;-3.74
1-bromo-1-chloro-2,2,2-trifluoroethane;hexadecane;C(C(F)(F)F)(Cl)Br;CCCCCCCCCCCCCCCC;-2.97
m-cresol;octane;CC1=CC(=CC=C1)O;CCCCCCCC;-5.19
2,3-dichlorobiphenyl;octanol;C1=CC=C(C=C1)C2=C(C(=CC=C2)Cl)Cl;CCCCCCCCO;-9.23
ethylbenzene;hexadecane;CCC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.15
hexanoicacid;toluene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC1=CC=CC=C1;-6.97
propyne;octanol;CC#C;CCCCCCCCO;-1.59
methylamine;4methyl2pentanone;CN;CC(C)CC(=O)C;-4.14
2-butanone;iodobenzene;CCC(=O)C;C1=CC=C(C=C1)I;-4.22
2-methylpropene;octanol;CC(=C)C;CCCCCCCCO;-2.03
propylacetate;bromooctane;CCCCC(=O)O;CCCCCCCCBr;-4.48
n-heptane;hexadecyliodide;CCCCCCC;CCCCCCCCCCCCCCCCI;-3.9
sulfolane;octanol;C1CCS(=O)(=O)C1;CCCCCCCCO;-7.56
1-hexanol;hexadecane;CCCCCCO;CCCCCCCCCCCCCCCC;-4.92
O-ethylO'-4-bromo-2-chlorophenylS-propylphosphorothioate;octanol;CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl;CCCCCCCCO;-10.49
(1R,4S,4aS,5S,6S,7R,8R,8aR)-1,2,3,4,10,10-hexachloro-1,4,4a,5,6,7,8,8a-octahydro-6,7-epoxy-1,4:5,8-dimethanonaphthalene(endrin);water;C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl;O;-5.5
1-heptanol;heptanol;CCCCCCCO;CCCCCCCO;-7.84
N-ethylaniline;water;CCNC1=CC=CC=C1;O;-4.62
1,1-diacetoxyethane;water;CC(OC(=O)C)OC(=O)C;O;-4.97
1-hexanol;odichlorobenzene;CCCCCCO;C1=CC=C(C(=C1)Cl)Cl;-5.7
n-octane;bromobenzene;CCCCCCCC;C1=CC=C(C=C1)Br;-5.02
methanol;benzene;CO;C1=CC=CC=C1;-2.58
1-pentanol;pentane;CCCCCO;CCCCC;-3.92
1,4-dioxane;acetonitrile;C1COCCO1;CC#N;-5.33
methylpropanoate;isopropylbenzene;CCC(=O)OC;CC(C)C1=CC=CC=C1;-4.19
2-methylpyrazine;dibutylether;CC1=NC=CN=C1;CCCCOCCCC;-5.12
N2,N4-diisopropyl-6-methylthio-1,3,5-triazine-2,4-diamine(prometryn);water;CC(C)NC1=NC(=NC(=N1)SC)NC(C)C;O;-8.4
dimethyl2,4,5-trichlorophenylthiophosphate;water;COP(=S)(OC)OC1=CC(=C(C=C1Cl)Cl)Cl;O;-5.06
butanal;octanol;CCCC=O;CCCCCCCCO;-4.62
ethanol;nitroethane;CCO;CC[N+](=O)[O-];-3.98
9-methyladenine;octanol;CN1C=NC2=C(N=CN=C21)N;CCCCCCCCO;-13.56
butylacetate;cyclohexane;CCCCCC(=O)[O-];C1CCCCC1;-4.94
3,aminoaniline;water;C1=CC(=CC(=C1)N)N;O;-9.92
butanoicacid;secbutanol;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCC(C)O;-7.34
p-bromophenol;butylacetate;C1=CC(=CC=C1O)Br;CCCCCC(=O)[O-];-10.57
4-ethylpyridine;water;CCC1=CC=NC=C1;O;-4.74
2-methoxyethanol;nonanol;COCCO;CCCCCCCCCO;-5.61
chloroethane;octanol;CCCl;CCCCCCCCO;-2.58
2-hexanone;nonane;CCCCC(=O)C;CCCCCCCCC;-4.59
bis(2-chloroethyl)sulfide;water;C(CCl)SCCCl;O;-3.92
1,4-dioxane;benzene;C1COCCO1;C1=CC=CC=C1;-5.21
4-methylaniline;toluene;CC1=CC=C(C=C1)N;CC1=CC=CC=C1;-7.39
triethylphosphate;octanol;CCOP(=O)(OCC)OCC;CCCCCCCCO;-8.88
benzene;diethylether;C1=CC=CC=C1;CCOCC;-4.21
benzene;benzene;C1=CC=CC=C1;C1=CC=CC=C1;-4.55
1,2-diethoxyethane;water;CCOCCOCC;O;-3.54
butylamine;nonanol;CCCCN;CCCCCCCCCO;-5.35
3-methylaniline;octane;CC1=CC(=CC=C1)N;CCCCCCCC;-6.15
hydrogen;octanol;[HH];CCCCCCCCO;1.76
methylpropanoate;cyclohexane;CCC(=O)OC;C1CCCCC1;-3.71
