Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
1,2-diethoxyethane;water;CCOCCOCC;O;-3.54
1,1,1-trichloroethane;undecane;CC(Cl)(Cl)Cl;CCCCCCCCCCC;-3.82
methylcyclohexane;hexadecane;CC1CCCCC1;CCCCCCCCCCCCCCCC;-4.43
1-iodobutane;water;CCCCI;O;-0.25
2-chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide(alachlor);water;CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl;O;-8.2
methylpentanoate;tetrachloroethene;CCCCC(=O)OC;C(=C(Cl)Cl)(Cl)Cl;-5.41
butanoicacid;dichloroethane;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(Cl)Cl;-5.83
nitromethane;toluene;C[N+](=O)[O-];CC1=CC=CC=C1;-4.31
N-methylaniline;hexadecane;CNC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-6.19
ethanol;dimethylpyridine;CCO;CC1=C(N=CC=C1)C;-4.87
ethylbenzene;carbontet;CCC1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-5.67
1-hexanol;nonane;CCCCCCO;CCCCCCCCC;-4.97
cyclopentanone;hexadecane;C1CCC(=O)C1;CCCCCCCCCCCCCCCC;-4.39
m-cresol;octanol;CC1=CC(=CC=C1)O;CCCCCCCCO;-8.2
ethylbenzene;hexane;CCC1=CC=CC=C1;CCCCCC;-4.99
1-butanol;decane;CCCCO;CCCCCCCCCC;-3.77
toluene;aniline;CC1=CC=CC=C1;C1=CC=C(C=C1)N;-4.57
1-bromo-1-chloro-2,2,2-trifluoroethane;hexadecane;C(C(F)(F)F)(Cl)Br;CCCCCCCCCCCCCCCC;-2.97
3-pentanone;hexadecane;CCC(=O)CC;CCCCCCCCCCCCCCCC;-3.83
3,3-dimethylbutanone;xylene;CC(=O)C(C)(C)C;CC1=CC(=CC=C1)C;-4.91
1-hexanol;xylene;CCCCCCO;CC1=CC(=CC=C1)C;-5.85
t-butanol;benzene;CC(C)(C)O;C1=CC=CC=C1;-3.7
aniline;carbontet;C1=CC=C(C=C1)N;C(Cl)(Cl)(Cl)Cl;-6.1
tetrahydrofuran;hexadecane;C1CCOC1;CCCCCCCCCCCCCCCC;-3.6
2-butanone;diethylether;CCC(=O)C;CCOCC;-4.09
nitrobenzene;decalin;C1=CC=C(C=C1)[N+](=O)[O-];C1CCC2CCCCC2C1;-6.36
methylamine;isobutanol;CN;CC(C)CO;-4.56
propylamine;hexanol;CCCN;CCCCCCO;-4.83
2-heptanone;carbontet;CCCCCC(=O)C;C(Cl)(Cl)(Cl)Cl;-6.12
trimethylphosphate;dichloroethane;COP(=O)(OC)OC;CC(Cl)Cl;-8.55
1-octanol;hexadecane;CCCCCCCCO;CCCCCCCCCCCCCCCC;-6.3
butylparaben;octanol;CCCCOC(=O)C1=CC=C(C=C1)O;CCCCCCCCO;-13.59
2-butanone;butanone;CCC(=O)C;CCC(=O)C;-4.5
toluene;anisole;CC1=CC=CC=C1;COC1=CC=CC=C1;-4.95
g-butyrolactone;toluene;C1CC(=O)OC1;CC1=CC=CC=C1;-4.7
2-heptanone;decane;CCCCCC(=O)C;CCCCCCCCCC;-5.18
2-methoxyethanol;water;COCCO;O;-6.77
benzaldehyde;dichloroethane;C1=CC=C(C=C1)C=O;CC(Cl)Cl;-7.23
difluorodichloromethane;water;C(F)(F)(Cl)Cl;O;1.69
N-(2-hydroxyphenyl)acetamide;octanol;CC(=O)NC1=CC=CC=C1O;CCCCCCCCO;-12.59
1-bromopentane;hexadecane;CCCCCBr;CCCCCCCCCCCCCCCC;-4.93
hydrogenperoxide;benzene;OO;C1=CC=CC=C1;-4.77
imidazole;water;C1=CN=CN1;O;-9.81
aceticacid;isobutanol;CC(=O)O;CC(C)CO;-6.8
1,1-dimethyl-3-phenylurea;chloroform;CN(C)C(=O)NC1=CC=CC=C1;C(Cl)(Cl)Cl;-13.64
1,4-dichlorobenzene;chloroform;C1=CC(=CC=C1Cl)Cl;C(Cl)(Cl)Cl;-6.32
dimethylsulfoxide;dimethylsulfoxide;CS(=O)C;CS(=O)C;-7.63
hexanoicacid;octanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCCCCCCCO;-8.82
methanol;water;CO;O;-5.11
2-butanone;benzene;CCC(=O)C;C1=CC=CC=C1;-4.46
pentylacetate;decalin;CCCCCOC(=O)C;C1CCC2CCCCC2C1;-5.44
2-butanone;ethoxybenzene;CCC(=O)C;CCOC1=CC=CC=C1;-4.28
2-butanone;chlorohexane;CCC(=O)C;CCCCCCCl;-4.1
butylacetate;bromobenzene;CCCCCC(=O)[O-];C1=CC=C(C=C1)Br;-5.58
1,4-dioxane;isopropanol;C1COCCO1;CC(C)O;-4.49
propanoicacid;butanone;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCC(=O)C;-7.05
ethanol;carbontet;CCO;C(Cl)(Cl)(Cl)Cl;-2.96
1-pentanol;tributylphosphate;CCCCCO;CCCCOP(=O)(OCCCC)OCCCC;-6.69
p-xylene;water;CC1=CC=C(C=C1)C;O;-0.81
methylhexanoate;cyclohexane;CCCCCC(=O)OC;C1CCCCC1;-5.75
n-octane;octanol;CCCCCCCC;CCCCCCCCO;-4.18
1-heptanol;heptane;CCCCCCCO;CCCCCCC;-5.6
1-propanol;dibromoethane;CCCO;CC(Br)Br;-3.82
methylcyclohexane;octanol;CC1CCCCC1;CCCCCCCCO;-3.21
uracil;ethylacetate;C1=CNC(=O)NC1=O;CCOC(=O)C;-15.43
n-octane;ethoxybenzene;CCCCCCCC;CCOC1=CC=CC=C1;-4.75
butylamine;isooctane;CCCCN;CC(C)CC(C)(C)C;-3.57
nitroethane;hexadecane;CC[N+](=O)[O-];CCCCCCCCCCCCCCCC;-3.29
propanoicacid;hexadecane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCCCCCCCCCCCCC;-3.12
aniline;tributylphosphate;C1=CC=C(C=C1)N;CCCCOP(=O)(OCCCC)OCCCC;-7.6
chloroform;octanol;C(Cl)(Cl)Cl;CCCCCCCCO;-3.81
toluene;hexanol;CC1=CC=CC=C1;CCCCCCO;-4.27
hydrogen;hexadecane;[HH];CCCCCCCCCCCCCCCC;1.64
n-heptane;water;CCCCCCC;O;2.62
toluene;phenylether;CC1=CC=CC=C1;C1=CC=C(C=C1)OC2=CC=CC=C2;-4.86
n-octane;acetonitrile;CCCCCCCC;CC#N;-3.57
2-butanone;chloroform;CCC(=O)C;C(Cl)(Cl)Cl;-5.43
1-hexyne;octanol;CCCCC#C;CCCCCCCCO;-3.43
methanol;bromoform;CO;C(Br)(Br)Br;-2.79
propylamine;decanol;CCCN;CCCCCCCCCCO;-4.59
benzene;chloroform;C1=CC=CC=C1;C(Cl)(Cl)Cl;-4.64
butylamine;isopropyltoluene;CCCCN;CC1=CC=C(C=C1)C(C)C;-4.22
methylhexanoate;tbutylbenzene;CCCCCC(=O)OC;CC(C)(C)C1=CC=CC=C1;-6.13
4-methyl-2-pentanone;4methyl2pentanone;CC(C)CC(=O)C;CC(C)CC(=O)C;-5.23
2-hexanone;tbutylbenzene;CCCCC(=O)C;CC(C)(C)C1=CC=CC=C1;-5.27
bromobenzene;diethylether;C1=CC=C(C=C1)Br;CCOCC;-5.99
hydrogenperoxide;nitrobenzene;OO;C1=CC=C(C=C1)[N+](=O)[O-];-5.45
p-bromophenol;nonanol;C1=CC(=CC=C1O)Br;CCCCCCCCCO;-10.36
methylacetate;pentane;CC(=O)OC;CCCCC;-3.13
2-methyl-1-nitrobenzene;diethylether;CC1=CC=CC=C1[N+](=O)[O-];CCOCC;-7.21
1,4-dioxane;toluene;C1COCCO1;CC1=CC=CC=C1;-4.91
methylhexanoate;butylbenzene;CCCCCC(=O)OC;CCCCC1=CC=CC=C1;-6.09
ethylphenylether;hexadecane;CCOC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.64
butylacetate;heptane;CCCCCC(=O)[O-];CCCCCCC;-4.83
pentanoicacid;diethylether;CCCCC(=O)O;CCOCC;-7.87
ammonia;pentanol;N;CCCCCO;-3.13
methylcyclohexane;hexadecyliodide;CC1CCCCC1;CCCCCCCCCCCCCCCCI;-4.07
hexanoicacid;secbutanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCC(C)O;-8.11
methylacetate;benzene;CC(=O)OC;C1=CC=CC=C1;-4.04
2-methyl-1-nitrobenzene;chloroform;CC1=CC=CC=C1[N+](=O)[O-];C(Cl)(Cl)Cl;-8.3
dimethylether;octanol;COC;CCCCCCCCO;-2.06
3,3-dimethylbutanone;pentane;CC(=O)C(C)(C)C;CCCCC;-4.43
propylacetate;decalin;CCCCC(=O)O;C1CCC2CCCCC2C1;-4.05
2-heptanone;trimethylbenzene;CCCCCC(=O)C;CC1=C(C(=CC=C1)C)C;-6.01
ethylacetate;ethylbenzene;CCOC(=O)C;CCC1=CC=CC=C1;-4.31
trimethylamine;cyclohexane;CN(C)C;C1CCCCC1;-2.63
acetophenone;hexadecane;CC(=O)C1=CC=CC=C1;CCCCCCCCCCCCCCCC;-6.14
bromobenzene;bromobenzene;C1=CC=C(C=C1)Br;C1=CC=C(C=C1)Br;-6.25
thiophenol;water;C1=CC=C(C=C1)S;O;-2.55
pyridine;octanol;C1=CC=NC=C1;CCCCCCCCO;-5.34
butylacetate;xylene;CCCCCC(=O)[O-];CC1=CC(=CC=C1)C;-5.4
ethylbenzene;decane;CCC1=CC=CC=C1;CCCCCCCCCC;-5.25
aceticacid;pentanol;CC(=O)O;CCCCCO;-6.65
propylamine;heptanol;CCCN;CCCCCCCO;-4.8
toluene;water;CC1=CC=CC=C1;O;-0.89
1-bromobutane;hexadecane;CCCCBr;CCCCCCCCCCCCCCCC;-4.24
p-bromophenol;hexane;C1=CC(=CC=C1O)Br;CCCCCC;-6.96
hexanoicacid;dichloroethane;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC(Cl)Cl;-7.33
ethyl2-(4-chloro-6-methoxypyrimidin-2-ylcarbamoylsulfamoyl)benzoate(chlorimuronethyl);water;CCOC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)Cl)OC;O;-14
ethylbenzene;hexadecane;CCC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.15
pentylamine;hexadecane;CCCCCN;CCCCCCCCCCCCCCCC;-4.28
2,3-dichlorobiphenyl;water;C1=CC=C(C=C1)C2=C(C(=CC=C2)Cl)Cl;O;-2.45
4-heptanone;hexadecane;CCCC(=O)CCC;CCCCCCCCCCCCCCCC;-5.2
1-nitropropane;toluene;CCC[N+](=O)[O-];CC1=CC=CC=C1;-5.25
1,1-difluoroethane;octanol;CC(F)F;CCCCCCCCO;-1.13
thioanisole;octanol;CSC1=CC=CC=C1;CCCCCCCCO;-6.47
propanoicacid;chlorobenzene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1=CC=C(C=C1)Cl;-4.38
diethylamine;hexadecane;CCNCC;CCCCCCCCCCCCCCCC;-3.27
p-bromotoluene;water;CC1=CC=C(C=C1)Br;O;-1.39
t-butanol;diethylether;CC(C)(C)O;CCOCC;-4.8
chlorobenzene;ethanol;C1=CC=C(C=C1)Cl;CCO;-3.3
propanoicacid;diisopropylether;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)OC(C)C;-6.37
N-butyl-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline(benefin);water;CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];O;-3.5
t-butanol;octanol;CC(C)(C)O;CCCCCCCCO;-4.78
o-xylene;hexadecane;CC1=CC=CC=C1C;CCCCCCCCCCCCCCCC;-5.37
benzene;water;C1=CC=CC=C1;O;-0.87
naproxen;water;C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O;O;-10.21
n-octane;bromoethane;CCCCCCCC;CCBr;-5.54
aceticacid;carbondisulfide;CC(=O)O;C(=S)=S;-2.98
dipropylamine;hexadecane;CCCNCCC;CCCCCCCCCCCCCCCC;-4.57
butylnitrate;water;CCCCO[N+](=O)[O-];O;-2.1
dipropylamine;benzene;CCCNCCC;C1=CC=CC=C1;-5.09
methylpentanoate;dichloroethane;CCCCC(=O)OC;CC(Cl)Cl;-5.97
hydrogenperoxide;carbondisulfide;OO;C(=S)=S;-3.14
2,4-dimethylpentane;water;CC(C)CC(C)C;O;2.88
methylbenzoate;benzene;COC(=O)C1=CC=CC=C1;C1=CC=CC=C1;-6.27
1,1-dimethyl-3-phenylurea;benzene;CN(C)C(=O)NC1=CC=CC=C1;C1=CC=CC=C1;-12.18
methylpentanoate;hexadecane;CCCCC(=O)OC;CCCCCCCCCCCCCCCC;-4.69
hexanoicacid;heptane;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCCCCCC;-6.54
methanol;ethylbenzene;CO;CCC1=CC=CC=C1;-1.43
aniline;hexadecane;C1=CC=C(C=C1)N;CCCCCCCCCCCCCCCC;-5.44
4-nitroaniline;octanol;C1=CC(=CC=C1N)[N+](=O)[O-];CCCCCCCCO;-11.35
pentylamine;water;CCCCCN;O;-4.1
2-methylpropane;water;CC(C)C;O;2.32
fenbufen;octanol;C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O;CCCCCCCCO;-17.12
2-butanone;isopropylbenzene;CCC(=O)C;CC(C)C1=CC=CC=C1;-4.02
s-trans-1,3-butadiene;water;[2H]C(=C([2H])C(=C([2H])[2H])[2H])[2H];O;0.61
nitromethane;chlorobenzene;C[N+](=O)[O-];C1=CC=C(C=C1)Cl;-4.32
isopropanol;hexadecane;CC(C)O;CCCCCCCCCCCCCCCC;-2.47
diethylsulfide;water;CCSCC;O;-1.43
2-butanone;2methylpyridine;CCC(=O)C;CC1=CC=CC=N1;-4.52
n-octane;benzonitrile;CCCCCCCC;C1=CC=C(C=C1)C#N;-4.34
aceticacid;hexane;CC(=O)O;CCCCCC;-2.83
n-octane;tetrahydrothiophenedioxide;CCCCCCCC;C1CCS(=O)(=O)C1;-2.44
1-iodopropane;hexadecane;CCCI;CCCCCCCCCCCCCCCC;-4.27
ethylbenzene;hexanol;CCC1=CC=CC=C1;CCCCCCO;-4.54
cyclohexane;chloroform;C1CCCCC1;C(Cl)(Cl)Cl;-4.45
1-bromo-1,2,2,2-tetrafluoroethane;water;C(C(F)(F)F)(F)Br;O;0.52
ethanol;acetonitrile;CCO;CC#N;-4.43
1,4-dioxane;carbontet;C1COCCO1;C(Cl)(Cl)(Cl)Cl;-4.97
butanoicacid;butanol;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCO;-7.66
3-methylaniline;octanol;CC1=CC(=CC=C1)N;CCCCCCCCO;-7.57
methanol;hexadecane;CO;CCCCCCCCCCCCCCCC;-1.32
toluene;decane;CC1=CC=CC=C1;CCCCCCCCCC;-4.65
1-propanol;water;CCCO;O;-4.83
propionitrile;water;CCC#N;O;-3.85
flurbiprofen(racemic);octanol;CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O;CCCCCCCCO;-14.1
5-fluorouracil;diethylether;C1=C(C(=O)NC(=O)N1)F;CCOCC;-15.56
aceticacid;cyclohexane;CC(=O)O;C1CCCCC1;-1.73
1-octanol;butylacetate;CCCCCCCCO;CCCCCC(=O)[O-];-8.17
methylformate;hexadecane;COC=O;CCCCCCCCCCCCCCCC;-1.99
phenol;decane;C1=CC=C(C=C1)O;CCCCCCCCCC;-5.5
pyridine;dichloroethane;C1=CC=NC=C1;CC(Cl)Cl;-5.53
2,2,2-trifluoroethanol;hexadecane;C(C(F)(F)F)O;CCCCCCCCCCCCCCCC;-1.67
acetylsalicylicacid;water;CC(=O)OC1=CC=CC=C1C(=O)O;O;-9.94
3,3-dimethylbutanone;heptane;CC(=O)C(C)(C)C;CCCCCCC;-4.3
butylamine;tetrahydrothiophenedioxide;CCCCN;C1CCS(=O)(=O)C1;-4.25
ethanol;heptane;CCO;CCCCCCC;-2.15
p-bromophenol;onitrotoluene;C1=CC(=CC=C1O)Br;CC1=CC=CC=C1[N+](=O)[O-];-9.57
p-xylene;octanol;CC1=CC=C(C=C1)C;CCCCCCCCO;-5.19
benzylalcohol;benzylalcohol;C1=CC=C(C=C1)CO;C1=CC=C(C=C1)CO;-8.61
o-cresol;water;CC1=CC=CC=C1O;O;-5.87
methylhexanoate;xylene;CCCCCC(=O)OC;CC1=CC(=CC=C1)C;-6.26
bromobenzene;hexane;C1=CC=C(C=C1)Br;CCCCCC;-5.66
ethene;octanol;C=C;CCCCCCCCO;-0.27
benzene;nonanol;C1=CC=CC=C1;CCCCCCCCCO;-3.82
propanoicacid;isopropylbenzene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)C1=CC=CC=C1;-4.23
iodobenzene;hexadecane;C1=CC=C(C=C1)I;CCCCCCCCCCCCCCCC;-6.25
fluorobenzene;octanol;C1=CC=C(C=C1)F;CCCCCCCCO;-3.87
toluene;tetrahydrothiophenedioxide;CC1=CC=CC=C1;C1CCS(=O)(=O)C1;-4.23
hydrogenperoxide;water;OO;O;-8.58
dimethylether;water;COC;O;-1.92
n-heptane;hexadecane;CCCCCCC;CCCCCCCCCCCCCCCC;-4.33
acetone;tetrachloroethene;CC(=O)C;C(=C(Cl)Cl)(Cl)Cl;-3.09
nitromethane;hexadecane;C[N+](=O)[O-];CCCCCCCCCCCCCCCC;-2.58
2-methylpentane;water;CCCC(C)C;O;2.52
p-cresol;decane;CC1=CC=C(C=C1)O;CCCCCCCCCC;-6
aceticacid;diisopropylether;CC(=O)O;CC(C)OC(C)C;-5.73
2-pentanone;benzene;CCCC(=O)C;C1=CC=CC=C1;-5.14
methylacetate;chlorohexane;CC(=O)OC;CCCCCCCl;-3.66
N,N-dimethylacetamide;heptane;CC(=O)N(C)C;CCCCCCC;-4.8
1,1,1,3,3,3-hexafluoropropan-2-ol;water;C(C(F)(F)F)(C(F)(F)F)O;O;-3.77
1-butene;octanol;CCC=C;CCCCCCCCO;-1.89
chloroethane;octanol;CCCl;CCCCCCCCO;-2.58
aniline;benzene;C1=CC=C(C=C1)N;C1=CC=CC=C1;-6.88
bromomethane;octanol;CBr;CCCCCCCCO;-2.43
t-butylmethylether;water;CC(C)(C)OC;O;-2.21
2-butanone;tbutylbenzene;CCC(=O)C;CC(C)(C)C1=CC=CC=C1;-3.94
N-(3-hydroxyphenyl)acetamide;octanol;CC(=O)NC1=CC(=CC=C1)O;CCCCCCCCO;-14.93
2-heptanone;ethylbenzene;CCCCCC(=O)C;CCC1=CC=CC=C1;-6.1
ethane;hexadecane;CC;CCCCCCCCCCCCCCCC;-0.67
hydrazine;chloroform;NN;C(Cl)(Cl)Cl;-4.42
n-octane;dimethylacetamide;CCCCCCCC;CC(=O)N(C)C;-3.94
tolfenamicacid;water;CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O;O;-6.71
methylpropanoate;cyclohexane;CCC(=O)OC;C1CCCCC1;-3.71
naphthalene;diethylether;C1=CC=C2C=CC=CC2=C1;CCOCC;-7.25
formaldehyde;butanol;C=O;CCCCO;-3.49
1-pentanol;diethylether;CCCCCO;CCOCC;-6.11
nitromethane;methylformamide;C[N+](=O)[O-];CNC=O;-5.11
p-cresol;carbontet;CC1=CC=C(C=C1)O;C(Cl)(Cl)(Cl)Cl;-6.32
hydrogenperoxide;toluene;OO;CC1=CC=CC=C1;-3.14
anthracene;octanol;C1=CC=C2C=C3C=CC=CC3=CC2=C1;CCCCCCCCO;-10.47
trimethylamine;chlorobenzene;CN(C)C;C1=CC=C(C=C1)Cl;-2.82
ethanethiol;water;CCS;O;-1.3
dimethylamine;chlorobenzene;CNC;C1=CC=C(C=C1)Cl;-2.75
chloroform;hexadecane;C(Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-3.38
methanol;bromobenzene;CO;C1=CC=C(C=C1)Br;-2.31
butylamine;carbontet;CCCCN;C(Cl)(Cl)(Cl)Cl;-5.35
chlorodifluoromethane;water;C(F)(F)Cl;O;-0.5
propylacetate;fluoroctane;CCCCC(=O)O;CCCCCCCCF;-4.65
naphthalene;heptane;C1=CC=C2C=CC=CC2=C1;CCCCCCC;-7.02
butylacetate;toluene;CCCCCC(=O)[O-];CC1=CC=CC=C1;-5.57
1-nitrobutane;hexane;CCCC[N+](=O)[O-];CCCCCC;-4.64
m-hydroxybenzaldehyde;diethylether;C1=CC(=CC(=C1)O)C=O;CCOCC;-11.36
phenol;xylene;C1=CC=C(C=C1)O;CC1=CC(=CC=C1)C;-6.83
butylamine;odichlorobenzene;CCCCN;C1=CC=C(C(=C1)Cl)Cl;-4.13
3-methylpyridine;octanol;CC1=CN=CC=C1;CCCCCCCCO;-6.4
2-methoxyethanamine;water;COCCN;O;-6.55
n-propane;hexadecane;CCC;CCCCCCCCCCCCCCCC;-1.43
ethane;water;CC;O;1.83
n-butane;octanol;CCCC;CCCCCCCCO;-1.86
nitromethane;benzylalcohol;C[N+](=O)[O-];C1=CC=C(C=C1)CO;-4.53
tetrahydrofuran;octanol;C1CCOC1;CCCCCCCCO;-3.93
cyclopentanone;water;C1CCC(=O)C1;O;-4.68
acetone;octanol;CC(=O)C;CCCCCCCCO;-3.15
ethylacetate;perfluorobenzene;CCOC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-4.56
acetone;cyclohexane;CC(=O)C;C1CCCCC1;-2.67
toluene;nitromethane;CC1=CC=CC=C1;C[N+](=O)[O-];-4.52
fluorobenzene;cyclohexane;C1=CC=C(C=C1)F;C1CCCCC1;-3.59
allylalcohol;diethylether;C=CCO;CCOCC;-4.87
triethylphosphate;water;CCOP(=O)(OCC)OCC;O;-7.8
benzene;heptanol;C1=CC=CC=C1;CCCCCCCO;-3.73
1-pentanol;isooctane;CCCCCO;CC(C)CC(C)(C)C;-4.17
dipropylamine;octanol;CCCNCCC;CCCCCCCCO;-6.02
methylbutanoate;water;CCCC(=O)OCC;O;-2.83
1-heptanol;bromobenzene;CCCCCCCO;C1=CC=C(C=C1)Br;-6.68
toluene;acetophenone;CC1=CC=CC=C1;CC(=O)C1=CC=CC=C1;-4.9
2-methylpyrazine;octanol;CC1=NC=CN=C1;CCCCCCCCO;-5.87
chlorodifluoromethane;octanol;C(F)(F)Cl;CCCCCCCCO;-1.97
water;diethylether;O;CCOCC;-3.85
o-cresol;benzene;CC1=CC=CC=C1O;C1=CC=CC=C1;-7.44
ethylamine;ethylbenzene;CCN;CCC1=CC=CC=C1;-2.59
2,6-dimethylpyridine;hexadecane;CC1=NC(=CC=C1)C;CCCCCCCCCCCCCCCC;-5.27
acetone;tetralin;CC(=O)C;C1CCC2=CC=CC=C2C1;-2.54
phenol;ethylbenzene;C1=CC=C(C=C1)O;CCC1=CC=CC=C1;-6.82
uracil;octanol;C1=CNC(=O)NC1=O;CCCCCCCCO;-15.13
n-octane;benzene;CCCCCCCC;C1=CC=CC=C1;-5.35
acetonitrile;octanol;CC#N;CCCCCCCCO;-3.15
methanol;pentane;CO;CCCCC;-1.29
1-pentanol;bromoform;CCCCCO;C(Br)(Br)Br;-5.34
4-methylpyridine;chloroform;CC1=CC=NC=C1;C(Cl)(Cl)Cl;-7.5
1-iodobutane;hexadecane;CCCCI;CCCCCCCCCCCCCCCC;-4.95
2-heptanone;octane;CCCCCC(=O)C;CCCCCCCC;-5.25
aceticacid;butanol;CC(=O)O;CCCCO;-6.81
2-heptanone;butylbenzene;CCCCCC(=O)C;CCCCC1=CC=CC=C1;-5.93
toluene;xylene;CC1=CC=CC=C1;CC1=CC(=CC=C1)C;-5.06
formaldehyde;hexanol;C=O;CCCCCCO;-3.42
water;butylacetate;O;CCCCCC(=O)[O-];-4.13
1-pentanol;hexadecane;CCCCCO;CCCCCCCCCCCCCCCC;-4.24
1-hexyne;hexadecane;CCCCC#C;CCCCCCCCCCCCCCCC;-3.42
phenol;decalin;C1=CC=C(C=C1)O;C1CCC2CCCCC2C1;-5.38
o-xylene;diethylether;CC1=CC=CC=C1C;CCOCC;-5.58
o-cresol;cyclohexane;CC1=CC=CC=C1O;C1CCCCC1;-6.02
propylacetate;isopropylbenzene;CCCCC(=O)O;CC(C)C1=CC=CC=C1;-4.78
methylpentanoate;carbontet;CCCCC(=O)OC;C(Cl)(Cl)(Cl)Cl;-5.71
t-butanol;hexadecane;CC(C)(C)O;CCCCCCCCCCCCCCCC;-2.74
3,3-dimethylbutanone;nonane;CC(=O)C(C)(C)C;CCCCCCCCC;-4.19
1-hexanol;bromobenzene;CCCCCCO;C1=CC=C(C=C1)Br;-5.92
ethyleneglycoldiacetate;water;CC(=O)OCCOC(=O)C;O;-6.34
methylbenzoate;toluene;COC(=O)C1=CC=CC=C1;CC1=CC=CC=C1;-7.96
2-heptanone;perfluorobenzene;CCCCCC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-6.15
m-xylene;hexadecane;CC1=CC(=CC=C1)C;CCCCCCCCCCCCCCCC;-5.24
ethanol;benzene;CCO;C1=CC=CC=C1;-3.42
2-methyl-1-nitrobenzene;carbontet;CC1=CC=CC=C1[N+](=O)[O-];C(Cl)(Cl)(Cl)Cl;-7.49
3-iodopropene;hexadecane;C=CCI;CCCCCCCCCCCCCCCC;-4.1
ethanol;xylene;CCO;CC1=CC(=CC=C1)C;-3.42
bromotoluene;octanol;CC1=CC=CC=C1Br;CCCCCCCCO;-6.36
bromotoluene;hexadecane;CC1=CC=CC=C1Br;CCCCCCCCCCCCCCCC;-6.36
methylpentanoate;trimethylbenzene;CCCCC(=O)OC;CC1=C(C(=CC=C1)C)C;-5.41
m-cresol;diethylether;CC1=CC(=CC=C1)O;CCOCC;-7.95
2,6-dimethylpyridine;chloroform;CC1=NC(=CC=C1)C;C(Cl)(Cl)Cl;-7.74
butylacetate;decalin;CCCCCC(=O)[O-];C1CCC2CCCCC2C1;-4.71
propanoicacid;butanol;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCO;-7.17
water;ethylbenzene;O;CCC1=CC=CC=C1;-1.51
ibuprofen(racemic);octanol;CC(C)CC1=CC=C(C=C1)C(C)C(=O)O;CCCCCCCCO;-12.42
pentanoicacid;secbutanol;CCCCC(=O)O;CCC(C)O;-7.61
3,3-dimethylbutanone;octanol;CC(=O)C(C)(C)C;CCCCCCCCO;-4.53
1-butanol;water;CCCCO;O;-4.72
1,4-dioxane;nitromethane;C1COCCO1;C[N+](=O)[O-];-5.46
piperidine;isobutanol;C1CCNCC1;CC(C)CO;-6.17
butylacetate;tetrachloroethene;CCCCCC(=O)[O-];C(=C(Cl)Cl)(Cl)Cl;-5.35
carbontet;carbontet;C(Cl)(Cl)(Cl)Cl;C(Cl)(Cl)(Cl)Cl;-4.35
phenylformate;water;C1=CC=C(C=C1)C(=O)[O-];O;-3.82
butylamine;iodobenzene;CCCCN;C1=CC=C(C=C1)I;-4.19
o-cresol;xylene;CC1=CC=CC=C1O;CC1=CC(=CC=C1)C;-7.25
1-hexanol;benzene;CCCCCCO;C1=CC=CC=C1;-6.13
n-octane;aniline;CCCCCCCC;C1=CC=C(C=C1)N;-3.48
propylamine;butanol;CCCN;CCCCO;-5.04
methanol;nitrobenzene;CO;C1=CC=C(C=C1)[N+](=O)[O-];-2.93
trimethylphosphate;heptane;COP(=O)(OC)OC;CCCCCCC;-5.59
nitromethane;dimethylacetamide;C[N+](=O)[O-];CC(=O)N(C)C;-5.62
benzene;undecane;C1=CC=CC=C1;CCCCCCCCCCC;-4.05
