Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
DICHLOROMETHANE;1-HEXADECENE;C(Cl)Cl;CCCCCCCCCCCCCCC=C;-2.76
CHLOROFORM;1-HEXADECENE;C(Cl)(Cl)Cl;CCCCCCCCCCCCCCC=C;-3.42
CARBON TETRACHLORIDE;1-HEXADECENE;C(Cl)(Cl)(Cl)Cl;CCCCCCCCCCCCCCC=C;-3.81
ETHYL IODIDE;1-HEXADECENE;CCI;CCCCCCCCCCCCCCC=C;-3.53
DIETHYL ETHER;1-HEXADECENE;CCOCC;CCCCCCCCCCCCCCC=C;-2.74
PROPYL ETHER;1-HEXADECENE;CCCOCCC;CCCCCCCCCCCCCCC=C;-4.0
PROPIONALDEHYDE;1-HEXADECENE;CCC=O;CCCCCCCCCCCCCCC=C;-2.47
BUTYRALDEHYDE;1-HEXADECENE;CCCC=O;CCCCCCCCCCCCCCC=C;-3.15
BUTANONE;1-HEXADECENE;CCC(=O)C;CCCCCCCCCCCCCCC=C;-3.13
PROPIONITRILE;1-HEXADECENE;CCC#N;CCCCCCCCCCCCCCC=C;-2.85
BUTYRONITRILE;1-HEXADECENE;CCCC#N;CCCCCCCCCCCCCCC=C;-3.53
WATER;1-HEXADECENE;O;CCCCCCCCCCCCCCC=C;-0.63
1-PROPANOL;1-HEXADECENE;CCCO;CCCCCCCCCCCCCCC=C;-2.97
N-BUTANOL;1-HEXADECENE;CCCCO;CCCCCCCCCCCCCCC=C;-3.66
BENZENE;1-HEXADECENE;C1=CC=CC=C1;CCCCCCCCCCCCCCC=C;-3.83
TOLUENE;1-HEXADECENE;CC1=CC=CC=C1;CCCCCCCCCCCCCCC=C;-4.57
ETHYLBENZENE;1-HEXADECENE;CCC1=CC=CC=C1;CCCCCCCCCCCCCCC=C;-5.08
BROMOETHANE;1-HEXADECENE;CCBr;CCCCCCCCCCCCCCC=C;-2.91
ETHYL ACETATE;1-HEXADECENE;CCOC(=O)C;CCCCCCCCCCCCCCC=C;-3.23
1-CHLOROBUTANE;1-HEXADECENE;CCCCCl;CCCCCCCCCCCCCCC=C;-3.7
TERT-BUTYL CHLORIDE;1-HEXADECENE;CC(C)(C)Cl;CCCCCCCCCCCCCCC=C;-3.07
TERT-BUTYL BROMIDE;1-HEXADECENE;CC(C)(C)Br;CCCCCCCCCCCCCCC=C;-3.55
3-METHYLPENTANE;1-HEXADECENE;CCC(C)CC;CCCCCCCCCCCCCCC=C;-3.43
2,2-DIMETHYLBUTANE;1-HEXADECENE;CCC(C)(C)C;CCCCCCCCCCCCCCC=C;-3.13
2,3-DIMETHYLBUTANE;1-HEXADECENE;CC(C)C(C)C;CCCCCCCCCCCCCCC=C;-3.32
PENT-1-ENE;1-HEXADECENE;CCCC=C;CCCCCCCCCCCCCCC=C;-2.77
HEXENE;1-HEXADECENE;CCCCC=C;CCCCCCCCCCCCCCC=C;-3.48
1-CHLOROPROPANE;1-HEXADECENE;CCCCl;CCCCCCCCCCCCCCC=C;-3.05
ACETIC ACID;1-HEXADECENE;CC(=O)O;CCCCCCCCCCCCCCC=C;-2.42
HEPT-1-ENE;1-HEXADECENE;CCCCCC=C;CCCCCCCCCCCCCCC=C;-4.17
1-BROMOBUTANE;1-HEXADECENE;CCCCBr;CCCCCCCCCCCCCCC=C;-4.19
ETHYL FORMATE;1-HEXADECENE;CCOC=O;CCCCCCCCCCCCCCC=C;-2.62
ISOPENTANE;1-HEXADECENE;CCC(C)C;CCCCCCCCCCCCCCC=C;-2.66
2-METHYLBUT-2-ENE;1-HEXADECENE;CC=C(C)C;CCCCCCCCCCCCCCC=C;-2.97
METHYL FORMATE;1-HEXADECENE;COC=O;CCCCCCCCCCCCCCC=C;-1.95
NITROETHANE;1-HEXADECENE;CC[N+](=O)[O-];CCCCCCCCCCCCCCC=C;-3.33
(2E)-2-HEXENE;1-HEXADECENE;CCC/C=C/C;CCCCCCCCCCCCCCC=C;-3.57
(Z)-2-HEXENE;1-HEXADECENE;CCC/C=C\C;CCCCCCCCCCCCCCC=C;-3.57
1-CHLOROPENTANE;1-HEXADECENE;CCCCCCl;CCCCCCCCCCCCCCC=C;-4.33
BUTANOIC ACID;1-HEXADECENE;CCCC(=O)O;CCCCCCCCCCCCCCC=C;-3.94
ISOPROPYL CHLORIDE;1-HEXADECENE;CC(C)Cl;CCCCCCCCCCCCCCC=C;-2.78
1-CHLORO-2-METHYLPROPANE;1-HEXADECENE;CC(C)CCl;CCCCCCCCCCCCCCC=C;-3.5
1-BROMOPROPANE;1-HEXADECENE;CCCBr;CCCCCCCCCCCCCCC=C;-3.56
2-BROMOPROPANE;1-HEXADECENE;CC(C)Br;CCCCCCCCCCCCCCC=C;-3.29
2-BROMOBUTANE;1-HEXADECENE;CCC(C)Br;CCCCCCCCCCCCCCC=C;-3.95
1-BROMO-2-METHYLPROPANE;1-HEXADECENE;CC(C)CBr;CCCCCCCCCCCCCCC=C;-3.98
1-IODOPROPANE;1-HEXADECENE;CCCI;CCCCCCCCCCCCCCC=C;-4.16
2-CHLOROBUTANE;1-HEXADECENE;CCC(C)Cl;CCCCCCCCCCCCCCC=C;-3.46
BENZOIC ACID;1-HEXADECENE;C1=CC=C(C=C1)C(=O)O;CCCCCCCCCCCCCCC=C;-5.83
ACETAMIDE;1-HEXADECENE;CC(=O)N;CCCCCCCCCCCCCCC=C;-4.26
FORMIC ACID;1-HEXADECENE;C(=O)O;CCCCCCCCCCCCCCC=C;-2.47
1,5-HEXADIENE;1-HEXADECENE;C=CCCC=C;CCCCCCCCCCCCCCC=C;-3.35
2,2-DIMETHYLPENTANE;1-HEXADECENE;CCCC(C)(C)C;CCCCCCCCCCCCCCC=C;-3.7
2,2,3-TRIMETHYLBUTANE;1-HEXADECENE;CC(C)C(C)(C)C;CCCCCCCCCCCCCCC=C;-3.76
NAPHTHOIC ACID;1-HEXADECENE;C1=CC=C2C(=C1)C=CC=C2C(=O)O;CCCCCCCCCCCCCCC=C;-9.46
2-NAPHTHOIC ACID;1-HEXADECENE;C1=CC=C2C=C(C=CC2=C1)C(=O)O;CCCCCCCCCCCCCCC=C;-9.38
HEX-3-ENE;1-HEXADECENE;CC/C=C/CC;CCCCCCCCCCCCCCC=C;-3.5
METHYLPENTADIENE;1-HEXADECENE;CC(=CC=C)C;CCCCCCCCCCCCCCC=C;-3.86
(Z)-1,3,5-HEXATRIENE;1-HEXADECENE;C=C/C=C\C=C;CCCCCCCCCCCCCCC=C;-3.78
(4E)-1,4-HEXADIENE;1-HEXADECENE;C/C=C/CC=C;CCCCCCCCCCCCCCC=C;-3.47
ISOHEPTANE;1-HEXADECENE;CCCCC(C)C;CCCCCCCCCCCCCCC=C;-3.95
3-METHYLHEXANE;1-HEXADECENE;CCCC(C)CC;CCCCCCCCCCCCCCC=C;-4.01
3-ETHYLPENTANE;1-HEXADECENE;CCC(CC)CC;CCCCCCCCCCCCCCC=C;-4.06
3,3-DIMETHYLPENTANE;1-HEXADECENE;CCC(C)(C)CC;CCCCCCCCCCCCCCC=C;-3.88
(2Z)-2-PENTENE;1-HEXADECENE;CC/C=C\C;CCCCCCCCCCCCCCC=C;-2.96
4-METHYLPENTENE;1-HEXADECENE;CC(C)CC=C;CCCCCCCCCCCCCCC=C;-3.24
NEOHEXENE;1-HEXADECENE;CC(C)(C)C=C;CCCCCCCCCCCCCCC=C;-2.97
(Z)-2-HEPTENE;1-HEXADECENE;CCCC/C=C\C;CCCCCCCCCCCCCCC=C;-4.19
(E)-2-HEPTENE;1-HEXADECENE;CCCC/C=C/C;CCCCCCCCCCCCCCC=C;-4.17
(Z)-3-HEPTENE;1-HEXADECENE;CCC/C=C\CC;CCCCCCCCCCCCCCC=C;-4.11
HEPT-3-ENE;1-HEXADECENE;CCCC=CCC;CCCCCCCCCCCCCCC=C;-4.1
2-METHYL-1-HEXENE;1-HEXADECENE;CCCCC(=C)C;CCCCCCCCCCCCCCC=C;-4.04
5-METHYL-1-HEXENE;1-HEXADECENE;CC(C)CCC=C;CCCCCCCCCCCCCCC=C;-3.87
DIHYDROGEN;ETHANOL;[HH];CCO;1.46
MOLECULAR OXYGEN;ETHANOL;O=O;CCO;0.85
MOLECULAR NITROGEN;ETHANOL;N#N;CCO;1.15
NITROUS OXIDE;ETHANOL;[N-]=[N+]=O;CCO;-0.61
CARBON MONOXIDE;ETHANOL;[C-]#[O+];CCO;0.95
CARBON DIOXIDE;ETHANOL;C(=O)=O;CCO;-0.57
METHANE;ETHANOL;C;CCO;0.4
ETHANE;ETHANOL;CC;CCO;-0.6
PROPANE;ETHANOL;CCC;CCO;-1.24
N-BUTANE;ETHANOL;CCCC;CCO;-1.91
ISOBUTANE;ETHANOL;CC(C)C;CCO;-1.64
NEOPENTANE;ETHANOL;CC(C)(C)C;CCO;-2.2
ISOHEXANE;ETHANOL;CCCC(C)C;CCO;-2.95
2,4-DIMETHYLPENTANE;ETHANOL;CC(C)CC(C)C;CCO;-3.32
2,3,4-TRIMETHYLPENTANE;ETHANOL;CC(C)C(C)C(C)C;CCO;-4.02
CYCLOPENTANE;ETHANOL;C1CCCC1;CCO;-2.78
CYCLOHEXANE;ETHANOL;C1CCCCC1;CCO;-3.48
ETHYLCYCLOHEXANE;ETHANOL;CCC1CCCCC1;CCO;-4.46
ETHYLENE;ETHANOL;C=C;CCO;-0.56
PERFLUOROMETHANE;ETHANOL;C(F)(F)(F)F;CCO;0.98
1,1-DICHLOROETHENE;ETHANOL;C=C(Cl)Cl;CCO;-3.25
METHYL IODIDE;ETHANOL;CI;CCO;-2.99
ETHYL IODIDE;ETHANOL;CCI;CCO;-3.53
METHYL PROPANOATE;ETHANOL;CCC(=O)OC;CCO;-4.15
AMMONIA;ETHANOL;N;CCO;-2.74
DIMETHYLAMINE;ETHANOL;CNC;CCO;-3.27
WATER;ETHANOL;O;CCO;-5.07
SULFUR HEXAFLUORIDE;ETHANOL;FS(F)(F)(F)(F)F;CCO;0.16
BENZENE;ETHANOL;C1=CC=CC=C1;CCO;-3.79
BUTYLBENZENE;ETHANOL;CCCCC1=CC=CC=C1;CCO;-5.73
NITRIC OXIDE;ETHANOL;[N]=O;CCO;0.81
OCTADECANE;ETHANOL;CCCCCCCCCCCCCCCCCC;CCO;-10.29
NONADECANE;ETHANOL;CCCCCCCCCCCCCCCCCCC;CCO;-10.85
ICOSANE;ETHANOL;CCCCCCCCCCCCCCCCCCCC;CCO;-11.38
2-IODOPROPANE;ETHANOL;CC(C)I;CCO;-3.98
TRIMETHYLAMINE;ETHANOL;CN(C)C;CCO;-3.64
CYCLOHEXANE;2-ISOPROPOXYETHANOL;C1CCCCC1;CC(C)OCCO;-3.58
BENZENE;2-ISOPROPOXYETHANOL;C1=CC=CC=C1;CC(C)OCCO;-4.13
1,2-DICHLOROPROPANE;2-ISOPROPOXYETHANOL;CC(CCl)Cl;CC(C)OCCO;-4.5
HEPT-1-YNE;2-ISOPROPOXYETHANOL;CCCCCC#C;CC(C)OCCO;-4.28
OCT-1-YNE;2-ISOPROPOXYETHANOL;CCCCCCC#C;CC(C)OCCO;-4.91
PENTANE;N-ETHYLACETAMIDE;CCCCC;CCNC(=O)C;-2.35
HEXANE;N-ETHYLACETAMIDE;CCCCCC;CCNC(=O)C;-2.92
HEPTANE;N-ETHYLACETAMIDE;CCCCCCC;CCNC(=O)C;-3.51
OCTANE;N-ETHYLACETAMIDE;CCCCCCCC;CCNC(=O)C;-4.09
CYCLOHEXANE;N-ETHYLACETAMIDE;C1CCCCC1;CCNC(=O)C;-3.41
DICHLOROMETHANE;N-ETHYLACETAMIDE;C(Cl)Cl;CCNC(=O)C;-3.72
CHLOROFORM;N-ETHYLACETAMIDE;C(Cl)(Cl)Cl;CCNC(=O)C;-4.57
DIETHYL ETHER;N-ETHYLACETAMIDE;CCOCC;CCNC(=O)C;-2.82
DIISOPROPYL ETHER;N-ETHYLACETAMIDE;CC(C)OC(C)C;CCNC(=O)C;-3.33
ETBE;N-ETHYLACETAMIDE;CCOC(C)(C)C;CCNC(=O)C;-3.49
TERT-AMYL METHYL ETHER;N-ETHYLACETAMIDE;CCC(C)(C)OC;CCNC(=O)C;-3.86
METHYL TERT-BUTYL ETHER;N-ETHYLACETAMIDE;CC(C)(C)OC;CCNC(=O)C;-3.26
TETRAHYDROFURAN;N-ETHYLACETAMIDE;C1CCOC1;CCNC(=O)C;-3.89
ACETONE;N-ETHYLACETAMIDE;CC(=O)C;CCNC(=O)C;-3.56
BUTANONE;N-ETHYLACETAMIDE;CCC(=O)C;CCNC(=O)C;-4.12
PENTAN-2-ONE;N-ETHYLACETAMIDE;CCCC(=O)C;CCNC(=O)C;-4.61
METHANOL;N-ETHYLACETAMIDE;CO;CCNC(=O)C;-4.6
ETHANOL;N-ETHYLACETAMIDE;CCO;CCNC(=O)C;-4.95
BENZENE;N-ETHYLACETAMIDE;C1=CC=CC=C1;CCNC(=O)C;-4.0
TOLUENE;N-ETHYLACETAMIDE;CC1=CC=CC=C1;CCNC(=O)C;-4.57
ISOPROPANOL;N-ETHYLACETAMIDE;CC(C)O;CCNC(=O)C;-5.09
PENT-1-ENE;N-ETHYLACETAMIDE;CCCC=C;CCNC(=O)C;-2.46
3-METHYLBUT-1-ENE;N-ETHYLACETAMIDE;CC(C)C=C;CCNC(=O)C;-2.26
HEXENE;N-ETHYLACETAMIDE;CCCCC=C;CCNC(=O)C;-3.04
ISOPRENE;N-ETHYLACETAMIDE;CC(=C)C=C;CCNC(=O)C;-2.81
ISOPENTANE;N-ETHYLACETAMIDE;CCC(C)C;CCNC(=O)C;-2.22
2-METHYLBUT-2-ENE;N-ETHYLACETAMIDE;CC=C(C)C;CCNC(=O)C;-2.69
OCTENE;N-ETHYLACETAMIDE;CCCCCCC=C;CCNC(=O)C;-4.23
CYCLOHEXENE;N-ETHYLACETAMIDE;C1CCC=CC1;CCNC(=O)C;-3.67
CIS-PIPERYLENE;N-ETHYLACETAMIDE;C/C=C\C=C;CCNC(=O)C;-2.96
TRANS-PIPERYLENE;N-ETHYLACETAMIDE;C/C=C/C=C;CCNC(=O)C;-3.03
ETHANAL;N-ETHYLACETAMIDE;CC=O;CCNC(=O)C;-2.73
VINYL ACETATE;N-ETHYLACETAMIDE;CC(=O)OC=C;CCNC(=O)C;-3.83
ISOHEXANE;BENZYL ALCOHOL;CCCC(C)C;C1=CC=C(C=C1)CO;-2.48
2,4-DIMETHYLPENTANE;BENZYL ALCOHOL;CC(C)CC(C)C;C1=CC=C(C=C1)CO;-2.77
2,3,4-TRIMETHYLPENTANE;BENZYL ALCOHOL;CC(C)C(C)C(C)C;C1=CC=C(C=C1)CO;-3.54
CYCLOHEXANE;BENZYL ALCOHOL;C1CCCCC1;C1=CC=C(C=C1)CO;-3.22
ETHYLCYCLOHEXANE;BENZYL ALCOHOL;CCC1CCCCC1;C1=CC=C(C=C1)CO;-4.14
2,5-DIMETHYLHEXANE;BENZYL ALCOHOL;CC(C)CCC(C)C;C1=CC=C(C=C1)CO;-3.32
DIHYDROGEN;PENTYL ACETATE;[HH];CCCCCOC(=O)C;1.91
CARBON MONOXIDE;PENTYL ACETATE;[C-]#[O+];CCCCCOC(=O)C;0.91
DIHYDROGEN;DIMETHYLFORMAMIDE;[HH];CN(C)C=O;1.84
CARBON MONOXIDE;DIMETHYLFORMAMIDE;[C-]#[O+];CN(C)C=O;1.45
CARBON DIOXIDE;DIMETHYLFORMAMIDE;C(=O)=O;CN(C)C=O;-0.95
SULFUR DIOXIDE;DIMETHYLFORMAMIDE;O=S=O;CN(C)C=O;-3.63
METHANE;DIMETHYLFORMAMIDE;C;CN(C)C=O;0.71
ETHANE;DIMETHYLFORMAMIDE;CC;CN(C)C=O;-0.3
PROPANE;DIMETHYLFORMAMIDE;CCC;CN(C)C=O;-0.93
N-BUTANE;DIMETHYLFORMAMIDE;CCCC;CN(C)C=O;-1.47
ISOBUTANE;DIMETHYLFORMAMIDE;CC(C)C;CN(C)C=O;-1.32
ISOHEXANE;DIMETHYLFORMAMIDE;CCCC(C)C;CN(C)C=O;-2.51
2,4-DIMETHYLPENTANE;DIMETHYLFORMAMIDE;CC(C)CC(C)C;CN(C)C=O;-2.81
2,3,4-TRIMETHYLPENTANE;DIMETHYLFORMAMIDE;CC(C)C(C)C(C)C;CN(C)C=O;-3.52
CYCLOPENTANE;DIMETHYLFORMAMIDE;C1CCCC1;CN(C)C=O;-2.73
CYCLOHEXANE;DIMETHYLFORMAMIDE;C1CCCCC1;CN(C)C=O;-3.15
ETHYLCYCLOHEXANE;DIMETHYLFORMAMIDE;CCC1CCCCC1;CN(C)C=O;-4.05
ETHYLENE;DIMETHYLFORMAMIDE;C=C;CN(C)C=O;-0.45
PROPENE;DIMETHYLFORMAMIDE;CC=C;CN(C)C=O;-1.3
(2E)-2-BUTENE;DIMETHYLFORMAMIDE;C/C=C/C;CN(C)C=O;-2.11
BUTADIENE;DIMETHYLFORMAMIDE;C=CC=C;CN(C)C=O;-2.29
ACETYLENE;DIMETHYLFORMAMIDE;C#C;CN(C)C=O;-1.75
PERFLUOROMETHANE;DIMETHYLFORMAMIDE;C(F)(F)(F)F;CN(C)C=O;1.56
MONOCHLOROETHANE;DIMETHYLFORMAMIDE;CCCl;CN(C)C=O;-2.74
METHYL IODIDE;DIMETHYLFORMAMIDE;CI;CN(C)C=O;-3.49
ETHYL IODIDE;DIMETHYLFORMAMIDE;CCI;CN(C)C=O;-3.72
DIMETHYL ETHER;DIMETHYLFORMAMIDE;COC;CN(C)C=O;-2.13
DIMETHYLAMINE;DIMETHYLFORMAMIDE;CNC;CN(C)C=O;-2.88
WATER;DIMETHYLFORMAMIDE;O;CN(C)C=O;-5.55
2,2,2-TRIFLUOROETHANOL;DIMETHYLFORMAMIDE;C(C(F)(F)F)O;CN(C)C=O;-6.93
SULFUR HEXAFLUORIDE;DIMETHYLFORMAMIDE;FS(F)(F)(F)(F)F;CN(C)C=O;0.83
BENZENE;DIMETHYLFORMAMIDE;C1=CC=CC=C1;CN(C)C=O;-4.45
TRIMETHYLAMINE;DIMETHYLFORMAMIDE;CN(C)C;CN(C)C=O;-2.41
CYCLOHEPTANE;DIMETHYLFORMAMIDE;C1CCCCCC1;CN(C)C=O;-3.79
1-BUTENE;DIMETHYLFORMAMIDE;CCC=C;CN(C)C=O;-1.77
ISOBUTENE;DIMETHYLFORMAMIDE;CC(=C)C;CN(C)C=O;-1.98
TERT-BUTYL CHLORIDE;DIMETHYLFORMAMIDE;CC(C)(C)Cl;CN(C)C=O;-3.15
TERT-BUTYL BROMIDE;DIMETHYLFORMAMIDE;CC(C)(C)Br;CN(C)C=O;-3.59
2,2-DIMETHYLBUTANE;DIMETHYLFORMAMIDE;CCC(C)(C)C;CN(C)C=O;-2.33
PENT-1-ENE;DIMETHYLFORMAMIDE;CCCC=C;CN(C)C=O;-2.32
3-METHYLBUT-1-ENE;DIMETHYLFORMAMIDE;CC(C)C=C;CN(C)C=O;-2.09
HEXENE;DIMETHYLFORMAMIDE;CCCCC=C;CN(C)C=O;-3.01
ISOPRENE;DIMETHYLFORMAMIDE;CC(=C)C=C;CN(C)C=O;-2.88
METHYLAMINE;DIMETHYLFORMAMIDE;CN;CN(C)C=O;-2.66
2-BUTANOL;DIMETHYLFORMAMIDE;CCC(C)O;CN(C)C=O;-5.68
METHYLCYCLOPENTANE;DIMETHYLFORMAMIDE;CC1CCCC1;CN(C)C=O;-3.01
HEPT-1-ENE;DIMETHYLFORMAMIDE;CCCCCC=C;CN(C)C=O;-3.36
2,5-DIMETHYLHEXANE;DIMETHYLFORMAMIDE;CC(C)CCC(C)C;CN(C)C=O;-3.34
ISOPENTANE;DIMETHYLFORMAMIDE;CCC(C)C;CN(C)C=O;-1.9
2-METHYLBUT-2-ENE;DIMETHYLFORMAMIDE;CC=C(C)C;CN(C)C=O;-2.56
OCTENE;DIMETHYLFORMAMIDE;CCCCCCC=C;CN(C)C=O;-3.89
CYCLOHEXENE;DIMETHYLFORMAMIDE;C1CCC=CC1;CN(C)C=O;-3.66
CHLOROMETHANE;DIMETHYLFORMAMIDE;CCl;CN(C)C=O;-2.37
HYDROGEN SULFIDE;DIMETHYLFORMAMIDE;S;CN(C)C=O;-2.2
NAPHTHALENE;DIMETHYLFORMAMIDE;C1=CC=C2C=CC=CC2=C1;CN(C)C=O;-7.95
1,2-DICHLOROBENZENE;DIMETHYLFORMAMIDE;C1=CC=C(C(=C1)Cl)Cl;CN(C)C=O;-6.82
FLUOROETHANE;DIMETHYLFORMAMIDE;CCF;CN(C)C=O;-1.95
CHLOROTRIFLUOROMETHANE;DIMETHYLFORMAMIDE;C(F)(F)(F)Cl;CN(C)C=O;0.08
2-OCTANONE;DIMETHYLFORMAMIDE;CCCCCCC(=O)C;CN(C)C=O;-6.23
CIS-PIPERYLENE;DIMETHYLFORMAMIDE;C/C=C\C=C;CN(C)C=O;-3.1
TRANS-PIPERYLENE;DIMETHYLFORMAMIDE;C/C=C/C=C;CN(C)C=O;-3.04
PROPYNE;DIMETHYLFORMAMIDE;CC#C;CN(C)C=O;-2.5
BUT-1-YNE;DIMETHYLFORMAMIDE;CCC#C;CN(C)C=O;-2.92
VINYLACETYLENE;DIMETHYLFORMAMIDE;C=CC#C;CN(C)C=O;-3.32
PENT-1-YNE;DIMETHYLFORMAMIDE;CCCC#C;CN(C)C=O;-3.47
HEX-1-YNE;DIMETHYLFORMAMIDE;CCCCC#C;CN(C)C=O;-3.93
HEPT-1-YNE;DIMETHYLFORMAMIDE;CCCCCC#C;CN(C)C=O;-4.32
OCT-1-YNE;DIMETHYLFORMAMIDE;CCCCCCC#C;CN(C)C=O;-4.98
ISOBUTYRALDEHYDE;DIMETHYLFORMAMIDE;CC(C)C=O;CN(C)C=O;-4.09
FLUOROTRICHLOROMETHANE;DIMETHYLFORMAMIDE;C(F)(Cl)(Cl)Cl;CN(C)C=O;-2.52
1,1,1,2-TETRAFLUOROETHANE;DIMETHYLFORMAMIDE;C(C(F)(F)F)F;CN(C)C=O;-2.21
BIPHENYL;DIMETHYLFORMAMIDE;C1=CC=C(C=C1)C2=CC=CC=C2;CN(C)C=O;-9.33
DIMETHYLBUTADIENE;DIMETHYLFORMAMIDE;CC(=CC=C)C;CN(C)C=O;-3.53
DODECENE;DIMETHYLFORMAMIDE;CCCCCCCCCCC=C;CN(C)C=O;-6.25
1,4-PENTADIENE;DIMETHYLFORMAMIDE;C=CCC=C;CN(C)C=O;-2.62
CYCLOPENTENE;DIMETHYLFORMAMIDE;C1CC=CC1;CN(C)C=O;-2.93
CYCLOHEPTENE;DIMETHYLFORMAMIDE;C1CCC=CCC1;CN(C)C=O;-4.23
CYCLOOCTENE;DIMETHYLFORMAMIDE;C1CCC/C=C\CC1;CN(C)C=O;-4.77
CYCLOPENTADIENE;DIMETHYLFORMAMIDE;C1C=CC=C1;CN(C)C=O;-3.41
DIFLUOROMETHANE;DIMETHYLFORMAMIDE;C(F)F;CN(C)C=O;-1.69
FLUOROFORM;DIMETHYLFORMAMIDE;C(F)(F)F;CN(C)C=O;-0.86
DICHLOROFLUOROMETHANE;DIMETHYLFORMAMIDE;C(F)(Cl)Cl;CN(C)C=O;-1.35
PENTAFLUOROETHANE;DIMETHYLFORMAMIDE;C(C(F)(F)F)(F)F;CN(C)C=O;-1.54
F 142B;DIMETHYLFORMAMIDE;CC(F)(F)Cl;CN(C)C=O;-2.09
1,1,1,2-TETRAFLUORO-2-CHLOROETHANE;DIMETHYLFORMAMIDE;C(C(F)(F)F)(F)Cl;CN(C)C=O;-2.44
1,2-DICHLOROTETRAFLUOROETHANE;DIMETHYLFORMAMIDE;C(C(F)(F)Cl)(F)(F)Cl;CN(C)C=O;-1.6
FLUOROCARBON 115;DIMETHYLFORMAMIDE;C(C(F)(F)Cl)(F)(F)F;CN(C)C=O;-1.54
2-CHLORO-1,1-DIFLUOROETHENE;DIMETHYLFORMAMIDE;C(=C(F)F)Cl;CN(C)C=O;-1.99
PROPANE;2-METHYLBUTAN-1-OL;CCC;CCC(C)CO;-1.32
N-BUTANE;2-METHYLBUTAN-1-OL;CCCC;CCC(C)CO;-2.03
ISOBUTANE;2-METHYLBUTAN-1-OL;CC(C)C;CCC(C)CO;-1.8
PROPENE;2-METHYLBUTAN-1-OL;CC=C;CCC(C)CO;-1.3
(2E)-2-BUTENE;2-METHYLBUTAN-1-OL;C/C=C/C;CCC(C)CO;-2.14
(2Z)-2-BUTENE;2-METHYLBUTAN-1-OL;C/C=C\C;CCC(C)CO;-2.21
BUTADIENE;2-METHYLBUTAN-1-OL;C=CC=C;CCC(C)CO;-2.06
MONOCHLOROETHANE;2-METHYLBUTAN-1-OL;CCCl;CCC(C)CO;-2.4
DIMETHYL ETHER;2-METHYLBUTAN-1-OL;COC;CCC(C)CO;-2.05
1-BUTENE;2-METHYLBUTAN-1-OL;CCC=C;CCC(C)CO;-1.98
ISOBUTENE;2-METHYLBUTAN-1-OL;CC(=C)C;CCC(C)CO;-1.98
DIHYDROGEN;CHLOROFORM;[HH];C(Cl)(Cl)Cl;1.61
MOLECULAR OXYGEN;CHLOROFORM;O=O;C(Cl)(Cl)Cl;0.96
MOLECULAR NITROGEN;CHLOROFORM;N#N;C(Cl)(Cl)Cl;1.19
NITROUS OXIDE;CHLOROFORM;[N-]=[N+]=O;C(Cl)(Cl)Cl;-0.97
CARBON MONOXIDE;CHLOROFORM;[C-]#[O+];C(Cl)(Cl)Cl;0.97
CARBON DIOXIDE;CHLOROFORM;C(=O)=O;C(Cl)(Cl)Cl;-0.61
ISOHEXANE;CHLOROFORM;CCCC(C)C;C(Cl)(Cl)Cl;-3.7
2,4-DIMETHYLPENTANE;CHLOROFORM;CC(C)CC(C)C;C(Cl)(Cl)Cl;-4.15
2,3,4-TRIMETHYLPENTANE;CHLOROFORM;CC(C)C(C)C(C)C;C(Cl)(Cl)Cl;-4.95
CYCLOHEXANE;CHLOROFORM;C1CCCCC1;C(Cl)(Cl)Cl;-4.45
ETHYLCYCLOHEXANE;CHLOROFORM;CCC1CCCCC1;C(Cl)(Cl)Cl;-5.44
METHYL IODIDE;CHLOROFORM;CI;C(Cl)(Cl)Cl;-3.79
METHYL PROPANOATE;CHLOROFORM;CCC(=O)OC;C(Cl)(Cl)Cl;-5.48
METHYL VALERATE;CHLOROFORM;CCCCC(=O)OC;C(Cl)(Cl)Cl;-6.67
METHYL HEXOATE;CHLOROFORM;CCCCCC(=O)OC;C(Cl)(Cl)Cl;-7.24
AMMONIA;CHLOROFORM;N;C(Cl)(Cl)Cl;-2.41
DIMETHYLAMINE;CHLOROFORM;CNC;C(Cl)(Cl)Cl;-3.7
DIETHYLAMINE;CHLOROFORM;CCNCC;C(Cl)(Cl)Cl;-5.16
WATER;CHLOROFORM;O;C(Cl)(Cl)Cl;-2.1
BENZENE;CHLOROFORM;C1=CC=CC=C1;C(Cl)(Cl)Cl;-4.79
TRIMETHYLAMINE;CHLOROFORM;CN(C)C;C(Cl)(Cl)Cl;-3.9
3-MEPY;CHLOROFORM;CC1=CN=CC=C1;C(Cl)(Cl)Cl;-7.35
1-CHLOROPROPANE;CHLOROFORM;CCCCl;C(Cl)(Cl)Cl;-3.62
METHYLAMINE;CHLOROFORM;CN;C(Cl)(Cl)Cl;-3.17
2-BUTANOL;CHLOROFORM;CCC(C)O;C(Cl)(Cl)Cl;-5.03
CYCLOHEXANOL;CHLOROFORM;C1CCC(CC1)O;C(Cl)(Cl)Cl;-7.0
2-CHLOROETHANOL;CHLOROFORM;C(CCl)O;C(Cl)(Cl)Cl;-5.73
2,5-DIMETHYLHEXANE;CHLOROFORM;CC(C)CCC(C)C;C(Cl)(Cl)Cl;-4.86
