Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
DIHYDROGEN;UNDECANE;[HH];CCCCCCCCCCC;1.5
M-XYLENE;2,2,4-TRIMETHYLPENTANE;Cc1cccc(c1)C;CC(C)CC(C)(C)C;-5.12
TETRAHYDROFURAN;N,N-DIBUTYLFORMAMIDE;C1CCOC1;CCCCN(CCCC)C=O;-3.89
1,4-DIOXANE;DICHLOROMETHANE;C1COCCO1;C(Cl)Cl;-5.83
5-methyl-1H-imidazole;water;Cc1c[nH]cn1;O;-1.6820007337994016
ISOPROPYL PROPANOATE;HEXADECANE;CCC(=O)OC(C)C;CCCCCCCCCCCCCCCC;-4.13
1-CHLOROBUTANE;DICHLOROETHANE;CCCCCl;C(CCl)Cl;-4.43
METHYL ACETATE;DIMETHYLFORMAMIDE;CC(=O)OC;CN(C)C=O;-3.9
1,2-DICHLOROBENZENE;TETRAHYDROFURAN;C1=CC=C(C(=C1)Cl)Cl;C1CCOC1;-7.11
1-iodohexane;water;CCCCCCI;O;1.0099312852180602
HEXANE;PHENYLAMINE;CCCCCC;c1ccc(cc1)N;-2.33
1,1-DICHLOROETHENE;HEXADECANE;C=C(Cl)Cl;CCCCCCCCCCCCCCCC;-2.88
CHLOROFORM;1-HEXADECENE;C(Cl)(Cl)Cl;CCCCCCCCCCCCCCC=C;-3.42
DICHLOROMETHANE;N,N-DIBUTYLFORMAMIDE;C(Cl)Cl;CCCCN(CCCC)C=O;-3.92
ETHANOL;DECANE;CCO;CCCCCCCCCC;-2.16
2,4-Heptanedione;DODECANE;CCCC(=O)CC(=O)C;CCCCCCCCCCCC;-5.89
PENT-1-YNE;HEXADECANE;CCCC#C;CCCCCCCCCCCCCCCC;-2.74
BUTYL ACETATE;N,N-DIMETHYLACETAMIDE;CCCCOC(=O)C;CC(=O)N(C)C;-5.24
2-METHYLBUT-2-ENE;1-HEXADECENE;CC=C(C)C;CCCCCCCCCCCCCCC=C;-2.97
PROPYL PHOSPHATE;CHLOROFORM;CCCOP(=O)(O)O;C(Cl)(Cl)Cl;-12.63
(2S,3R,4S,5R)-oxane-2,3,4,5-tetrol;water;C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O;O;-4.347923747802202
ETHANE;PENTANOL;CC;CCCCCO;-0.6
ACROLEIN;N-BUTANOL;C=CC=O;CCCCO;-3.21
4-N-ethyl-6-methylsulfanyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine;water;CCNc1nc(nc(n1)SC)NC(C)C;O;-1.0005648024152713
ISOBUTENE;ISOPROPANOL;CC(=C)C;CC(C)O;-1.98
PROPYNE;DIMETHYLFORMAMIDE;CC#C;CN(C)C=O;-2.5
PERFLUOROMETHANE;1-OCTANOL;C(F)(F)(F)F;CCCCCCCCO;1.3
DIETHYL ETHER;N-ETHYLFORMAMIDE;CCOCC;CCNC=O;-2.78
BUTANONE;CHLOROBENZENE;CCC(=O)C;c1ccc(cc1)Cl;-4.53
UNDECANE;DIMETHYLFORMAMIDE;CCCCCCCCCCC;CN(C)C=O;-5.57
PROPIONALDEHYDE;TETRAHYDROFURAN;CCC=O;C1CCOC1;-3.82
2,4-XYLIDINE;CHLOROFORM;CC1=CC(=C(C=C1)N)C;C(Cl)(Cl)Cl;-8.87
TERT-BUTANOL;N-METHYLPYRROLIDONE;CC(C)(C)O;CN1CCCC1=O;-5.12
HEPTAN-1-OL;HEXANE;CCCCCCCO;CCCCCC;-5.59
CYCLOPENTANE;DIMETHYLFORMAMIDE;C1CCCC1;CN(C)C=O;-2.73
1-pyrrolidin-1-ylethanone;water;CC(=O)N1CCCC1;O;-1.559758410230493
ETBE;TOLUENE;CCOC(C)(C)C;Cc1ccccc1;-4.11
2-PICOLINE;ETHYL ACETATE;Cc1ccccn1;CCOC(=O)C;-5.68
CHLOROBENZENE;DECANE;c1ccc(cc1)Cl;CCCCCCCCCC;-4.93
2,3,4-TRIMETHYLPENTANE;NONANE;CC(C)C(C)C(C)C;CCCCCCCCC;-4.87
TRANS-PIPERYLENE;N-METHYLACETAMIDE;C/C=C/C=C;CC(=O)NC;-2.99
(1S,2R,8S,9R)-1,9,10,11,12,12-hexachloro-4,6-dioxa-5lambda4-thiatricyclo[7.2.1.02,8]dodec-10-ene 5-oxide;water;C1[C@@H]2[C@H](COS(=O)O1)[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl;O;-0.11105683091384912
DECANE;PYRIDINE;CCCCCCCCCC;c1ccncc1;-5.76
CYCLOHEXENE;1-CHLOROBUTANE;C1CCC=CC1;CCCCCl;-4.37
1-PROPANOL;1,4-DIOXANE;CCCO;C1COCCO1;-4.52
ETHYLBENZENE;FORMAMIDE;CCc1ccccc1;C(=O)N;-3.26
3,4-dichlorophenol;water;c1cc(c(cc1O)Cl)Cl;O;-0.9069323843624899
ETHANOL;N,N-DIMETHYLACETAMIDE;CCO;CC(=O)N(C)C;-5.21
1,4-DIOXANE;DIBUTYL ETHER;C1COCCO1;CCCCOCCCC;-4.28
1-NITROPROPANE;HEXANE;CCC[N+](=O)[O-];CCCCCC;-4.05
DICHLOROETHANE;CARBON TETRACHLORIDE;C(CCl)Cl;C(Cl)(Cl)(Cl)Cl;-4.3
1-PROPANOL;METHYL ACETATE;CCCO;CC(=O)OC;-4.89
NONANE;DODECANE;CCCCCCCCC;CCCCCCCCCCCC;-5.8
FLUOROBENZENE;HEPTANE;c1ccc(cc1)F;CCCCCCC;-4.13
METHYL ACETATE;FORMAMIDE;CC(=O)OC;C(=O)N;-3.27
ETHYL IODIDE;PROPYLENE CARBONATE;CCI;CC1COC(=O)O1;-3.7
TETRACHLOROETHYLENE;HEXADECANE;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-4.89
1,3-DICHLORO-2-PROPANOL;BUTYL ACETATE;C(C(CCl)O)Cl;CCCCOC(=O)C;-7.59
(2E)-2-BUTENE;ACETIC ACID;C/C=C/C;CC(=O)O;-2.28
CARBON TETRACHLORIDE;DIETHYL ETHER;C(Cl)(Cl)(Cl)Cl;CCOCC;-4.39
PROPENE;ACETIC ACID;CC=C;CC(=O)O;-1.34
1-BUTENE;HEXANE;CCC=C;CCCCCC;-2.49
PINACOLONE;CHLOROBENZENE;CC(=O)C(C)(C)C;C1=CC=C(C=C1)Cl;-5.47
PERFLUOROMETHANE;HEPTANE;C(F)(F)(F)F;CCCCCCC;0.62
(2Z)-2-BUTENE;O-XYLENE;C/C=C\C;CC1=CC=CC=C1C;-2.54
PYRIDINE;N-METHYLACETAMIDE;c1ccncc1;C/C(=N/C)/O;-5.35
CARBON TETRACHLORIDE;TETRAHYDROFURAN;C(Cl)(Cl)(Cl)Cl;C1CCOC1;-4.65
PENTANE;ETHYL ACETATE;CCCCC;CCOC(=O)C;-2.85
1,4-dichlorobutane;water;C(CCCl)CCl;O;0.38571516486618507
CYCLOOCTANE;2-BUTOXYETHANOL;C1CCCCCCC1;CCCCOCCO;-5.16
DIISOPROPYL ETHER;1-ETHYL-2-PYRROLIDINONE;CC(C)OC(C)C;CCN1CCCC1=O;-3.22
2-methylprop-1-ene;water;CC(=C)C;O;1.290828539376404
ALLYL ALCOHOL;SULFOLANE;C=CCO;C1CCS(=O)(=O)C1;-5.04
PROPIONITRILE;2,2,4-TRIMETHYLPENTANE;CCC#N;CC(C)CC(C)(C)C;-2.83
CHLORINE;CARBON TETRACHLORIDE;ClCl;C(Cl)(Cl)(Cl)Cl;-1.9
DIMETHYL ETHER;HEXADECANE;COC;CCCCCCCCCCCCCCCC;-1.49
methanol;water;CO;O;-0.3373351745414037
1,4-DIOXANE;DICHLOROETHANE;C1COCCO1;C(CCl)Cl;-5.77
TOLUENE;DICHLOROETHANE;Cc1ccccc1;C(CCl)Cl;-5.31
naphthalen-1-amine;water;c1ccc2c(c1)cccc2N;O;-0.9043314838610238
1,3-DICHLOROPROPANE;CARBON TETRACHLORIDE;C(CCl)CCl;C(Cl)(Cl)(Cl)Cl;-5.2
ISOPROPANOL;1,4-DIOXANE;CC(C)O;C1COCCO1;-4.37
BENZENE;ETHANOL;C1=CC=CC=C1;CCO;-3.79
ISOBUTENE;PENTANE;CC(=C)C;CCCCC;-2.48
2,5-DIMETHYLHEXANE;BUTYL ACETATE;CC(C)CCC(C)C;CCCCOC(=O)C;-4.46
ETHANE;TETRAHYDROFURAN;CC;C1CCOC1;-0.85
PYRIDINE;SULFOLANE;C1=CC=NC=C1;C1CCS(=O)(=O)C1;-5.23
PROPYL ETHER;1-HEXADECENE;CCCOCCC;CCCCCCCCCCCCCCC=C;-4.0
2-NONANONE;FORMAMIDE;CCCCCCCC(=O)C;C(=O)N;-5.43
1,2-diethoxyethane;water;CCOCCOCC;O;0.06840530368731511
NITROMETHANE;1-PROPANOL;C[N+](=O)[O-];CCCO;-3.89
ETHYL ACETATE;CYCLOHEXANONE;CCOC(=O)C;C1CCC(=O)CC1;-4.33
ETHYLENE;M-XYLENE;C=C;CC1=CC(=CC=C1)C;-0.61
2,3,4-TRIMETHYLPENTANE;ACETOPHENONE;CC(C)C(C)C(C)C;CC(=O)C1=CC=CC=C1;-3.92
METHYL ACETATE;BROMOBENZENE;CC(=O)OC;c1ccc(cc1)Br;-3.68
O-TOLUIDINE;2,2,4-TRIMETHYLPENTANE;CC1=CC=CC=C1N;CC(C)CC(C)(C)C;-6.37
ETHYLENE;ACETONE;C=C;CC(=O)C;-0.76
CARBON DIOXIDE;2-BUTANOL;C(=O)=O;CCC(C)O;-0.33
ETHANOL;TERT-BUTANOL;CCO;CC(C)(C)O;-5.05
ETHYLBENZENE;ISOPROPANOL;CCc1ccccc1;CC(C)O;-4.82
TERT-AMYL METHYL ETHER;N,N-DIMETHYLACETAMIDE;CCC(C)(C)OC;CC(=O)N(C)C;-3.92
1,3-PROPANEDIOL;CHLOROFORM;C(CO)CO;C(Cl)(Cl)Cl;-7.0
ETHYL ACETATE;DICHLOROETHANE;CCOC(=O)C;C(CCl)Cl;-5.05
DIETHYL ETHER;N,N-DIBUTYLFORMAMIDE;CCOCC;CCCCN(CCCC)C=O;-2.88
BUTYL ACETATE;SULFOLANE;CCCCOC(=O)C;C1CCS(=O)(=O)C1;-4.82
MONOCHLOROETHANE;TOLUENE;CCCl;CC1=CC=CC=C1;-2.97
PHENYL ACETATE;CHLOROFORM;CC(=O)OC1=CC=CC=C1;C(Cl)(Cl)Cl;-8.51
3-HEXANOL;3-HEXANOL;CCCC(CC)O;CCCC(CC)O;-6.43
1-BUTENE;ALLYL ALCOHOL;CCC=C;C=CCO;-1.88
DICHLOROMETHANE;PROPYLENE CARBONATE;C(Cl)Cl;CC1COC(=O)O1;-3.48
FORMIC ACID;CARBON TETRACHLORIDE;C(=O)O;C(Cl)(Cl)(Cl)Cl;-2.99
2-BROMOPHENOL;CHLOROFORM;C1=CC=C(C(=C1)O)Br;C(Cl)(Cl)Cl;-7.33
NEOPENTANE;HEXANE;CC(C)(C)C;CCCCCC;-2.77
CARBON TETRACHLORIDE;1-HEXADECENE;C(Cl)(Cl)(Cl)Cl;CCCCCCCCCCCCCCC=C;-3.81
DIETHYL ETHER;1-OCTANOL;CCOCC;CCCCCCCCO;-2.99
NONANE;FORMAMIDE;CCCCCCCCC;C(=O)N;-1.66
4-PICOLINE;HEXADECANE;CC1=CC=NC=C1;CCCCCCCCCCCCCCCC;-4.9
2,2,4-TRIMETHYLPENTANE;1,2-PROPANEDIOL;CC(C)CC(C)(C)C;CC(CO)O;-2.15
METHYL IODIDE;N-METHYLPYRROLIDONE;CI;CN1CCCC1=O;-3.77
TOLUENE;TRIBUTYL PHOSPHATE;Cc1ccccc1;CCCCOP(=O)(OCCCC)OCCCC;-4.82
CYCLOHEXENE;N-METHYLACETAMIDE;C1CCC=CC1;CC(=O)NC;-3.52
ETHYLCYCLOHEXANE;PROPIONITRILE;CCC1CCCCC1;CCC#N;-4.32
1-CHLOROBUTANE;1-CHLOROBUTANE;CCCCCl;CCCCCl;-4.42
OCTANE;P-XYLENE;CCCCCCCC;Cc1ccc(cc1)C;-5.24
ISOBUTENE;M-XYLENE;CC(=C)C;CC1=CC(=CC=C1)C;-2.33
METHYL TERT-BUTYL ETHER;N-METHYLACETAMIDE;CC(C)(C)OC;C/C(=N/C)/O;-3.12
PROPANE;HEXANE;CCC;CCCCCC;-1.8
ACETONITRILE;HEXADECANE;CC#N;CCCCCCCCCCCCCCCC;-2.13
2,2,4-TRIMETHYLPENTANE;ETHYLBENZENE;CC(C)CC(C)(C)C;CCc1ccccc1;-4.35
DICHLOROMETHANE;DICHLOROETHANE;C(Cl)Cl;C(CCl)Cl;-3.72
MOLECULAR NITROGEN;1,2-PROPANEDIOL;N#N;CC(CO)O;2.13
1,2-DICHLOROBENZENE;2-BUTOXYETHANOL;C1=CC=C(C(=C1)Cl)Cl;CCCCOCCO;-6.47
1-PROPANOL;N-METHYLPYRROLIDONE;CCCO;CN1CCCC1=O;-5.72
TETRACHLOROETHYLENE;UNDECANE;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCCCC;-4.41
HEPTANE;4-FORMYLMORPHOLINE;CCCCCCC;C1COCCN1C=O;-2.56
CHLOROMETHANE;DIMETHYLFORMAMIDE;CCl;CN(C)C=O;-2.37
ETHANOL;NITROMETHANE;CCO;C[N+](=O)[O-];-3.88
ETHANE;METHYL ACETATE;CC;CC(=O)OC;-0.7
dichloromethane;water;C(Cl)Cl;O;0.6484061155142659
ISOHEXANE;1-HEXADECENE;CCCC(C)C;CCCCCCCCCCCCCCC=C;-3.32
(2S)-2-(3-benzoylphenyl)propanoic acid;water;C[C@@H](c1cccc(c1)C(=O)c2ccccc2)C(=O)O;O;-1.814646659374175
3-NITROPHENOL;CHLOROFORM;C1=CC(=CC(=C1)O)[N+](=O)[O-];C(Cl)(Cl)Cl;-10.31
CHLOROHEXANE;HEXADECANE;CCCCCCCl;CCCCCCCCCCCCCCCC;-5.06
2,2,2-TRIFLUOROETHANOL;1,4-DIOXANE;C(C(F)(F)F)O;C1COCCO1;-5.63
ETBE;DIMETHYLFORMAMIDE;CCOC(C)(C)C;CN(C)C=O;-3.32
ETHYL IODIDE;IODOBENZENE;CCI;C1=CC=C(C=C1)I;-4.28
IODOBENZENE;BENZONITRILE;c1ccc(cc1)I;c1ccc(cc1)C#N;-6.98
NONANE;DICHLOROMETHANE;CCCCCCCCC;C(Cl)Cl;-5.75
WATER;PROPYLENE CARBONATE;O;CC1COC(=O)O1;-4.17
ACETONE;DIETHYLENE GLYCOL DIBUTYL ETHER;CC(=O)C;CCCCOCCOCCOCCCC;-3.29
BUTANONE;BUTYRONITRILE;CCC(=O)C;CCCC#N;-4.63
ISOHEXANE;ISOPROPANOL;CCCC(C)C;CC(C)O;-2.95
METHYL ACETATE;DIETHYLENE GLYCOL DIBUTYL ETHER;CC(=O)OC;CCCCOCCOCCOCCCC;-3.46
NITROETHANE;BUTANONE;CC[N+](=O)[O-];CCC(=O)C;-5.25
NITROUS OXIDE;HEXANE;[N-]=[N+]=O;CCCCCC;-0.74
2,3,4-TRIMETHYLPENTANE;PROPIONITRILE;CC(C)C(C)C(C)C;CCC#N;-3.86
ETHYLCYCLOHEXANE;METHYL ACETATE;CCC1CCCCC1;CC(=O)OC;-4.62
PENTANE;M-XYLENE;CCCCC;Cc1cccc(c1)C;-3.11
NITRIC OXIDE;TOLUENE;[N]=O;CC1=CC=CC=C1;0.81
N-BUTANE;DIBUTYL ETHER;CCCC;CCCCOCCCC;-2.44
DECANE;ETHANOL;CCCCCCCCCC;CCO;-5.35
METHYL TERT-BUTYL ETHER;OCTANE;CC(C)(C)OC;CCCCCCCC;-3.51
1,4-DICHLOROBENZENE;HEPTANE;C1=CC(=CC=C1Cl)Cl;CCCCCCC;-5.81
1,1-DICHLOROETHENE;METHANOL;C=C(Cl)Cl;CO;-2.95
P-TOLUIDINE;CARBON TETRACHLORIDE;CC1=CC=C(C=C1)N;C(Cl)(Cl)(Cl)Cl;-7.11
BENZENE;DECAN-1-OL;C1=CC=CC=C1;CCCCCCCCCCO;-3.59
1,4-DIOXANE;DIETHYLENE GLYCOL DIBUTYL ETHER;C1COCCO1;CCCCOCCOCCOCCCC;-4.54
CARBON MONOXIDE;BENZONITRILE;[C-]#[O+];C1=CC=C(C=C1)C#N;1.08
Bis-2-chloroethylether;UNDECANE;C(CCl)OCCCl;CCCCCCCCCCC;-8.61
ISOPROPANOL;HEPTANE;CC(C)O;CCCCCCC;-2.61
butanal;water;CCCC=O;O;0.16203772174009637
PROPANE;DIMETHYLFORMAMIDE;CCC;CN(C)C=O;-0.93
1,2-Dichlorethane;SULFOLANE;C(CCl)Cl;C1CCS(=O)(=O)C1;-4.56
ISOBUTYRALDEHYDE;5,8,11,14-TETRAOXAOCTADECANE;CC(C)C=O;CCCCOCCOCCOCCOCCCC;-3.58
DIISOPROPYL ETHER;N-ETHYLFORMAMIDE;CC(C)OC(C)C;CCNC=O;-3.23
DIETHYL ETHER;1-CHLOROBUTANE;CCOCC;CCCCCl;-3.39
2-methoxyphenol;water;COc1ccccc1O;O;-0.5558108166645602
TETRAHYDROFURAN;FORMAMIDE;C1CCOC1;C(=O)N;-3.67
FURFURAL;ETHYLBENZENE;C1=COC(=C1)C=O;CCC1=CC=CC=C1;-5.86
ETHYL ACETATE;1-OCTANOL;CCOC(=O)C;CCCCCCCCO;-3.68
BUTADIENE;M-XYLENE;C=CC=C;CC1=CC(=CC=C1)C;-2.48
2-BUTANOL;CHLOROFORM;CCC(C)O;C(Cl)(Cl)Cl;-5.03
HEPTAN-1-OL;DODECANE;CCCCCCCO;CCCCCCCCCCCC;-5.35
4-METHYLPENTAN-2-ONE;FORMAMIDE;CC(C)CC(=O)C;C(=O)N;-4.19
PENTANE;2,2,4-TRIMETHYLPENTANE;CCCCC;CC(C)CC(C)(C)C;-3.23
HEXANE;SULFOLANE;CCCCCC;C1CCS(=O)(=O)C1;-1.93
METHYL FORMATE;DIETHYLENE GLYCOL DIBUTYL ETHER;COC=O;CCCCOCCOCCOCCCC;-2.85
METHYL FORMATE;5,8,11,14-TETRAOXAOCTADECANE;COC=O;CCCCOCCOCCOCCOCCCC;-2.9
ACETONE;ETHYL ACETATE;CC(=O)C;CCOC(=O)C;-3.9
CYCLOHEPTANE;SULFOLANE;C1CCCCCC1;C1CCS(=O)(=O)C1;-3.14
CYCLOHEPTANE;DIMETHYLFORMAMIDE;C1CCCCCC1;CN(C)C=O;-3.79
1,2-dimethoxyethane;water;COCCOC;O;-0.2697117615032839
PROPYLCYCLOHEXANE;FORMAMIDE;CCCC1CCCCC1;C(=O)N;-1.91
PERFLUOROMETHANE;P-XYLENE;C(F)(F)(F)F;CC1=CC=C(C=C1)C;1.11
1,1,2,2-TETRACHLOROETHANE;CARBON TETRACHLORIDE;C(C(Cl)Cl)(Cl)Cl;C(Cl)(Cl)(Cl)Cl;-5.93
HYDROGEN SULFIDE;4-FORMYLMORPHOLINE;S;C1COCCN1C=O;-1.81
DIISOPROPYLAMINE;HEXADECANE;CC(C)NC(C)C;CCCCCCCCCCCCCCCC;-3.95
HEPTANE;ACETOPHENONE;CCCCCCC;CC(=O)c1ccccc1;-3.69
HEXANE;HEPTANE;CCCCCC;CCCCCCC;-3.96
HEXADECANE;ETHANOL;CCCCCCCCCCCCCCCC;CCO;-8.96
3-methylpyridine;water;Cc1cccnc1;O;-0.2515054579930208
ETHYLENE;HEPTANE;C=C;CCCCCCC;-0.62
PROPENE;2-BUTANOL;CC=C;CCC(C)O;-1.32
ETHYLCYCLOHEXANE;BUTYROLACTONE;CCC1CCCCC1;C1CC(=O)OC1;-3.62
1,2,3,4,6,7,8,9-octachlorodibenzo-p-dioxin;water;c12c(c(c(c(c1Cl)Cl)Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2;O;-0.18908384595783348
1-BUTENE;DIMETHYLFORMAMIDE;CCC=C;CN(C)C=O;-1.77
3,5-DIMETHYLPHENOL;CHLOROFORM;CC1=CC(=CC(=C1)O)C;C(Cl)(Cl)Cl;-8.46
ETHYLCYCLOHEXANE;ACETONITRILE;CCC1CCCCC1;CC#N;-3.84
TERT-BUTYL CHLORIDE;ISOPROPANOL;CC(C)(C)Cl;CC(C)O;-2.8
ETHYLBENZENE;TRIBUTYL PHOSPHATE;CCc1ccccc1;CCCCOP(=O)(OCCCC)OCCCC;-5.4
2-chloro-2-methylpropane;water;CC(C)(C)Cl;O;1.2726222358661412
DIHYDROGEN;HEXANE;[HH];CCCCCC;1.24
PROPENE;ETHYLENE GLYCOL;CC=C;C(CO)O;-0.45
PENTANE;DIETHYLENE GLYCOL DIBUTYL ETHER;CCCCC;CCCCOCCOCCOCCCC;-2.81
IODOBENZENE;CARBON TETRACHLORIDE;c1ccc(cc1)I;C(Cl)(Cl)(Cl)Cl;-7.03
ISOHEXANE;CARBON TETRACHLORIDE;CCCC(C)C;C(Cl)(Cl)(Cl)Cl;-3.83
hex-1-yne;water;CCCCC#C;O;1.0645501957488492
METHYL ACETATE;METHYL ACETATE;CC(=O)OC;CC(=O)OC;-4.14
CYCLOHEXANE;METHOXYETHANOL;C1CCCCC1;COCCO;-3.18
NITROMETHANE;TERT-BUTANOL;C[N+](=O)[O-];CC(C)(C)O;-3.79
iodoethane;water;CCI;O;0.7966574440978362
TETRAHYDROFURAN;HEXADECANE;C1CCOC1;CCCCCCCCCCCCCCCC;-3.46
PENTANOL;HEXANE;CCCCCO;CCCCCC;-4.62
NEOPENTANE;METHANOL;CC(C)(C)C;CO;-1.91
TRANS-PIPERYLENE;N-METHYLPYRROLIDONE;C/C=C/C=C;CN1CCCC1=O;-3.04
2-PICOLINE;HEXADECANE;Cc1ccccn1;CCCCCCCCCCCCCCCC;-4.69
2,2-dichloro-1,1-difluoro-1-methoxyethane;water;COC(C(Cl)Cl)(F)F;O;0.6978232250421226
1-PROPANOL;CHLOROBENZENE;CCCO;c1ccc(cc1)Cl;-3.85
2,3-DIMETHYL-3-PENTANOL;CHLOROFORM;CCC(C)(C(C)C)O;C(Cl)(Cl)Cl;-6.86
2,2,2-TRIFLUOROETHANOL;HEXADECANE;C(C(F)(F)F)O;CCCCCCCCCCCCCCCC;-1.67
1-BUTENE;HEPTANE;CCC=C;CCCCCCC;-2.48
HEPT-1-ENE;4-FORMYLMORPHOLINE;CCCCCC=C;C1COCCN1C=O;-2.89
CARBON DIOXIDE;2-BUTOXYETHANOL;C(=O)=O;CCCCOCCO;-0.26
VALERALDEHYDE;HEXADECANE;CCCCC=O;CCCCCCCCCCCCCCCC;-3.78
1-PROPANOL;2-PENTANOL;CCCO;CCCC(C)O;-5.34
NONANE;CARBON TETRACHLORIDE;CCCCCCCCC;C(Cl)(Cl)(Cl)Cl;-6.2
METHYLCYCLOHEXANE;ETHYL BENZOATE;CC1CCCCC1;CCOC(=O)C1=CC=CC=C1;-4.16
ETHANOL;N,N-DIBUTYLFORMAMIDE;CCO;CCCCN(CCCC)C=O;-4.53
2,4-DIMETHYLPENTANE;ETHYL ACETATE;CC(C)CC(C)C;CCOC(=O)C;-3.69
chloroethene;water;C=CCl;O;0.8356709516198285
CYCLOPROPANE;HEXANE;C1CC1;CCCCCC;-1.98
ISOHEXANE;PENTANE;CCCC(C)C;CCCCC;-3.94
NONANE;PROPIONITRILE;CCCCCCCCC;CCC#N;-4.69
ETHANE;IODOBENZENE;CC;C1=CC=C(C=C1)I;-0.61
P-XYLENE;P-XYLENE;Cc1ccc(cc1)C;Cc1ccc(cc1)C;-5.77
CHLOROFORM;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C(Cl)(Cl)Cl;COCCOCCOCCOCCOC;-4.65
METHANE;CYCLOOCTANE;C;C1CCCCCCC1;0.41
O-XYLENE;DIETHYLENE GLYCOL DIBUTYL ETHER;CC1=CC=CC=C1C;CCCCOCCOCCOCCCC;-5.71
CHLOROBENZENE;ISOPROPANOL;c1ccc(cc1)Cl;CC(C)O;-4.92
4-METHYLPENTAN-2-ONE;4-FORMYLMORPHOLINE;CC(C)CC(=O)C;C1COCCN1C=O;-4.61
PENTANE;CARBON DISULFIDE;CCCCC;C(=S)=S;-3.26
PROPIONIC ACID;HEXADECANE;CCC(=O)O;CCCCCCCCCCCCCCCC;-3.12
TRIETHYLAMINE;CYCLOHEXANONE;CCN(CC)CC;C1CCC(=O)CC1;-4.11
(2Z)-2-BUTENE;2-METHYLBUTAN-1-OL;C/C=C\C;CCC(C)CO;-2.21
ETHANOL;ETHANOL;CCO;CCO;-5.09
METHYLCYCLOHEXANE;HEPTAN-1-OL;CC1CCCCC1;CCCCCCCO;-4.16
(Z)-2-HEPTENE;1-HEXADECENE;CCCC/C=C\C;CCCCCCCCCCCCCCC=C;-4.19
ETHANOL;BENZYL ALCOHOL;CCO;c1ccc(cc1)CO;-4.73
oct-1-ene;water;CCCCCCC=C;O;1.4884969774878312
pentan-1-amine;water;CCCCCN;O;-0.07464422389332291
OCTYLAMINE;HEXADECANE;CCCCCCCCN;CCCCCCCCCCCCCCCC;-6.17
TRIBUTYL PHOSPHATE;DODECANE;CCCCOP(=O)(OCCCC)OCCCC;CCCCCCCCCCCC;-10.1
NAPHTHALENE;DIMETHYLFORMAMIDE;C1=CC=C2C=CC=CC2=C1;CN(C)C=O;-7.95
PROPYL ACETATE;CARBON TETRACHLORIDE;CCCOC(=O)C;C(Cl)(Cl)(Cl)Cl;-4.97
PROPANE;O-XYLENE;CCC;CC1=CC=CC=C1C;-1.52
1-bromo-4-methylbenzene;water;Cc1ccc(cc1)Br;O;0.6275989115025367
CARBON MONOXIDE;BUTYL ACETATE;[C-]#[O+];CCCCOC(=O)C;0.87
METHANE;IODOBENZENE;C;C1=CC=C(C=C1)I;0.83
CARBON TETRACHLORIDE;UNDECANE;C(Cl)(Cl)(Cl)Cl;CCCCCCCCCCC;-3.66
METHANE;PHENYLAMINE;C;C1=CC=C(C=C1)N;1.05
1-bromopropane;water;CCCBr;O;0.8434736531242268
NITROMETHANE;2,2,4-TRIMETHYLPENTANE;C[N+](=O)[O-];CC(C)CC(C)(C)C;-2.69
TOLUENE;N-BUTANOL;Cc1ccccc1;CCCCO;-4.52
N-ETHYL PROPANOATE;1-OCTANOL;CCC(=O)OCC;CCCCCCCCO;-4.3
1-PROPANOL;P-XYLENE;CCCO;Cc1ccc(cc1)C;-3.73
BENZENE;1-HEXADECENE;C1=CC=CC=C1;CCCCCCCCCCCCCCC=C;-3.83
MOLECULAR OXYGEN;TOLUENE;O=O;CC1=CC=CC=C1;0.94
2-ETHOXYETHANOL;CHLOROBENZENE;CCOCCO;c1ccc(cc1)Cl;-4.92
ISOBUTANE;N-BUTANOL;CC(C)C;CCCCO;-1.91
PYRROLIDINE;1-OCTANOL;C1CCNC1;CCCCCCCCO;-5.55
ETHYLBENZENE;1-PROPANOL;CCc1ccccc1;CCCO;-4.93
IODOBENZENE;IODOBENZENE;c1ccc(cc1)I;c1ccc(cc1)I;-7.12
MOLECULAR NITROGEN;ACETIC ACID;N#N;CC(=O)O;1.26
PENTANOL;O-XYLENE;CCCCCO;Cc1ccccc1C;-5.21
N-BUTANE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;CCCC;COCCOCCOCCOCCOC;-1.54
ALLYL BROMIDE;HEXADECANE;C=CCBr;CCCCCCCCCCCCCCCC;-3.42
1,2,3,4-tetrachloro-5-(2,3,4,6-tetrachlorophenyl)benzene;water;c1c(c(c(c(c1Cl)Cl)Cl)Cl)c2c(cc(c(c2Cl)Cl)Cl)Cl;O;-0.20989104996956268
(Z)-1,2-DICHLOROETHENE;HEXADECANE;C(=C\Cl)\Cl;CCCCCCCCCCCCCCCC;-3.34
