Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
NITROMETHANE;METHANOL;C[N+](=O)[O-];CO;-4.67
1,2-dichloroethane;water;C(CCl)Cl;O;0.5235628914438908
cyclopentane;water;C1CCCC1;O;1.3012321413822687
CARBON MONOXIDE;PENTANOL;[C-]#[O+];CCCCCO;1.12
HEPTANE;ISOBUTANOL;CCCCCCC;CC(C)CO;-3.92
HEPTANE;DIETHYLENE GLYCOL DIBUTYL ETHER;CCCCCCC;CCCCOCCOCCOCCCC;-4.15
ISOBUTANE;2-BUTANOL;CC(C)C;CCC(C)O;-1.79
2-CHLOROPHENOL;HEXADECANE;C1=CC=C(C(=C1)O)Cl;CCCCCCCCCCCCCCCC;-6.74
PENTANE;HEXANOL;CCCCC;CCCCCCO;-2.68
MORPHOLINE;1,4-DIOXANE;C1COCCN1;C1COCCO1;-5.72
3-METHYL-2-HEXANOL;CHLOROFORM;CCCC(C)C(C)O;C(Cl)(Cl)Cl;-7.1
1,1,2,3,3,3-hexafluoroprop-1-ene;water;C(=C(F)F)(C(F)(F)F)F;O;1.7511879281359122
ETHYL BUTANOATE;1-OCTANOL;CCCC(=O)OCC;CCCCCCCCO;-4.86
2,4-dimethylpentane;water;CC(C)CC(C)C;O;1.7251789231212507
1,4-DIOXANE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C1COCCO1;COCCOCCOCCOCCOC;-4.66
t-Butyl isopropyl ether;N,N-DIBUTYLFORMAMIDE;CC(C)OC(C)(C)C;CCCCN(CCCC)C=O;-3.87
VALERONITRILE;HEXADECANE;CCCCC#N;CCCCCCCCCCCCCCCC;-4.17
TOLUENE;DICHLOROETHANE;Cc1ccccc1;C(CCl)Cl;-5.31
TRIETHYLAMINE;TERT-BUTANOL;CCN(CC)CC;CC(C)(C)O;-4.38
1,4-DIOXANE;BENZYL ALCOHOL;C1COCCO1;c1ccc(cc1)CO;-5.47
IODOBENZENE;CARBON TETRACHLORIDE;c1ccc(cc1)I;C(Cl)(Cl)(Cl)Cl;-7.03
HEXANE;TOLUENE;CCCCCC;Cc1ccccc1;-3.85
Cis-1,2-Dimethylcyclohexane;TRIBUTYL PHOSPHATE;C[C@@H]1CCCC[C@@H]1C;CCCCOP(=O)(OCCCC)OCCCC;-4.67
2,4-DIMETHYLPENTANE;DIMETHYL SULFOXIDE;CC(C)CC(C)C;CS(=O)C;-1.97
CYCLOPENTANONE;HEXADECANE;C1CCC(=O)C1;CCCCCCCCCCCCCCCC;-4.26
O-XYLENE;TOLUENE;Cc1ccccc1C;Cc1ccccc1;-6.12
HEPTANE;NONANE;CCCCCCC;CCCCCCCCC;-4.56
ETHANOL;DIIODOMETHANE;CCO;C(I)I;-2.91
2,2'-THIODIPROPANE;HEXADECANE;CC(C)SC(C)C;CCCCCCCCCCCCCCCC;-4.91
N-PROPYLBENZENE;TETRAHYDROFURAN;CCCC1=CC=CC=C1;C1CCOC1;-6.64
ISOPROPANOL;SULFOLANE;CC(C)O;C1CCS(=O)(=O)C1;-4.04
CYCLOHEXANE;1-METHOXYBUTANE;C1CCCCC1;CCCCOC;-4.2
ethanethiol;water;CCS;O;0.6926214240391904
CARBON MONOXIDE;CYCLOOCTANE;[C-]#[O+];C1CCCCCCC1;1.11
2,3-DIMETHYLPENTANE;1-HEXADECENE;CCC(C)C(C)C;CCCCCCCCCCCCCCC=C;-3.97
METHYLAMINE;1-OCTANOL;CN;CCCCCCCCO;-2.59
1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE;CARBON TETRACHLORIDE;C(C(F)(Cl)Cl)(F)(F)Cl;C(Cl)(Cl)(Cl)Cl;-3.27
BENZENE;2-BUTOXYETHANOL;C1=CC=CC=C1;CCCCOCCO;-4.09
Cis-1,2-Dimethylcyclohexane;4-FORMYLMORPHOLINE;C[C@@H]1CCCC[C@@H]1C;C1COCCN1C=O;-3.53
METHYLCYCLOHEXANE;1-OCTANOL;CC1CCCCC1;CCCCCCCCO;-4.16
THIOPHENE;HEPTANE;C1=CSC=C1;CCCCCCC;-4.09
ISOPROPANOL;N,N-DIETHYLACETAMIDE;CC(C)O;CCN(CC)C(=O)C;-5.2
TERT-BUTANOL;1-OCTANOL;CC(C)(C)O;CCCCCCCCO;-4.77
1,4-DIOXANE;CHLOROFORM;C1COCCO1;C(Cl)(Cl)Cl;-6.06
2-nitroaniline;water;c1ccc(c(c1)N)[N+](=O)[O-];O;-0.9277395883742191
CARBON DIOXIDE;ETHYLENE GLYCOL;C(=O)=O;C(CO)O;-0.14
1,1-DIFLUOROETHANE;3-METHYLBUTAN-1-OL;CC(F)F;CC(C)CCO;-1.3
TRIETHYLAMINE;ETHYL ACETATE;CCN(CC)CC;CCOC(=O)C;-4.27
DIETHYL ETHER;N-METHYLPYRROLIDONE;CCOCC;CN1CCCC1=O;-2.77
PROPANE;1,4-DIOXANE;CCC;C1COCCO1;-1.24
PENT-1-ENE;N-METHYLACETAMIDE;CCCC=C;CC(=O)NC;-2.22
HEXANOL;CHLOROBENZENE;CCCCCCO;c1ccc(cc1)Cl;-6.03
HEXANE;BENZYL ALCOHOL;CCCCCC;c1ccc(cc1)CO;-2.68
N-BUTANOL;TETRADECANE;CCCCO;CCCCCCCCCCCCCC;-3.36
DEUTERIUM;2-BUTANOL;[2H][2H];CCC(C)O;1.54
1,1,1-TRICHLOROETHANE;DIETHYL ETHER;CC(Cl)(Cl)Cl;CCOCC;-4.13
HEXANE;ACETONE;CCCCCC;CC(=O)C;-3.23
ISOBUTANE;P-XYLENE;CC(C)C;CC1=CC=C(C=C1)C;-2.06
PROPANE;HEXADECANE;CCC;CCCCCCCCCCCCCCCC;-1.43
ETHYLENE;TETRAHYDROFURAN;C=C;C1CCOC1;-0.82
BENZALDEHYDE;HEPTANE;C1=CC=C(C=C1)C=O;CCCCCCC;-5.5
BENZENE;4-METHYLPENTAN-2-ONE;C1=CC=CC=C1;CC(C)CC(=O)C;-4.44
BUTANONE;ACETIC ACID;CCC(=O)C;CC(=O)O;-4.89
MOLECULAR IODINE;CHLOROBENZENE;II;C1=CC=C(C=C1)Cl;-5.81
O-XYLENE;2-PROPOXYETHANOL;Cc1ccccc1C;CCCOCCO;-5.44
BUTANONE;DIMETHYLFORMAMIDE;CCC(=O)C;CN(C)C=O;-4.58
N-BUTANOL;2,2,4-TRIMETHYLPENTANE;CCCCO;CC(C)CC(C)(C)C;-3.75
1-BUTENE;3-METHYLBUTAN-1-OL;CCC=C;CC(C)CCO;-1.99
DICHLOROETHANE;N-BUTANOL;C(CCl)Cl;CCCCO;-3.98
ETHANOL;PROPYL ETHER;CCO;CCCOCCC;-3.45
HEPTANE;TOLUENE;CCCCCCC;Cc1ccccc1;-4.55
4-PICOLINE;CHLOROFORM;CC1=CC=NC=C1;C(Cl)(Cl)Cl;-7.5
MOLECULAR OXYGEN;NONANE;O=O;CCCCCCCCC;0.73
NONANOL;DECAN-1-OL;CCCCCCCCCO;CCCCCCCCCCO;-8.96
TETRAHYDROFURAN;FORMAMIDE;C1CCOC1;C(=O)N;-3.67
2,4-DIMETHYLPENTANE;N-METHYLPYRROLIDONE;CC(C)CC(C)C;CN1CCCC1=O;-2.78
PROPYL ACETATE;TRIBUTYL PHOSPHATE;CCCOC(=O)C;CCCCOP(=O)(OCCCC)OCCCC;-4.53
METHANE;METHYL ACETATE;C;CC(=O)OC;0.31
METHANE;ISOPROPANOL;C;CC(C)O;0.45
CYCLOHEXANE;2-ISOPROPOXYETHANOL;C1CCCCC1;CC(C)OCCO;-3.58
BUTYRALDEHYDE;PENTANOL;CCCC=O;CCCCCO;-3.7
2,2-DIMETHYLBUTANE;TERT-AMYL METHYL ETHER;CCC(C)(C)C;CCC(C)(C)OC;-3.49
(2Z)-2-BUTENE;PENTANOL;C/C=C\C;CCCCCO;-2.24
DIMETHYL ETHER;METHYL ACETATE;COC;CC(=O)OC;-2.34
1-(2-hydroxyethylamino)anthracene-9,10-dione;water;c1ccc2c(c1)C(=O)c3cccc(c3C2=O)NCCO;O;-2.706755531377064
HEPT-1-ENE;N-METHYLPYRROLIDONE;CCCCCC=C;CN1CCCC1=O;-3.45
ACETONITRILE;ACETOPHENONE;CC#N;CC(=O)c1ccccc1;-4.16
2,4-DIMETHYLPENTANE;DIMETHYLFORMAMIDE;CC(C)CC(C)C;CN(C)C=O;-2.81
ETBE;DIMETHYLFORMAMIDE;CCOC(C)(C)C;CN(C)C=O;-3.32
ACETOPHENONE;HEXADECANE;CC(=O)c1ccccc1;CCCCCCCCCCCCCCCC;-6.12
METHYL PROPANOATE;CHLOROBENZENE;CCC(=O)OC;C1=CC=C(C=C1)Cl;-4.56
MOLECULAR OXYGEN;PYRIDINE;O=O;C1=CC=NC=C1;1.17
1-CHLOROBUTANE;CARBON TETRACHLORIDE;CCCCCl;C(Cl)(Cl)(Cl)Cl;-4.31
M-XYLENE;4-FORMYLMORPHOLINE;Cc1cccc(c1)C;C1COCCN1C=O;-5.03
1,4-DIOXANE;PERFLUOROBENZENE;C1COCCO1;c1(c(c(c(c(c1F)F)F)F)F)F;-4.92
ISOBUTENE;TOLUENE;CC(=C)C;CC1=CC=CC=C1;-2.39
METHYLCYCLOHEXANE;PROPYLENE CARBONATE;CC1CCCCC1;CC1COC(=O)O1;-2.92
METHYL ACETATE;HEXADECANE;CC(=O)OC;CCCCCCCCCCCCCCCC;-2.67
HEXANE;ETHYLBENZENE;CCCCCC;CCc1ccccc1;-3.8
PERFLUOROMETHANE;NONANE;C(F)(F)(F)F;CCCCCCCCC;0.8
P-CRESOL;OCTANE;CC1=CC=C(C=C1)O;CCCCCCCC;-5.63
HEXANOL;METHANOL;CCCCCCO;CO;-7.22
TOLUENE;ETHANOL;Cc1ccccc1;CCO;-4.47
CYCLOPENTANONE;HEPTANE;C1CCC(=O)C1;CCCCCCC;-4.53
(E)-1,2-DICHLOROETHENE;HEXADECANE;C(=C/Cl)\Cl;CCCCCCCCCCCCCCCC;-3.21
TERT-AMYL ALCOHOL;TERT-AMYL ALCOHOL;CCC(C)(C)O;CCC(C)(C)O;-5.43
AMMONIA;TRIBUTYL PHOSPHATE;N;CCCCOP(=O)(OCCCC)OCCCC;-1.16
OCTANE;4-FORMYLMORPHOLINE;CCCCCCCC;C1COCCN1C=O;-3.1
PROPYL ETHER;DIMETHYLFORMAMIDE;CCCOCCC;CN(C)C=O;-3.62
5-chloro-1H-pyrimidine-2,4-dione;water;c1c(c(=O)[nH]c(=O)[nH]1)Cl;O;-3.6248734083946133
ETHYLBENZENE;TERT-BUTANOL;CCc1ccccc1;CC(C)(C)O;-4.99
O-XYLENE;TRIBUTYL PHOSPHATE;Cc1ccccc1C;CCCCOP(=O)(OCCCC)OCCCC;-5.58
DIISOPROPYL ETHER;DIMETHYLFORMAMIDE;CC(C)OC(C)C;CN(C)C=O;-3.19
HEXANOL;O-XYLENE;CCCCCCO;Cc1ccccc1C;-5.91
1,4-DIOXANE;BUTANONE;C1COCCO1;CCC(=O)C;-5.02
BUTANONE;P-XYLENE;CCC(=O)C;Cc1ccc(cc1)C;-4.22
METHANE;ETHANOL;C;CCO;0.4
butanoic acid;water;CCCC(=O)O;O;-0.6624477372246721
CAPRYLIC ACID;HEXADECANE;CCCCCCCC(=O)O;CCCCCCCCCCCCCCCC;-6.82
PENTAN-2-ONE;HEXADECANE;CCCC(=O)C;CCCCCCCCCCCCCCCC;-3.76
N-BUTANE;DODECANE;CCCC;CCCCCCCCCCCC;-2.26
3-HEXANOL;3-HEXANOL;CCCC(CC)O;CCCC(CC)O;-6.43
WATER;HEPTANE;O;CCCCCCC;-0.59
PROPANE;IODOBENZENE;CCC;C1=CC=C(C=C1)I;-1.51
DIETHYLAMINE;CARBON TETRACHLORIDE;CCNCC;C(Cl)(Cl)(Cl)Cl;-4.12
TOLUENE;1,5-DIMETHYL-2-PYRROLIDINONE;CC1=CC=CC=C1;CC1CCC(=O)N1C;-5.05
WATER;1,4-DIOXANE;O;C1COCCO1;-4.22
2-BUTANOL;M-XYLENE;CCC(C)O;CC1=CC(=CC=C1)C;-4.14
3-NITROTOLUENE;CHLOROFORM;CC1=CC(=CC=C1)[N+](=O)[O-];C(Cl)(Cl)Cl;-8.16
METHYLPYRROLIDINE;1-OCTANOL;CN1CCCC1;CCCCCCCCO;-4.97
ETHANE;N-BUTANOL;CC;CCCCO;-0.63
SULFUR DIOXIDE;N,N-DIMETHYLACETAMIDE;O=S=O;CC(=O)N(C)C;-3.52
CHLOROBENZENE;2-BUTOXYETHANOL;c1ccc(cc1)Cl;CCCCOCCO;-5.33
METHANOL;CARBON TETRACHLORIDE;CO;C(Cl)(Cl)(Cl)Cl;-2.24
TETRACHLOROETHYLENE;UNDECANE;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCCCC;-4.41
HEPTANE;TERT-BUTANOL;CCCCCCC;CC(C)(C)O;-3.96
CYCLOHEXENE;PHENYLAMINE;C1CCC=CC1;C1=CC=C(C=C1)N;-3.49
ETHYL IODIDE;2,2,4-TRIMETHYLPENTANE;CCI;CC(C)CC(C)(C)C;-3.61
TERT-BUTANOL;CHLOROFORM;CC(C)(C)O;C(Cl)(Cl)Cl;-4.45
BIS(CHLOROETHYL) ETHER;UNDECANE;C(CCl)OCCCl;CCCCCCCCCCC;-5.77
(1S,5R)-2-methyl-5-prop-1-en-2-ylcyclohex-2-en-1-ol;water;CC1=CC[C@H](C[C@@H]1O)C(=C)C;O;-0.1656757414446382
ACETONE;P-XYLENE;CC(=O)C;Cc1ccc(cc1)C;-3.39
ISOBUTANE;HEXADECANE;CC(C)C;CCCCCCCCCCCCCCCC;-1.92
ISOPROPANOL;2-ISOPROPOXYETHANOL;CC(C)O;CC(C)OCCO;-4.74
CARBON TETRACHLORIDE;5,8,11,14-TETRAOXAOCTADECANE;C(Cl)(Cl)(Cl)Cl;CCCCOCCOCCOCCOCCCC;-4.12
BROMOBENZENE;FORMAMIDE;c1ccc(cc1)Br;C(=O)N;-4.12
CIS-1,4-DIMETHYLCYCLOHEXANE;TRIBUTYL PHOSPHATE;CC1CCC(CC1)C;CCCCOP(=O)(OCCCC)OCCCC;-4.56
MOLECULAR NITROGEN;DECAN-1-OL;N#N;CCCCCCCCCCO;1.46
ISOPROPANOL;BUTANONE;CC(C)O;CCC(=O)C;-4.54
DIBUTYL ETHER;HEXADECANE;CCCCOCCCC;CCCCCCCCCCCCCCCC;-5.46
HEXANE;4-METHYLPENTAN-2-ONE;CCCCCC;CC(C)CC(=O)C;-3.59
2-HEXANOL;2-HEXANOL;CCCCC(C)O;CCCCC(C)O;-6.61
PENTYL ACETATE;PYRIDINE;CCCCCOC(=O)C;c1ccncc1;-6.43
ETHYLBENZENE;4-FORMYLMORPHOLINE;CCc1ccccc1;C1COCCN1C=O;-5.01
NAPHTHALENE;FORMAMIDE;C1=CC=C2C=CC=CC2=C1;C(=O)N;-5.47
N-BUTANOL;METHYLCYCLOHEXANE;CCCCO;CC1CCCCC1;-4.17
1,3,5-trichloro-2-phenylbenzene;water;c1ccc(cc1)c2c(cc(cc2Cl)Cl)Cl;O;0.42732957288964335
PROPYLAMINE;DECANE;CCCN;CCCCCCCCCC;-2.97
(2E)-2-BUTENE;1-PROPANOL;C/C=C/C;CCCO;-2.14
1,4-DIOXANE;DIBUTYL ETHER;C1COCCO1;CCCCOCCCC;-4.28
P-XYLENE;SULFOLANE;CC1=CC=C(C=C1)C;C1CCS(=O)(=O)C1;-4.81
CHLOROFORM;HEPTANE;C(Cl)(Cl)Cl;CCCCCCC;-3.62
(E)-2-HEPTENE;1-HEXADECENE;CCCC/C=C/C;CCCCCCCCCCCCCCC=C;-4.17
HEXANE;DICHLOROETHANE;CCCCCC;C(CCl)Cl;-3.42
AMMONIA;METHANOL;N;CO;-3.08
pyridine-3-carbaldehyde;water;c1cc(cnc1)C=O;O;-0.8575152748346331
1-PROPANOL;ETHANOL;CCCO;CCO;-5.73
1,1,1-TRICHLOROETHANE;DIETHYLENE GLYCOL DIBUTYL ETHER;CC(Cl)(Cl)Cl;CCCCOCCOCCOCCCC;-4.1
pentan-2-one;water;CCCC(=O)C;O;0.07360710469024741
ACETONITRILE;OCTANE;CC#N;CCCCCCCC;-2.17
PENTANE;DICHLOROMETHANE;CCCCC;C(Cl)Cl;-3.06
TERT-AMYL ALCOHOL;OCTANE;CCC(C)(C)O;CCCCCCCC;-3.99
T-BUTYLBENZENE;TETRAHYDROFURAN;CC(C)(C)C1=CC=CC=C1;C1CCOC1;-6.94
ETHYLBENZENE;DECANE;CCc1ccccc1;CCCCCCCCCC;-5.23
Daiflon S2;HEPTANE;C(C(F)(Cl)Cl)(F)(Cl)Cl;CCCCCCC;-3.98
DIMETHYLBUTADIENE;CARBON TETRACHLORIDE;CC(=CC=C)C;C(Cl)(Cl)(Cl)Cl;-4.41
BUTANONE;1-OCTANOL;CCC(=O)C;CCCCCCCCO;-3.78
4-NITROPHENOL;CHLOROFORM;C1=CC(=CC=C1[N+](=O)[O-])O;C(Cl)(Cl)Cl;-10.93
ETHANE;METHYL ACETATE;CC;CC(=O)OC;-0.7
PROPIONITRILE;HEXANE;CCC#N;CCCCCC;-3.04
hexanoic acid;water;CCCCCC(=O)O;O;-0.626035130204146
ACETIC ACID;HEXADECANE;CC(=O)O;CCCCCCCCCCCCCCCC;-2.39
ETBE;DIETHYL ETHER;CCOC(C)(C)C;CCOCC;-4.43
2-Ethyl-1-Butanol;OCTANE;CCC(CC)CO;CCCCCCCC;-4.82
ETHYL IODIDE;METHANOL;CCI;CO;-3.57
PENTANE;1,5-DIMETHYL-2-PYRROLIDINONE;CCCCC;CC1CCC(=O)N1C;-2.25
TETRAETHYLMETHANE;METHANOL;CCC(CC)(CC)CC;CO;-4.3
PYRIDINE;2,2,4-TRIMETHYLPENTANE;c1ccncc1;CC(C)CC(C)(C)C;-4.03
1,1-DIFLUOROETHANE;P-XYLENE;CC(F)F;CC1=CC=C(C=C1)C;-1.62
PROPENE;1-PROPANOL;CC=C;CCCO;-1.35
OCTANE;N,N-DIETHYLACETAMIDE;CCCCCCCC;CCN(CC)C(=O)C;-4.35
DODECENE;DIMETHYLFORMAMIDE;CCCCCCCCCCC=C;CN(C)C=O;-6.25
N-BUTANOL;PENTANOL;CCCCO;CCCCCO;-6.07
BUTYRONITRILE;TRIBUTYL PHOSPHATE;CCCC#N;CCCCOP(=O)(OCCCC)OCCCC;-4.94
NONANE;CHLOROBENZENE;CCCCCCCCC;c1ccc(cc1)Cl;-6.17
PYRIDINE;PYRIDINE;c1ccncc1;c1ccncc1;-5.52
SULFUR HEXAFLUORIDE;N-METHYLFORMAMIDE;FS(F)(F)(F)(F)F;CNC=O;1.02
BUTADIENE;TRIBUTYL PHOSPHATE;C=CC=C;CCCCOP(=O)(OCCCC)OCCCC;-2.29
2,3-dichlorodibenzo-p-dioxin;water;c1ccc2c(c1)Oc3cc(c(cc3O2)Cl)Cl;O;0.06320350268438281
CYCLOHEXANE;1,2-PROPANEDIOL;C1CCCCC1;CC(CO)O;-2.45
BROMOETHANE;CYCLOHEXANONE;CCBr;C1CCC(=O)CC1;-3.55
ETHYLBENZENE;METHOXYETHANOL;CCc1ccccc1;COCCO;-5.05
ETHYL TRICHLOROACETATE;CHLOROFORM;CCOC(=O)C(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-7.14
ACETONE;N-ETHYLFORMAMIDE;CC(=O)C;CCNC=O;-3.72
2-fluorophenol;water;c1ccc(c(c1)O)F;O;-0.3867522840692606
HEPT-1-YNE;SULFOLANE;CCCCCC#C;C1CCS(=O)(=O)C1;-3.91
ETHYL IODIDE;ACETONE;CCI;CC(=O)C;-3.98
FLUOROBENZENE;DECANE;c1ccc(cc1)F;CCCCCCCCCC;-3.48
CARBON DISULFIDE;N-BUTANOL;C(=S)=S;CCCCO;-3.08
PERFLUOROMETHANE;DECANE;C(F)(F)(F)F;CCCCCCCCCC;0.86
DICHLOROETHANE;TETRAHYDROFURAN;C(CCl)Cl;C1CCOC1;-5.01
5-METHYL-2-HEXANOL;CARBON TETRACHLORIDE;CC(C)CCC(C)O;C(Cl)(Cl)(Cl)Cl;-6.07
PROPYL ACETATE;1-METHYL-2-PIPERIDINONE;CCCOC(=O)C;CN1CCCCC1=O;-4.72
CYCLOHEXENE;1-CHLOROBUTANE;C1CCC=CC1;CCCCCl;-4.37
BUTANONE;NITROMETHANE;CCC(=O)C;C[N+](=O)[O-];-4.77
ACETONITRILE;1-CHLOROBUTANE;CC#N;CCCCCl;-3.63
MOLECULAR OXYGEN;HEXANOL;O=O;CCCCCCO;0.98
2-hydroxyethyl nitrate;water;C(CO[N+](=O)[O-])O;O;-1.138412528992977
4-ETHYLPHENOL;CHLOROFORM;CCC1=CC=C(C=C1)O;C(Cl)(Cl)Cl;-8.14
1-chloro-2-phenylbenzene;water;c1ccc(cc1)c2ccccc2Cl;O;0.28948184631193763
BROMOETHANE;CHLOROBENZENE;CCBr;c1ccc(cc1)Cl;-3.51
ETHYL FORMATE;CHLOROFORM;CCOC=O;C(Cl)(Cl)Cl;-4.36
2-HEPTANONE;1-OCTANOL;CCCCCC(=O)C;CCCCCCCCO;-5.66
METHYL TERT-BUTYL ETHER;N-ETHYLACETAMIDE;CC(C)(C)OC;CCNC(=O)C;-3.26
CYCLOHEXANE;CYCLOHEXANONE;C1CCCCC1;C1CCC(=O)CC1;-3.84
methyl 4-methoxybenzoate;water;COc1ccc(cc1)C(=O)OC;O;-0.3971558860751252
BENZENE;PENTANE;C1=CC=CC=C1;CCCCC;-4.01
ACETONITRILE;HEPTANE;CC#N;CCCCCCC;-2.28
3-hydroxybenzonitrile;water;c1cc(cc(c1)O)C#N;O;-1.5207449027085007
iodoethane;water;CCI;O;0.7966574440978362
2,2,4-TRIMETHYLPENTANE;4-FORMYLMORPHOLINE;CC(C)CC(C)(C)C;C1COCCN1C=O;-2.44
1,2,4,5-tetrachlorobenzene;water;c1c(c(cc(c1Cl)Cl)Cl)Cl;O;0.6406034140098673
CARBON MONOXIDE;PHENYLAMINE;[C-]#[O+];C1=CC=C(C=C1)N;1.74
2,3,4-TRIMETHYLPENTANE;ANISOLE;CC(C)C(C)C(C)C;COC1=CC=CC=C1;-4.32
CARBON TETRACHLORIDE;PHENYLAMINE;C(Cl)(Cl)(Cl)Cl;c1ccc(cc1)N;-3.52
PENTYL ACETATE;CHLOROFORM;CCCCCOC(=O)C;C(Cl)(Cl)Cl;-7.42
CYCLOPENTANE;1-PROPANOL;C1CCCC1;CCCO;-2.89
NONANAL;HEXADECANE;CCCCCCCCC=O;CCCCCCCCCCCCCCCC;-6.68
ETHANOL;BUTANONE;CCO;CCC(=O)C;-4.32
TERT-BUTYL CHLORIDE;CHLOROBENZENE;CC(C)(C)Cl;C1=CC=C(C=C1)Cl;-3.56
DICHLOROMETHANE;METHOXYETHANOL;C(Cl)Cl;COCCO;-3.74
BUTANONE;ETHYL ACETATE;CCC(=O)C;CCOC(=O)C;-4.45
ACROLEIN;PENTANOL;C=CC=O;CCCCCO;-3.22
BUTYRONITRILE;NONANOL;CCCC#N;CCCCCCCCCO;-4.08
CIS-PIPERYLENE;N-METHYLPYRROLIDONE;C/C=C\C=C;CN1CCCC1=O;-3.11
HEXANE;NITROBENZENE;CCCCCC;c1ccc(cc1)[N+](=O)[O-];-2.95
HEPT-1-ENE;DIMETHYLFORMAMIDE;CCCCCC=C;CN(C)C=O;-3.36
3,4-dichlorophenol;water;c1cc(c(cc1O)Cl)Cl;O;-0.9069323843624899
METHYL FORMATE;FORMAMIDE;COC=O;C(=O)N;-3.08
DIHYDROGEN;ETHYLENE GLYCOL;[HH];C(CO)O;2.39
N-BUTANE;HEXANE;CCCC;CCCCCC;-2.55
2,5-dimethylpyridine;water;Cc1ccc(nc1)C;O;-0.23850095548569014
ETHANE;1,4-DIOXANE;CC;C1COCCO1;-0.52
ETHYLENE;HEXANOL;C=C;CCCCCCO;-0.43
1,4-DIOXANE;ACETOPHENONE;C1COCCO1;CC(=O)c1ccccc1;-5.04
1-CHLOROPENTANE;TRIBUTYL PHOSPHATE;CCCCCCl;CCCCOP(=O)(OCCCC)OCCCC;-4.69
BUTADIENE;PENTANOL;C=CC=C;CCCCCO;-2.11
1,2-DICHLOROPROPANE;CARBON TETRACHLORIDE;CC(CCl)Cl;C(Cl)(Cl)(Cl)Cl;-4.65
TOLUENE;2-PROPOXYETHANOL;Cc1ccccc1;CCCOCCO;-4.71
CHLOROFORM;DICHLOROETHANE;C(Cl)(Cl)Cl;C(CCl)Cl;-4.17
2-Chloronaphthalene;CHLOROFORM;C1=CC=C2C=C(C=CC2=C1)Cl;C(Cl)(Cl)Cl;-9.03
2,3-dimethylphenol;water;Cc1cccc(c1C)O;O;-0.6130306276968154
BUTYRALDEHYDE;TOLUENE;CCCC=O;CC1=CC=CC=C1;-4.0
ISOBUTYRALDEHYDE;5,8,11,14-TETRAOXAOCTADECANE;CC(C)C=O;CCCCOCCOCCOCCOCCCC;-3.58
CYCLOPENTANONE;DIBUTYL ETHER;C1CCC(=O)C1;CCCCOCCCC;-4.82
N-BUTANOL;2-BUTANOL;CCCCO;CCC(C)O;-6.1
2-METHYL-1-HEXENE;1-HEXADECENE;CCCCC(=C)C;CCCCCCCCCCCCCCC=C;-4.04
ALLYL ALCOHOL;CHLOROFORM;C=CCO;C(Cl)(Cl)Cl;-4.34
CHLOROFORM;CHLOROFORM;C(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-4.19
METHYLCYCLOPENTANE;DECANE;CC1CCCC1;CCCCCCCCCC;-3.93
2-BUTANOL;BUTYL ACETATE;CCC(C)O;CCCCOC(=O)C;-4.9
ISOBUTANOL;OCTANE;CC(C)CO;CCCCCCCC;-3.33
HEXANOL;IODOBENZENE;CCCCCCO;c1ccc(cc1)I;-5.76
ETHYLCYCLOHEXANE;TRIBUTYL PHOSPHATE;CCC1CCCCC1;CCCCOP(=O)(OCCCC)OCCCC;-4.71
N-BUTANOL;N,N-DIBUTYLFORMAMIDE;CCCCO;CCCCN(CCCC)C=O;-5.91
DICHLOROETHANE;HEXADECANE;C(CCl)Cl;CCCCCCCCCCCCCCCC;-3.51
fluoromethane;water;CF;O;0.9319042701740758
4-chlorophenol;water;c1cc(ccc1O)Cl;O;-0.8393089713243702
ETHYL ACETATE;P-XYLENE;CCOC(=O)C;Cc1ccc(cc1)C;-4.21
1,2-PROPANEDIOL;1,2-PROPANEDIOL;CC(CO)O;CC(CO)O;-8.58
SULFUR DIOXIDE;METHANOL;O=S=O;CO;-2.84
ETHANE;DIIODOMETHANE;CC;C(I)I;0.34
3-NITROTOLUENE;HEXADECANE;CC1=CC(=CC=C1)[N+](=O)[O-];CCCCCCCCCCCCCCCC;-6.78
bromomethane;water;CBr;O;0.7758502400861071
PERFLUOROMETHANE;1-OCTANOL;C(F)(F)(F)F;CCCCCCCCO;1.3
DIHYDROGEN;CARBON TETRACHLORIDE;[HH];C(Cl)(Cl)(Cl)Cl;1.51
2-bromo-2-methylpropane;water;CC(C)(C)Br;O;1.2075997233294875
WATER;1-HEXADECENE;O;CCCCCCCCCCCCCCC=C;-0.63
CYCLOHEXENE;FORMAMIDE;C1CCC=CC1;C(=O)N;-1.87
CHLOROFORM;2,2,4-TRIMETHYLPENTANE;C(Cl)(Cl)Cl;CC(C)CC(C)(C)C;-3.52
HEXANE;1,4-DIOXANE;CCCCCC;C1COCCO1;-3.18
PROPANE;ETHANOL;CCC;CCO;-1.24
ETHYL IODIDE;BUTANONE;CCI;CCC(=O)C;-4.07
ACETYLENE;DIMETHYLFORMAMIDE;C#C;CN(C)C=O;-1.75
N,N-dimethylbenzamide;water;CN(C)C(=O)c1ccccc1;O;-1.4271124846557193
