Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
propanoicacid;hexane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCCC;-2.98
phenol;nitrobenzene;C1=CC=C(C=C1)O;C1=CC=C(C=C1)[N+](=O)[O-];-7.86
1-bromopentane;octanol;CCCCCBr;CCCCCCCCO;-4.68
2-methylpropene;octanol;CC(=C)C;CCCCCCCCO;-2.03
methylpentanoate;chlorobenzene;CCCCC(=O)OC;C1=CC=C(C=C1)Cl;-5.83
ethanol;octane;CCO;CCCCCCCC;-2.15
1,4-dioxane;triethylamine;C1COCCO1;CCN(CC)CC;-4.41
1-propanol;iodobenzene;CCCO;C1=CC=C(C=C1)I;-3.52
1,2-ethanediol;octanol;C(CO)O;CCCCCCCCO;-7.44
1-pentanol;ethylbenzene;CCCCCO;CCC1=CC=CC=C1;-4.72
methylpentanoate;benzene;CCCCC(=O)OC;C1=CC=CC=C1;-5.83
diethylamine;isobutanol;CCNCC;CC(C)CO;-4.86
dimethyl4-bromo-2,5-dichlorophenylthiophosphate;water;COP(=S)(OC)OC1=CC(=C(C=C1Cl)Br)Cl;O;-5.7
uracil;water;C1=CNC(=O)NC1=O;O;-16.59
butylacetate;chlorohexane;CCCCCC(=O)[O-];CCCCCCCl;-5.37
diethylamine;diethylether;CCNCC;CCOCC;-3.83
tetrachloroethene;tetrachloroethene;C(=C(Cl)Cl)(Cl)Cl;C(=C(Cl)Cl)(Cl)Cl;-5.39
phenol;dichloroethane;C1=CC=C(C=C1)O;CC(Cl)Cl;-7.48
acetonitrile;heptane;CC#N;CCCCCCC;-2.06
nitrobenzene;hexadecane;C1=CC=C(C=C1)[N+](=O)[O-];CCCCCCCCCCCCCCCC;-6.22
nitromethane;cyclohexane;C[N+](=O)[O-];C1CCCCC1;-2.86
4-methylpyridine;hexadecane;CC1=CC=NC=C1;CCCCCCCCCCCCCCCC;-4.89
2-heptanone;cyclohexane;CCCCCC(=O)C;C1CCCCC1;-5.47
propylamine;carbontet;CCCN;C(Cl)(Cl)(Cl)Cl;-3.59
diethyl4-nitrophenylthiophosphonate;water;CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-];O;-6.27
acetophenone;chloroform;CC(=O)C1=CC=CC=C1;C(Cl)(Cl)Cl;-7.81
n-octane;water;CCCCCCCC;O;2.89
urea;water;C(=O)(N)N;O;-13.8
acetonitrile;diethylether;CC#N;CCOCC;-3.59
tetrachloroethene;undecane;C(=C(Cl)Cl)(Cl)Cl;CCCCCCCCCCC;-4.63
2-(dimethoxyphosphinothioylthio)butanedioicaciddiethylester(malathion);water;CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC;O;-8.2
benzamide;hexane;C1=CC=C(C=C1)C(=O)N;CCCCCC;-7.77
n-pentadecane;pentadecane;CCCCCCCCCCCCCCC;CCCCCCCCCCCCCCC;-9.91
ammonia;carbontet;N;C(Cl)(Cl)(Cl)Cl;-1.06
2-butanone;mesitylene;CCC(=O)C;CC1=CC(=CC(=C1)C)C;-3.95
ethanol;hexane;CCO;CCCCCC;-2.73
ethylamine;heptane;CCN;CCCCCCC;-2.09
propylacetate;tetrachloroethene;CCCCC(=O)O;C(=C(Cl)Cl)(Cl)Cl;-4.8
ethanol;dibromoethane;CCO;CC(Br)Br;-2.69
n-propane;water;CCC;O;1.96
uracil;octanol;C1=CNC(=O)NC1=O;CCCCCCCCO;-15.13
pentylacetate;hexadecane;CCCCCOC(=O)C;CCCCCCCCCCCCCCCC;-5.2
N-methylaniline;carbontet;CNC1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-6.58
butylamine;heptanol;CCCCN;CCCCCCCO;-5.4
1-heptanol;toluene;CCCCCCCO;CC1=CC=CC=C1;-6.75
iodobenzene;water;C1=CC=C(C=C1)I;O;-1.73
acetonitrile;chloroform;CC#N;C(Cl)(Cl)Cl;-4.44
aniline;toluene;C1=CC=C(C=C1)N;CC1=CC=CC=C1;-6.69
1-heptanol;pentane;CCCCCCCO;CCCCC;-5.62
uracil;diethylether;C1=CNC(=O)NC1=O;CCOCC;-15.03
methylpropanoate;pentane;CCC(=O)OC;CCCCC;-3.69
hydrogensulfide;water;S;O;-0.7
1-nitropropane;octane;CCC[N+](=O)[O-];CCCCCCCC;-3.95
propanoicacid;4methyl2pentanone;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(C)CC(=O)C;-6.85
p-cresol;dichloroethane;CC1=CC=C(C=C1)O;CC(Cl)Cl;-7.75
benzonitrile;octanol;C1=CC=C(C=C1)C#N;CCCCCCCCO;-6.09
ethylamine;ethylbenzene;CCN;CCC1=CC=CC=C1;-2.59
1-propanethiol;water;CCCS;O;-1.05
ethanol;dichloroethane;CCO;CC(Cl)Cl;-2.83
aceticacid;cyclohexanone;CC(=O)O;C1CCC(=O)CC1;-6.43
ethanol;chlorobenzene;CCO;C1=CC=C(C=C1)Cl;-3.3
pyridine;chloroform;C1=CC=NC=C1;C(Cl)(Cl)Cl;-6.45
p-bromophenol;octanol;C1=CC(=CC=C1O)Br;CCCCCCCCO;-10.59
ethanol;isopropanol;CCO;CC(C)O;-4.84
ethylacetate;ethylbenzene;CCOC(=O)C;CCC1=CC=CC=C1;-4.31
phenol;octanol;C1=CC=C(C=C1)O;CCCCCCCCO;-8.69
trimethylphosphate;water;COP(=O)(OC)OC;O;-8.7
methanol;octanol;CO;CCCCCCCCO;-3.87
phosphoricacid[(E)-2-chloro-1-(2,4-dichlorophenyl)vinyl]diethylester(chlorfenvinphos);water;CCOP(=O)(OCC)O/C(=C/Cl)/C1=C(C=C(C=C1)Cl)Cl;O;-7.1
diethylamine;pentanol;CCNCC;CCCCCO;-5.3
methylhexanoate;water;CCCCCC(=O)OC;O;-2.49
m-cresol;decalin;CC1=CC(=CC=C1)O;C1CCC2CCCCC2C1;-5.11
hydrogenperoxide;toluene;OO;CC1=CC=CC=C1;-3.14
3-bromopropene;hexadecane;C=CCBr;CCCCCCCCCCCCCCCC;-3.42
phenol;onitrotoluene;C1=CC=C(C=C1)O;CC1=CC=CC=C1[N+](=O)[O-];-7.79
methanol;bromoform;CO;C(Br)(Br)Br;-2.79
allylalcohol;diethylether;C=CCO;CCOCC;-4.87
S-propyldipropyl(thiocarbamate)(vernolate);water;CCCN(CCC)C(=O)SCCC;O;-4.1
chlorobenzene;decalin;C1=CC=C(C=C1)Cl;C1CCC2CCCCC2C1;-4.61
p-bromophenol;heptanol;C1=CC(=CC=C1O)Br;CCCCCCCO;-10.49
nitromethane;xylene;C[N+](=O)[O-];CC1=CC(=CC=C1)C;-4.2
acetophenone;heptane;CC(=O)C1=CC=CC=C1;CCCCCCC;-6.14
pentylacetate;tbutylbenzene;CCCCCOC(=O)C;CC(C)(C)C1=CC=CC=C1;-5.92
nitrobenzene;chloroform;C1=CC=C(C=C1)[N+](=O)[O-];C(Cl)(Cl)Cl;-7.78
1-pentanol;dibromoethane;CCCCCO;CC(Br)Br;-5.44
isopropylether;water;CC(C)OC(C)C;O;-0.53
acetophenone;carbontet;CC(=O)C1=CC=CC=C1;C(Cl)(Cl)(Cl)Cl;-7.1
propylacetate;perfluorobenzene;CCCCC(=O)O;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.06
benzamide;benzene;C1=CC=C(C=C1)C(=O)N;C1=CC=CC=C1;-9.93
diethyldisulfide;hexadecane;CCSSCC;CCCCCCCCCCCCCCCC;-5.74
hydrogenperoxide;butanol;OO;CCCCO;-7.94
aceticacid;butylacetate;CC(=O)O;CCCCCC(=O)[O-];-6.11
butanoicacid;hexadecane;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCCCCCCCCCCCCC;-3.86
propanoicacid;chloroform;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C(Cl)(Cl)Cl;-5.37
acetone;xylene;CC(=O)C;CC1=CC(=CC=C1)C;-3.26
hexanoicacid;diethylether;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCOCC;-8.85
m-cresol;octane;CC1=CC(=CC=C1)O;CCCCCCCC;-5.19
aniline;dichloroethane;C1=CC=C(C=C1)N;CC(Cl)Cl;-7.39
(RS)-2-sec-butyl-4,6-dinitrophenol(dinoseb);water;CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O;O;-6.2
p-bromophenol;decanol;C1=CC(=CC=C1O)Br;CCCCCCCCCCO;-10.32
formaldehyde;diisopropylether;C=O;CC(C)OC(C)C;-1.04
1-bromo-1-chloro-2,2,2-trifluoroethane;octanol;C(C(F)(F)F)(Cl)Br;CCCCCCCCO;-3.27
ethanethiol;isooctane;CCS;CC(C)CC(C)(C)C;-3.13
2-methylpropane;hexadecane;CC(C)C;CCCCCCCCCCCCCCCC;-1.92
trimethylphosphate;octanol;COP(=O)(OC)OC;CCCCCCCCO;-7.81
toluene;bromoethane;CC1=CC=CC=C1;CCBr;-5.55
hexanoicacid;benzene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;C1=CC=CC=C1;-6.94
3-methylaniline;heptane;CC1=CC(=CC=C1)N;CCCCCCC;-6.35
acetaldehyde;chloroform;CC=O;C(Cl)(Cl)Cl;-3.65
O-ethylO'-4-bromo-2-chlorophenylS-propylphosphorothioate;water;CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl;O;-4.09
t-butylmethylether;octanol;CC(C)(C)OC;CCCCCCCCO;-3.49
chloroform;chloroform;C(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-4.13
diclofenacacid;octanol;C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl;CCCCCCCCO;-12.45
methylpropanoate;xylene;CCC(=O)OC;CC1=CC(=CC=C1)C;-4.2
nitrobenzene;hexane;C1=CC=C(C=C1)[N+](=O)[O-];CCCCCC;-6.09
m-cresol;hexadecane;CC1=CC(=CC=C1)O;CCCCCCCCCCCCCCCC;-5.91
3,3-dimethylbutanone;mesitylene;CC(=O)C(C)(C)C;CC1=CC(=CC(=C1)C)C;-4.77
methylpentanoate;decalin;CCCCC(=O)OC;C1CCC2CCCCC2C1;-4.83
propanoicacid;pentanol;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCCO;-7.09
1-heptanol;ethylacetate;CCCCCCCO;CCOC(=O)C;-7.56
hydrogenperoxide;benzene;OO;C1=CC=CC=C1;-4.77
anisole;water;COC1=CC=CC=C1;O;-2.45
3-methylpyridine;cyclohexane;CC1=CN=CC=C1;C1CCCCC1;-5.14
toluene;propanol;CC1=CC=CC=C1;CCCO;-4.47
methylamine;diethylether;CN;CCOCC;-2.32
hydrogenperoxide;dibutylether;OO;CCCCOCCCC;-5.75
3,3-dimethylbutanone;isopropylbenzene;CC(=O)C(C)(C)C;CC(C)C1=CC=CC=C1;-4.81
iodobenzene;diethylether;C1=CC=C(C=C1)I;CCOCC;-6.64
g-butyrolactone;nitromethane;C1CC(=O)OC1;C[N+](=O)[O-];-5.45
5-Bromo-3-sec-butyl-6-methyl-uracil(bromacil);water;CCC(C)N1C(=O)C(=C(NC1=O)C)Br;O;-9.7
2-chloropropane;hexadecane;CC(C)Cl;CCCCCCCCCCCCCCCC;-2.69
2-pentanone;decane;CCCC(=O)C;CCCCCCCCCC;-3.93
1-nitropropane;octanol;CCC[N+](=O)[O-];CCCCCCCCO;-4.44
acetophenone;diethylether;CC(=O)C1=CC=CC=C1;CCOCC;-6.79
propanal;diethylether;CCC=O;CCOCC;-3.85
p-cresol;benzene;CC1=CC=C(C=C1)O;C1=CC=CC=C1;-7.35
2-nitropropane;water;CC(C)[N+](=O)[O-];O;-3.14
diethyl4-nitrophenylthiophosphonate;octanol;CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-];CCCCCCCCO;-11.31
dimethylamine;hexadecane;CNC;CCCCCCCCCCCCCCCC;-2.18
octafluorocyclobutane;water;C1(C(C(C1(F)F)(F)F)(F)F)(F)F;O;3.43
cyclopentanone;water;C1CCC(=O)C1;O;-4.68
propanoicacid;toluene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC1=CC=CC=C1;-4.57
2-chloropropane;octanol;CC(C)Cl;CCCCCCCCO;-2.84
hexanoicacid;secbutanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CCC(C)O;-8.11
propanoicacid;xylene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC1=CC(=CC=C1)C;-4.72
1-butanol;dichloroethane;CCCCO;CC(Cl)Cl;-4.92
1,4-dioxane;water;C1COCCO1;O;-5.05
1,4-dichlorobenzene;hexane;C1=CC(=CC=C1Cl)Cl;CCCCCC;-5.69
butylacetate;isopropylbenzene;CCCCCC(=O)[O-];CC(C)C1=CC=CC=C1;-5.36
p-xylene;water;CC1=CC=C(C=C1)C;O;-0.81
phenol;chloroform;C1=CC=C(C=C1)O;C(Cl)(Cl)Cl;-7.14
methylhexanoate;cyclohexane;CCCCCC(=O)OC;C1CCCCC1;-5.75
ethanol;butanol;CCO;CCCCO;-5.02
ethanol;mcresol;CCO;CC1=CC(=CC=C1)O;-5.58
2-methylaniline;octane;CC1=CC=CC=C1N;CCCCCCCC;-6.06
methylbenzoate;decalin;COC(=O)C1=CC=CC=C1;C1CCC2CCCCC2C1;-6.76
bis(2-chloroethyl)ether;water;C(CCl)OCCCl;O;-4.23
bromoform;octanol;C(Br)(Br)Br;CCCCCCCCO;-5.62
water;diisopropylether;O;CC(C)OC(C)C;-3.58
1-hexanol;chloroform;CCCCCCO;C(Cl)(Cl)Cl;-6.67
ethanol;tributylphosphate;CCO;CCCCOP(=O)(OCCCC)OCCCC;-4.57
n-octane;dimethylsulfoxide;CCCCCCCC;CS(=O)C;-2.84
N-methyl-2-pyrrolidinone;octanol;CN1CCCC1=O;CCCCCCCCO;-8.63
2-pyrrolidinone;octanol;C1CC(=O)NC1;CCCCCCCCO;-8.85
1-hexanol;isooctane;CCCCCCO;CC(C)CC(C)(C)C;-5.1
toluene;phenylether;CC1=CC=CC=C1;C1=CC=C(C=C1)OC2=CC=CC=C2;-4.86
1-heptanol;dodecane;CCCCCCCO;CCCCCCCCCCCC;-5.41
p-bromophenol;benzene;C1=CC(=CC=C1O)Br;C1=CC=CC=C1;-8.81
ethanol;cyclohexane;CCO;C1CCCCC1;-2.42
2-heptanone;isopropylbenzene;CCCCCC(=O)C;CC(C)C1=CC=CC=C1;-5.99
3-methylaniline;benzene;CC1=CC(=CC=C1)N;C1=CC=CC=C1;-7.61
ethanol;benzonitrile;CCO;C1=CC=C(C=C1)C#N;-4.05
pyridine;xylene;C1=CC=NC=C1;CC1=CC(=CC=C1)C;-5.12
isobutanol;isobutanol;CC(C)CO;CC(C)CO;-5.79
1-methylthymine;chloroform;CC1=CN(C(=O)NC1=O)C;C(Cl)(Cl)Cl;-9.71
1-bromobutane;water;CCCCBr;O;-0.41
propylacetate;benzene;CCCCC(=O)O;C1=CC=CC=C1;-5.21
propylacetate;ethylbenzene;CCCCC(=O)O;CCC1=CC=CC=C1;-4.95
uracil;butanol;C1=CNC(=O)NC1=O;CCCCO;-16.05
2-pentanone;benzene;CCCC(=O)C;C1=CC=CC=C1;-5.14
n-octane;isooctane;CCCCCCCC;CC(C)CC(C)(C)C;-5.44
methanol;carbontet;CO;C(Cl)(Cl)(Cl)Cl;-2.25
S-(RS)-2-chloro-1-phthalimidoethylO,O-diethylphosphorodithioate(dialifor);water;CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=CC=CC=C2C1=O;O;-5.7
dimethylsulfide;hexadecane;CSC;CCCCCCCCCCCCCCCC;-3.05
ethylamine;chloroform;CCN;C(Cl)(Cl)Cl;-4.02
methylbutanoate;hexadecane;CCCC(=O)OCC;CCCCCCCCCCCCCCCC;-4.01
p-bromophenol;nitrobenzene;C1=CC(=CC=C1O)Br;C1=CC=C(C=C1)[N+](=O)[O-];-9.76
acetone;chloroform;CC(=O)C;C(Cl)(Cl)Cl;-4.42
n-pentane;benzene;CCCCC;C1=CC=CC=C1;-2.99
ibuprofen(racemic);octanol;CC(C)CC1=CC=C(C=C1)C(C)C(=O)O;CCCCCCCCO;-12.42
nitroglycol;water;C(CO[N+](=O)[O-])O[N+](=O)[O-];O;-5.7
bromobenzene;cyclohexane;C1=CC=C(C=C1)Br;C1CCCCC1;-5.29
butylparaben;water;CCCCOC(=O)C1=CC=C(C=C1)O;O;-8.72
methylpropanoate;decane;CCC(=O)OC;CCCCCCCCCC;-3.49
ethylphenylether;hexadecane;CCOC1=CC=CC=C1;CCCCCCCCCCCCCCCC;-5.64
1,4-dioxane;decane;C1COCCO1;CCCCCCCCCC;-3.97
1-heptanol;decane;CCCCCCCO;CCCCCCCCCC;-5.62
ethylformate;water;CCOC=O;O;-2.65
4-heptanone;water;CCCC(=O)CCC;O;-2.93
benzonitrile;decalin;C1=CC=C(C=C1)C#N;C1CCC2CCCCC2C1;-5.86
o-cresol;cyclohexane;CC1=CC=CC=C1O;C1CCCCC1;-6.02
isopropanol;cyclohexane;CC(C)O;C1CCCCC1;-2.37
5-fluorouracil;chloroform;C1=C(C(=O)NC(=O)N1)F;C(Cl)(Cl)Cl;-14.31
tbutylbenzene;tbutylbenzene;CC(C)(C)C1=CC=CC=C1;CC(C)(C)C1=CC=CC=C1;-6.43
butylacetate;fluoroctane;CCCCCC(=O)[O-];CCCCCCCCF;-5.22
ethanol;isooctane;CCO;CC(C)CC(C)(C)C;-2.44
diethylamine;octanol;CCNCC;CCCCCCCCO;-4.75
N-methylmorpholine;water;CN1CCOCC1;O;-6.34
1,4-dioxane;aniline;C1COCCO1;C1=CC=C(C=C1)N;-5.65
n-octane;butanol;CCCCCCCC;CCCCO;-4.45
nitromethane;octanol;C[N+](=O)[O-];CCCCCCCCO;-3.51
2-butanone;benzylalcohol;CCC(=O)C;C1=CC=C(C=C1)CO;-4.57
ethylacetate;ethylacetate;CCOC(=O)C;CCOC(=O)C;-4.46
isobutylnitrate;water;CC(C)CO[N+](=O)[O-];O;-1.9
tripropylphosphate;heptane;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;CCCCCCC;-7.5
2-heptanone;perfluorobenzene;CCCCCC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-6.15
aceticacid;butanone;CC(=O)O;CCC(=O)C;-6.88
isopropanol;hexadecane;CC(C)O;CCCCCCCCCCCCCCCC;-2.47
n-heptane;hexadecane;CCCCCCC;CCCCCCCCCCCCCCCC;-4.33
benzene;cyclohexane;C1=CC=CC=C1;C1CCCCC1;-4.19
1,4-dioxane;octanol;C1COCCO1;CCCCCCCCO;-4.89
pentanoicacid;diethylether;CCCCC(=O)O;CCOCC;-7.87
2-methyl-1-nitrobenzene;octanol;CC1=CC=CC=C1[N+](=O)[O-];CCCCCCCCO;-6.8
butylamine;carbontet;CCCCN;C(Cl)(Cl)(Cl)Cl;-5.35
n-pentane;cyclohexane;CCCCC;C1CCCCC1;-3.5
methylhexanoate;decalin;CCCCCC(=O)OC;C1CCC2CCCCC2C1;-5.51
butanoicacid;butanol;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CCCCO;-7.66
diethylether;cyclohexane;CCOCC;C1CCCCC1;-3.03
dibutylether;dibutylether;CCCCOCCCC;CCCCOCCCC;-5.76
paracetamol;water;CC(=O)NC1=CC=C(C=C1)O;O;-14.83
fluorotrichloromethane;octanol;C(F)(Cl)(Cl)Cl;CCCCCCCCO;-2.63
hexanoicacid;nitrobenzene;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;C1=CC=C(C=C1)[N+](=O)[O-];-7.26
ethylphenylether;ethoxybenzene;CCOC1=CC=CC=C1;CCOC1=CC=CC=C1;-6.75
p-dibromobenzene;heptane;C1=CC(=CC=C1Br)Br;CCCCCCC;-7.55
1-propanol;butylacetate;CCCO;CCCCCC(=O)[O-];-4.52
methyloctanoate;water;CCCCCCCC(=O)OC;O;-2.04
2-butanone;isooctane;CCC(=O)C;CC(C)CC(C)(C)C;-3.4
g-butyrolactone;ethanol;C1CC(=O)OC1;CCO;-4.58
1-propanol;carbontet;CCCO;C(Cl)(Cl)(Cl)Cl;-3.64
propylamine;toluene;CCCN;CC1=CC=CC=C1;-3.51
5-bromouracil;chloroform;C1=C(C(=O)NC(=O)N1)Br;C(Cl)(Cl)Cl;-15.03
formaldehyde;hexadecane;C=O;CCCCCCCCCCCCCCCC;-0.99
1-chloropropane;water;CCCCl;O;-0.27
aniline;butylacetate;C1=CC=C(C=C1)N;CCCCCC(=O)[O-];-7.3
methylacetate;heptane;CC(=O)OC;CCCCCCC;-2.97
bromoform;pentane;C(Br)(Br)Br;CCCCC;-4.83
methylpropylether;octanol;CCCOC;CCCCCCCCO;-3.63
bromoform;water;C(Br)(Br)Br;O;-1.98
propylacetate;chloroform;CCCCC(=O)O;C(Cl)(Cl)Cl;-6.35
butylamine;heptane;CCCCN;CCCCCCC;-3.55
2-methylpropane;octanol;CC(C)C;CCCCCCCCO;-1.45
toluene;cyclohexanone;CC1=CC=CC=C1;C1CCC(=O)CC1;-5.05
trichloroethene;cyclohexane;C(=C(Cl)Cl)Cl;C1CCCCC1;-4.29
1,4-dioxane;mcresol;C1COCCO1;CC1=CC(=CC=C1)O;-6.82
o-cresol;ethylbenzene;CC1=CC=CC=C1O;CCC1=CC=CC=C1;-7.25
ethanol;methoxyethanol;CCO;COCCO;-4.71
toluene;pyridine;CC1=CC=CC=C1;C1=CC=NC=C1;-5.1
1-propanol;heptane;CCCO;CCCCCCC;-3.01
dimethyl2,4,5-trichlorophenylthiophosphate;water;COP(=S)(OC)OC1=CC(=C(C=C1Cl)Cl)Cl;O;-5.06
water;hexadecane;O;CCCCCCCCCCCCCCCC;-0.35
propylamine;nonane;CCCN;CCCCCCCCC;-2.96
aniline;diisopropylether;C1=CC=C(C=C1)N;CC(C)OC(C)C;-6.67
ethanol;butanone;CCO;CCC(=O)C;-4.46
methanol;bromobenzene;CO;C1=CC=C(C=C1)Br;-2.31
2,6-dimethylpyridine;cyclohexane;CC1=NC(=CC=C1)C;C1CCCCC1;-5.51
2-butanone;dimethylacetamide;CCC(=O)C;CC(=O)N(C)C;-4.52
ethane;octanol;CC;CCCCCCCCO;-0.64
nitromethane;methoxyethanol;C[N+](=O)[O-];COCCO;-5.06
methylhexanoate;heptane;CCCCCC(=O)OC;CCCCCCC;-5.63
propanal;octanol;CCC=O;CCCCCCCCO;-4.13
cyanuricacid;octanol;C1(=O)NC(=O)NC(=O)N1;CCCCCCCCO;-18.89
toluene;aniline;CC1=CC=CC=C1;C1=CC=C(C=C1)N;-4.57
aceticacid;acetophenone;CC(=O)O;CC(=O)C1=CC=CC=C1;-6.2
3,5-dimethylpyridine;benzene;CC1=CC(=CN=C1)C;C1=CC=CC=C1;-7.64
n-propane;hexadecane;CCC;CCCCCCCCCCCCCCCC;-1.43
formamide;diethylether;C(=O)N;CCOCC;-5.97
1,2-dichlorobenzene;undecane;C1=CC=C(C(=C1)Cl)Cl;CCCCCCCCCCC;-6.11
1,4-dioxane;benzylalcohol;C1COCCO1;C1=CC=C(C=C1)CO;-5.39
2-methylpropane;water;CC(C)C;O;2.32
methylpentanoate;xylene;CCCCC(=O)OC;CC1=CC(=CC=C1)C;-5.61
1-hexanol;dodecane;CCCCCCO;CCCCCCCCCCCC;-4.28
acetamide;diethylether;CC(=O)N;CCOCC;-6.16
1,2-ethanediamine;water;C(CN)N;O;-9.72
aceticacid;carbontet;CC(=O)O;C(Cl)(Cl)(Cl)Cl;-3.64
2,4-dimethylpentane;water;CC(C)CC(C)C;O;2.88
diethyldisulfide;water;CCSSCC;O;-1.63
n-octane;hexadecane;CCCCCCCC;CCCCCCCCCCCCCCCC;-5.02
dimethyl4-nitrophenylthiophosphate;water;COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-];O;-7.62
methylpentanoate;carbontet;CCCCC(=O)OC;C(Cl)(Cl)(Cl)Cl;-5.71
o-cresol;heptanol;CC1=CC=CC=C1O;CCCCCCCO;-8.78
propylamine;benzene;CCCN;C1=CC=CC=C1;-3.68
2-methylpyrazine;octane;CC1=NC=CN=C1;CCCCCCCC;-4.7
methylacetate;dichloroethane;CC(=O)OC;CC(Cl)Cl;-4.55
ethyl2-(4-chloro-6-methoxypyrimidin-2-ylcarbamoylsulfamoyl)benzoate(chlorimuronethyl);water;CCOC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)Cl)OC;O;-14
pentylacetate;dichloroethane;CCCCCOC(=O)C;CC(Cl)Cl;-6.64
diethylsulfide;chloroform;CCSCC;C(Cl)(Cl)Cl;-6.4
aceticacid;tributylphosphate;CC(=O)O;CCCCOP(=O)(OCCCC)OCCCC;-7.11
butylacetate;octane;CCCCCC(=O)[O-];CCCCCCCC;-4.8
chlorobenzene;hexadecane;C1=CC=C(C=C1)Cl;CCCCCCCCCCCCCCCC;-4.99
1,4-dioxane;ethanol;C1COCCO1;CCO;-4.68
methylbenzoate;octanol;COC(=O)C1=CC=CC=C1;CCCCCCCCO;-7.26
1,3-diacetyloxypropan-2-ylacetate(glyceroltriacetate);water;CC(=O)OCC(COC(=O)C)OC(=O)C;O;-8.84
1-decanol;hexadecane;CCCCCCCCCCO;CCCCCCCCCCCCCCCC;-7.68
phenol;mesitylene;C1=CC=C(C=C1)O;CC1=CC(=CC(=C1)C)C;-6.8
nitrobenzene;water;C1=CC=C(C=C1)[N+](=O)[O-];O;-4.12
p-cresol;pentanol;CC1=CC=C(C=C1)O;CCCCCO;-9.25
butylamine;iodobenzene;CCCCN;C1=CC=C(C=C1)I;-4.19
propylamine;hexane;CCCN;CCCCCC;-3.13
nitromethane;carbondisulfide;C[N+](=O)[O-];C(=S)=S;-3.3
n-octane;methoxyethanol;CCCCCCCC;COCCO;-3.71
1-iodobutane;water;CCCCI;O;-0.25
2,5-dimethylpyridine;water;CC1=CN=C(C=C1)C;O;-4.72
chlorobenzene;decane;C1=CC=C(C=C1)Cl;CCCCCCCCCC;-4.93
4-methylpyridine;water;CC1=CC=NC=C1;O;-4.94
1,2-dichlorobenzene;heptane;C1=CC=C(C(=C1)Cl)Cl;CCCCCCC;-6.01
2-bromopropane;water;CC(C)Br;O;-0.48
propylamine;decane;CCCN;CCCCCCCCCC;-2.96
trimethylamine;chloroform;CN(C)C;C(Cl)(Cl)Cl;-3.9
acetonitrile;octanol;CC#N;CCCCCCCCO;-3.15
tripropylphosphate;octanol;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;CCCCCCCCO;-8.65
1-propanol;ethylbenzene;CCCO;CCC1=CC=CC=C1;-3.71
ammonia;benzene;N;C1=CC=CC=C1;-1.12
pentylacetate;nonane;CCCCCOC(=O)C;CCCCCCCCC;-5.33
butanoicacid;diisopropylether;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)OC(C)C;-6.85
2-methyl-2-(methylthio)propanalO-(N-methylcarbamoyl)oxime(aldicarb);water;CC(C)(/C=N/OC(=O)NC)SC;O;-9.8
1-hexanol;heptane;CCCCCCO;CCCCCCC;-4.89
2-pentanone;butylbenzene;CCCC(=O)C;CCCCC1=CC=CC=C1;-4.74
hydrazine;benzene;NN;C1=CC=CC=C1;-4.02
bromomethane;water;CBr;O;-0.82
ethylacetate;chlorohexane;CCOC(=O)C;CCCCCCCl;-4.25
1-hexyne;hexadecane;CCCCC#C;CCCCCCCCCCCCCCCC;-3.42
n-heptane;hexadecyliodide;CCCCCCC;CCCCCCCCCCCCCCCCI;-3.9
1,4-dioxane;fluorobenzene;C1COCCO1;C1=CC=C(C=C1)F;-5.18
