Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
n-octane;2methylpyridine;CCCCCCCC;CC1=CC=CC=N1;-4.73
methanol;toluene;CO;CC1=CC=CC=C1;-2.18
pentylacetate;heptane;CCCCCOC(=O)C;CCCCCCC;-5.42
methanethiol;water;CS;O;-1.24
water;toluene;O;CC1=CC=CC=C1;-1.69
diethyldisulfide;hexadecane;CCSSCC;CCCCCCCCCCCCCCCC;-5.74
p-xylene;water;CC1=CC=C(C=C1)C;O;-0.81
p-hydroxybenzaldehyde;diethylether;C1=CC(=CC=C1C=O)O;CCOCC;-12.07
cyclohexane;hexadecyliodide;C1CCCCC1;CCCCCCCCCCCCCCCCI;-3.66
ethylacetate;fluoroctane;CCOC(=O)C;CCCCCCCCF;-4.16
ethyloctadecanoate;hexadecane;CCCCCCCCCCCCCCCCCC(=O)OCC;CCCCCCCCCCCCCCCC;-13.69
tolfenamicacid;water;CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O;O;-6.71
octafluorocyclobutane;water;C1(C(C(C1(F)F)(F)F)(F)F)(F)F;O;3.43
2-butanone;triethylamine;CCC(=O)C;CCN(CC)CC;-3.86
dichloroethane;dichloroethane;CC(Cl)Cl;CC(Cl)Cl;-4.69
thiophene;octanol;C1=CSC=C1;CCCCCCCCO;-3.89
methylacetate;hexadecane;CC(=O)OC;CCCCCCCCCCCCCCCC;-2.67
N-methyl-2-pyrrolidinone;chloroform;CN1CCCC1=O;C(Cl)(Cl)Cl;-9.82
ethyne;hexadecane;C#C;CCCCCCCCCCCCCCCC;-0.2
benzonitrile;cyclohexane;C1=CC=C(C=C1)C#N;C1CCCCC1;-5.54
1,1,2-trichloroethane;water;C(C(Cl)Cl)Cl;O;-1.95
nitromethane;diisopropylether;C[N+](=O)[O-];CC(C)OC(C)C;-3.9
ethyl2-(4-chloro-6-methoxypyrimidin-2-ylcarbamoylsulfamoyl)benzoate(chlorimuronethyl);water;CCOC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)Cl)OC;O;-14
propene;octanol;CC=C;CCCCCCCCO;-1.14
p-hydroxybenzaldehyde;water;C1=CC(=CC=C1C=O)O;O;-10.48
2-butanone;hexane;CCC(=O)C;CCCCCC;-3.48
ketoprofen(racemic);octanol;CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O;CCCCCCCCO;-15.04
hydrogenperoxide;dibutylether;OO;CCCCOCCCC;-5.75
dimethoxymethane;water;COCOC;O;-2.93
thiophenol;methylenechloride;C1=CC=C(C=C1)S;C(Cl)Cl;-7.11
nitroethane;hexane;CC[N+](=O)[O-];CCCCCC;-3.19
aceticacid;butylacetate;CC(=O)O;CCCCCC(=O)[O-];-6.11
5-iodouracil;water;C1=C(C(=O)NC(=O)N1)I;O;-18.72
butylacetate;butylacetate;CCCCCC(=O)[O-];CCCCCC(=O)[O-];-5.52
butylacetate;isopropylbenzene;CCCCCC(=O)[O-];CC(C)C1=CC=CC=C1;-5.36
tripropylphosphate;cyclohexane;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;C1CCCCC1;-7.71
chloroform;hexadecane;C(Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-3.38
octanal;hexadecane;CCCCCCCC=O;CCCCCCCCCCCCCCCC;-5.98
2,6-dichlorobenzonitrile;water;C1=CC(=C(C(=C1)Cl)C#N)Cl;O;-5.22
hydrogenperoxide;butanol;OO;CCCCO;-7.94
chloroform;hexane;C(Cl)(Cl)Cl;CCCCCC;-3.17
5-bromouracil;ethylacetate;C1=C(C(=O)NC(=O)N1)Br;CCOC(=O)C;-17.93
dipropylamine;benzene;CCCNCCC;C1=CC=CC=C1;-5.09
1,4-dioxane;toluene;C1COCCO1;CC1=CC=CC=C1;-4.91
ethylacetate;decalin;CCOC(=O)C;C1CCC2CCCCC2C1;-3.47
ethanol;nonane;CCO;CCCCCCCCC;-2.15
1,2-dichlorobenzene;odichlorobenzene;C1=CC=C(C(=C1)Cl)Cl;C1=CC=C(C(=C1)Cl)Cl;-6.89
ibuprofen(racemic);octanol;CC(C)CC1=CC=C(C=C1)C(C)C(=O)O;CCCCCCCCO;-12.42
butanoicacid;isobutanol;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)CO;-7.62
n-octane;dimethylacetamide;CCCCCCCC;CC(=O)N(C)C;-3.94
propylacetate;secbutylbenzene;CCCCC(=O)O;CCC(C)C1=CC=CC=C1;-4.62
E-1,2-dichloroethene;water;C(=C/Cl)\Cl;O;-0.76
ethylbenzene;pentanol;CCC1=CC=CC=C1;CCCCCO;-4.48
propanoicacid;butanone;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCC(=O)C;-7.05
uracil;water;C1=CNC(=O)NC1=O;O;-16.59
1,1,1-trichloroethane;hexadecane;CC(Cl)(Cl)Cl;CCCCCCCCCCCCCCCC;-3.73
benzamide;diethylether;C1=CC=C(C=C1)C(=O)N;CCOCC;-10.6
ethanol;butanone;CCO;CCC(=O)C;-4.46
3,3-dimethylbutanone;tetralin;CC(=O)C(C)(C)C;C1CCC2=CC=CC=C2C1;-4.19
tripropylphosphate;octanol;CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2)C;CCCCCCCCO;-8.65
2-butanone;carbondisulfide;CCC(=O)C;C(=S)=S;-3.85
toluene;decalin;CC1=CC=CC=C1;C1CCC2CCCCC2C1;-4.37
pentylacetate;water;CCCCCOC(=O)C;O;-2.45
2-pentanone;decane;CCCC(=O)C;CCCCCCCCCC;-3.93
propylacetate;dichloroethane;CCCCC(=O)O;CC(Cl)Cl;-5.4
nitromethane;ethoxybenzene;C[N+](=O)[O-];CCOC1=CC=CC=C1;-4.45
butylamine;decane;CCCCN;CCCCCCCCCC;-3.55
ethylamine;chlorobenzene;CCN;C1=CC=C(C=C1)Cl;-2.73
uracil;ethylacetate;C1=CNC(=O)NC1=O;CCOC(=O)C;-15.43
o-cresol;nonane;CC1=CC=CC=C1O;CCCCCCCCC;-6.2
3,3-dimethylbutanone;butylbenzene;CC(=O)C(C)(C)C;CCCCC1=CC=CC=C1;-4.77
p-bromophenol;methylenechloride;C1=CC(=CC=C1O)Br;C(Cl)Cl;-9.09
(1R,4S,4aS,5S,6S,7R,8R,8aR)-1,2,3,4,10,10-hexachloro-1,4,4a,5,6,7,8,8a-octahydro-6,7-epoxy-1,4:5,8-dimethanonaphthalene(endrin);water;C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl;O;-5.5
allylalcohol;diethylether;C=CCO;CCOCC;-4.87
propylacetate;chlorohexane;CCCCC(=O)O;CCCCCCCl;-4.84
methylacetate;chloroform;CC(=O)OC;C(Cl)(Cl)Cl;-4.9
benzamide;cyclohexane;C1=CC=C(C=C1)C(=O)N;C1CCCCC1;-8.72
n-butane;hexadecane;CCCC;CCCCCCCCCCCCCCCC;-2.2
water;octanol;O;CCCCCCCCO;-4.43
ethanol;butylacetate;CCO;CCCCCC(=O)[O-];-3.97
anisole;anisole;COC1=CC=CC=C1;COC1=CC=CC=C1;-6.33
fluorotrichloromethane;chloroform;C(F)(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-2.62
1-propanol;ethylbenzene;CCCO;CCC1=CC=CC=C1;-3.71
piperidine;isobutanol;C1CCNCC1;CC(C)CO;-6.17
2-butanone;benzene;CCC(=O)C;C1=CC=CC=C1;-4.46
tetramethylsilane;octanol;C[Si](C)(C)C;CCCCCCCCO;-1.79
chlorobenzene;water;C1=CC=C(C=C1)Cl;O;-1.12
ethylacetate;decane;CCOC(=O)C;CCCCCCCCCC;-3.43
pyridine;diethylether;C1=CC=NC=C1;CCOCC;-4.81
1,1,1-trifluoropropan-2-ol;octanol;CC(C(F)(F)F)O;CCCCCCCCO;-5.12
butanoicacid;xylene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC1=CC(=CC=C1)C;-5.3
propanoicacid;aniline;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1=CC=C(C=C1)N;-6.2
diclofenacacid;water;C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl;O;-6.3
3-methylpyridine;octanol;CC1=CN=CC=C1;CCCCCCCCO;-6.4
tetrahydrofuran;octanol;C1CCOC1;CCCCCCCCO;-3.93
ethanol;hexane;CCO;CCCCCC;-2.73
3,4-dimethylpyridine;hexadecane;CC1=C(C=NC=C1)C;CCCCCCCCCCCCCCCC;-2.58
methylbenzoate;water;COC(=O)C1=CC=CC=C1;O;-3.91
2,6-dimethylpyridine;benzene;CC1=NC(=CC=C1)C;C1=CC=CC=C1;-6.39
1-hexanol;dodecane;CCCCCCO;CCCCCCCCCCCC;-4.28
pentylacetate;carbontet;CCCCCOC(=O)C;C(Cl)(Cl)(Cl)Cl;-6.35
1-propanol;nonane;CCCO;CCCCCCCCC;-2.76
1-propanol;butylacetate;CCCO;CCCCCC(=O)[O-];-4.52
m-cresol;octanol;CC1=CC(=CC=C1)O;CCCCCCCCO;-8.2
1,1,1-trichloroethane;water;CC(Cl)(Cl)Cl;O;-0.25
cyclohexane;cyclohexane;C1CCCCC1;C1CCCCC1;-4.43
naphthalene;diisopropylether;C1=CC=C2C=CC=CC2=C1;CC(C)OC(C)C;-7.24
2-butanone;propanol;CCC(=O)C;CCCO;-4.15
o-cresol;heptane;CC1=CC=CC=C1O;CCCCCCC;-6.01
2-butylnitrate;water;CCC(C)O[N+](=O)[O-];O;-1.8
2-hexanone;trimethylbenzene;CCCCC(=O)C;CC1=C(C(=CC=C1)C)C;-5.39
formaldehyde;secbutanol;C=O;CCC(C)O;-2.86
3-chloropropene;water;C=CCCl;O;-0.57
nitromethane;perfluorobenzene;C[N+](=O)[O-];C1(=C(C(=C(C(=C1F)F)F)F)F)F;-4.3
2,2,4-trimethylpentane;hexadecane;CC(C)CC(C)(C)C;CCCCCCCCCCCCCCCC;-4.24
ethanol;butanol;CCO;CCCCO;-5.02
ethanol;diethylether;CCO;CCOCC;-4.41
1-pentyne;water;CCCC#C;O;0.01
1-pentanol;nonane;CCCCCO;CCCCCCCCC;-3.92
1-pentanol;decane;CCCCCO;CCCCCCCCCC;-3.92
benzonitrile;hexadecane;C1=CC=C(C=C1)C#N;CCCCCCCCCCCCCCCC;-5.51
s-trans-1,3-butadiene;hexadecane;[2H]C(=C([2H])C(=C([2H])[2H])[2H])[2H];CCCCCCCCCCCCCCCC;-2.1
iodobenzene;cyclohexane;C1=CC=C(C=C1)I;C1CCCCC1;-6.26
4-methylpyridine;cyclohexane;CC1=CC=NC=C1;C1CCCCC1;-5.23
1,4-dioxane;isopropanol;C1COCCO1;CC(C)O;-4.49
1,4-dioxane;hexadecane;C1COCCO1;CCCCCCCCCCCCCCCC;-3.82
hydrogensulfide;hexadecane;S;CCCCCCCCCCCCCCCC;-0.72
n-octane;phenylether;CCCCCCCC;C1=CC=C(C=C1)OC2=CC=CC=C2;-4.38
m-xylene;hexadecane;CC1=CC(=CC=C1)C;CCCCCCCCCCCCCCCC;-5.24
butylamine;nonanol;CCCCN;CCCCCCCCCO;-5.35
g-butyrolactone;nitromethane;C1CC(=O)OC1;C[N+](=O)[O-];-5.45
chlorobenzene;chloroform;C1=CC=C(C=C1)Cl;C(Cl)(Cl)Cl;-5.45
dimethylether;hexadecane;COC;CCCCCCCCCCCCCCCC;-1.49
toluene;undecane;CC1=CC=CC=C1;CCCCCCCCCCC;-4.81
o-cresol;xylene;CC1=CC=CC=C1O;CC1=CC(=CC=C1)C;-7.25
2-butanone;methylformamide;CCC(=O)C;CNC=O;-4.34
methylbenzoate;chloroform;COC(=O)C1=CC=CC=C1;C(Cl)(Cl)Cl;-7.81
1-bromopentane;hexadecane;CCCCCBr;CCCCCCCCCCCCCCCC;-4.93
toluene;mcresol;CC1=CC=CC=C1;CC1=CC(=CC=C1)O;-4.58
diethylamine;4methyl2pentanone;CCNCC;CC(C)CC(=O)C;-3.63
mesitylene;mesitylene;CC1=CC(=CC(=C1)C)C;CC1=CC(=CC(=C1)C)C;-6.4
iodobenzene;heptane;C1=CC=C(C=C1)I;CCCCCCC;-6.27
propanoicacid;xylene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC1=CC(=CC=C1)C;-4.72
m-cresol;decanol;CC1=CC(=CC=C1)O;CCCCCCCCCCO;-8.01
1-pentanol;hexane;CCCCCO;CCCCCC;-4.38
o-xylene;octanol;CC1=CC=CC=C1C;CCCCCCCCO;-5.07
m-xylene;water;CC1=CC(=CC=C1)C;O;-0.84
methanol;hexadecane;CO;CCCCCCCCCCCCCCCC;-1.32
2-hexanone;xylene;CCCCC(=O)C;CC1=CC(=CC=C1)C;-5.49
5-trifluoromethyluracil;water;C1=C(C(=O)NC(=O)N1)C(F)(F)F;O;-15.46
1,1-dimethyl-3-phenylurea;octanol;CN(C)C(=O)NC1=CC=CC=C1;CCCCCCCCO;-13.12
iodobenzene;octanol;C1=CC=C(C=C1)I;CCCCCCCCO;-6.18
3,3-dimethylbutanone;cyclohexane;CC(=O)C(C)(C)C;C1CCCCC1;-4.42
2-hexanone;tbutylbenzene;CCCCC(=O)C;CC(C)(C)C1=CC=CC=C1;-5.27
dimethyl2,4,5-trichlorophenylthiophosphate;water;COP(=S)(OC)OC1=CC(=C(C=C1Cl)Cl)Cl;O;-5.06
1-propanol;carbontet;CCCO;C(Cl)(Cl)(Cl)Cl;-3.64
ethylacetate;ethylbenzene;CCOC(=O)C;CCC1=CC=CC=C1;-4.31
ammonia;4methyl2pentanone;N;CC(C)CC(=O)C;-2.52
nitrobenzene;water;C1=CC=C(C=C1)[N+](=O)[O-];O;-4.12
fluorobenzene;hexadecane;C1=CC=C(C=C1)F;CCCCCCCCCCCCCCCC;-4.03
4-methylaniline;octane;CC1=CC=C(C=C1)N;CCCCCCCC;-6
1-decanol;octanol;CCCCCCCCCCO;CCCCCCCCO;-9.88
phenol;decane;C1=CC=C(C=C1)O;CCCCCCCCCC;-5.5
2-methylpropane;hexadecane;CC(C)C;CCCCCCCCCCCCCCCC;-1.92
1-butene;octanol;CCC=C;CCCCCCCCO;-1.89
cyclopentane;octanol;C1CCCC1;CCCCCCCCO;-2.65
1,4-dichlorobenzene;cyclohexane;C1=CC(=CC=C1Cl)Cl;C1CCCCC1;-5.89
1-butanol;benzene;CCCCO;C1=CC=CC=C1;-4.45
benzonitrile;benzonitrile;C1=CC=C(C=C1)C#N;C1=CC=C(C=C1)C#N;-7.28
tbutylbenzene;tbutylbenzene;CC(C)(C)C1=CC=CC=C1;CC(C)(C)C1=CC=CC=C1;-6.43
bromoethane;water;CCBr;O;-0.7
methylparaben;water;COC(=O)C1=CC=C(C=C1)O;O;-9.51
dimethylamine;toluene;CNC;CC1=CC=CC=C1;-2.68
2,2'-dichlorobiphenyl;octanol;C1=CC=C(C(=C1)C2=CC=CC=C2Cl)Cl;CCCCCCCCO;-9.41
aceticacid;xylene;CC(=O)O;CC1=CC(=CC=C1)C;-4.08
1-nitropropane;toluene;CCC[N+](=O)[O-];CC1=CC=CC=C1;-5.25
1-heptanol;octanol;CCCCCCCO;CCCCCCCCO;-7.75
3,5-dimethylpyridine;water;CC1=CC(=CN=C1)C;O;-4.84
butylacetate;decane;CCCCCC(=O)[O-];CCCCCCCCCC;-4.66
isopropylether;chloroform;CC(C)OC(C)C;C(Cl)(Cl)Cl;-3.78
m-cresol;nitrobenzene;CC1=CC(=CC=C1)O;C1=CC=C(C=C1)[N+](=O)[O-];-7.29
bromobenzene;chloroform;C1=CC=C(C=C1)Br;C(Cl)(Cl)Cl;-6.07
thiophene;hexadecane;C1=CSC=C1;CCCCCCCCCCCCCCCC;-4.01
1-nitrobutane;water;CCCC[N+](=O)[O-];O;-3.08
aceticacid;hexadecane;CC(=O)O;CCCCCCCCCCCCCCCC;-2.39
n-nonane;nonane;CCCCCCCCC;CCCCCCCCC;-5.91
1,2-dichlorobenzene;heptane;C1=CC=C(C(=C1)Cl)Cl;CCCCCCC;-6.01
m-xylene;cyclohexane;CC1=CC(=CC=C1)C;C1CCCCC1;-5.52
2-methyl-1-nitrobenzene;octanol;CC1=CC=CC=C1[N+](=O)[O-];CCCCCCCCO;-6.8
methylacetate;benzene;CC(=O)OC;C1=CC=CC=C1;-4.04
2,2-dichloroethenyldimethylphosphate;octanol;COP(=O)(OC)OC=C(Cl)Cl;CCCCCCCCO;-8.59
isopropanol;water;CC(C)O;O;-4.76
1-butanol;hexadecane;CCCCO;CCCCCCCCCCCCCCCC;-3.55
propanoicacid;dichloroethane;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CC(Cl)Cl;-5.12
ethylphenylether;cyclohexane;CCOC1=CC=CC=C1;C1CCCCC1;-6
1,4-dioxane;butanone;C1COCCO1;CCC(=O)C;-5.02
1-propanethiol;hexadecane;CCCS;CCCCCCCCCCCCCCCC;-3.66
ethanol;dodecane;CCO;CCCCCCCCCCCC;-2.06
1-hexanol;ethylbenzene;CCCCCCO;CCC1=CC=CC=C1;-5.68
ethanol;carbondisulfide;CCO;C(=S)=S;-2.72
aniline;pentanol;C1=CC=C(C=C1)N;CCCCCO;-6.44
tetrahydropyran;water;C1CCOCC1;O;-3.12
o-cresol;isooctane;CC1=CC=CC=C1O;CC(C)CC(C)(C)C;-5.68
pyridine;dibutylether;C1=CC=NC=C1;CCCCOCCCC;-4.65
3,3-dimethylbutanone;toluene;CC(=O)C(C)(C)C;CC1=CC=CC=C1;-5
thioanisole;water;CSC1=CC=CC=C1;O;-2.73
methane;water;C;O;2
2-methylpyridine;chloroform;CC1=CC=CC=N1;C(Cl)(Cl)Cl;-6.98
toluene;aceticacid;CC1=CC=CC=C1;CC(=O)O;-4.53
ethylacetate;secbutylbenzene;CCOC(=O)C;CCC(C)C1=CC=CC=C1;-4.11
aceticacid;aniline;CC(=O)O;C1=CC=C(C=C1)N;-6.3
formaldehyde;hexanol;C=O;CCCCCCO;-3.42
1,3-diacetyloxypropan-2-ylacetate(glyceroltriacetate);water;CC(=O)OCC(COC(=O)C)OC(=O)C;O;-8.84
1-butanol;diethylether;CCCCO;CCOCC;-5.69
benzene;cyclohexane;C1=CC=CC=C1;C1CCCCC1;-4.19
chloroform;chloroform;C(Cl)(Cl)Cl;C(Cl)(Cl)Cl;-4.13
2-heptanone;heptane;CCCCCC(=O)C;CCCCCCC;-5.22
3-pentanone;cyclohexane;CCC(=O)CC;C1CCCCC1;-4.3
m-hydroxybenzaldehyde;octanol;C1=CC(=CC(=C1)O)C=O;CCCCCCCCO;-11.39
propanoicacid;chlorobenzene;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;C1=CC=C(C=C1)Cl;-4.38
ethanol;dibutylether;CCO;CCCCOCCCC;-3.51
1,4-dioxane;mcresol;C1COCCO1;CC1=CC(=CC=C1)O;-6.82
thioanisole;cyclohexane;CSC1=CC=CC=C1;C1CCCCC1;-5.66
propylamine;iodobenzene;CCCN;C1=CC=C(C=C1)I;-3.54
o-cresol;chloroform;CC1=CC=CC=C1O;C(Cl)(Cl)Cl;-7.55
2-methyl-1-nitrobenzene;chloroform;CC1=CC=CC=C1[N+](=O)[O-];C(Cl)(Cl)Cl;-8.3
hydrogenperoxide;acetophenone;OO;CC(=O)C1=CC=CC=C1;-7.3
1,4-dioxane;nitromethane;C1COCCO1;C[N+](=O)[O-];-5.46
1,4-dioxane;fluorobenzene;C1COCCO1;C1=CC=C(C=C1)F;-5.18
p-cresol;dichloroethane;CC1=CC=C(C=C1)O;CC(Cl)Cl;-7.75
2-methylpyrazine;water;CC1=NC=CN=C1;O;-5.57
methylacetate;heptane;CC(=O)OC;CCCCCCC;-2.97
ethanol;acetophenone;CCO;CC(=O)C1=CC=CC=C1;-4.12
N-ethylaniline;water;CCNC1=CC=CC=C1;O;-4.62
O-ethylO'-4-bromo-2-chlorophenylS-propylphosphorothioate;water;CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl;O;-4.09
butylacetate;hexane;CCCCCC(=O)[O-];CCCCCC;-4.86
acetamide;chloroform;CC(=O)N;C(Cl)(Cl)Cl;-7.05
benzonitrile;heptane;C1=CC=C(C=C1)C#N;CCCCCCC;-5.33
1,4-dichlorobenzene;heptane;C1=CC(=CC=C1Cl)Cl;CCCCCCC;-5.81
diethylether;water;CCOCC;O;-1.76
propylacetate;benzene;CCCCC(=O)O;C1=CC=CC=C1;-5.21
ethanol;isopropylbenzene;CCO;CC(C)C1=CC=CC=C1;-2.9
1-butanol;tributylphosphate;CCCCO;CCCCOP(=O)(OCCCC)OCCCC;-6.28
p-bromophenol;dibromoethane;C1=CC(=CC=C1O)Br;CC(Br)Br;-9.01
4-mesyl-2,6-dinitro-N,N-dipropylaniline(nitralin);water;CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)C)[N+](=O)[O-];O;-8
propylamine;decanol;CCCN;CCCCCCCCCCO;-4.59
urea;octanol;C(=O)(N)N;CCCCCCCCO;-10.93
ethylamine;ethylbenzene;CCN;CCC1=CC=CC=C1;-2.59
butylamine;hexane;CCCCN;CCCCCC;-3.62
2-methoxyethanol;tributylphosphate;COCCO;CCCCOP(=O)(OCCCC)OCCCC;-6.14
4-methyl-2-pentanone;4methyl2pentanone;CC(C)CC(=O)C;CC(C)CC(=O)C;-5.23
difluorodichloromethane;water;C(F)(F)(Cl)Cl;O;1.69
ethanol;tetralin;CCO;C1CCC2=CC=CC=C2C1;-1.54
4-methoxybenzoicacid;octanol;C1=CC2=C(C=C1[N+](=O)[O-])C(=CN2)C#N;CCCCCCCCO;-11.82
methane;hexadecane;C;CCCCCCCCCCCCCCCC;0.45
2,2,2-trifluoroethanol;hexadecane;C(C(F)(F)F)O;CCCCCCCCCCCCCCCC;-1.67
phenol;octane;C1=CC=C(C=C1)O;CCCCCCCC;-5.47
propanoicacid;water;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;O;-6.47
n-octane;isooctane;CCCCCCCC;CC(C)CC(C)(C)C;-5.44
4-ethylpyridine;hexadecane;CCC1=CC=NC=C1;CCCCCCCCCCCCCCCC;-2.45
1-butanol;water;CCCCO;O;-4.72
cyanuricacid;water;C1(=O)NC(=O)NC(=O)N1;O;-18.06
tolfenamicacid;octanol;CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O;CCCCCCCCO;-13.76
1-propanol;dodecane;CCCO;CCCCCCCCCCCC;-2.74
1-iodopropane;water;CCCI;O;-0.59
1-hexanol;toluene;CCCCCCO;CC1=CC=CC=C1;-6.12
phenol;tetrachloroethene;C1=CC=C(C=C1)O;C(=C(Cl)Cl)(Cl)Cl;-6.1
methylpentanoate;isopropylbenzene;CCCCC(=O)OC;CC(C)C1=CC=CC=C1;-5.45
m-xylene;diethylether;CC1=CC(=CC=C1)C;CCOCC;-5.56
1-butanol;isooctane;CCCCO;CC(C)CC(C)(C)C;-3.56
ethylamine;dichloroethane;CCN;CC(Cl)Cl;-3.19
2-butanone;tbutylbenzene;CCC(=O)C;CC(C)(C)C1=CC=CC=C1;-3.94
1-heptanol;pentane;CCCCCCCO;CCCCC;-5.62
methylhexanoate;dichloroethane;CCCCCC(=O)OC;CC(Cl)Cl;-6.57
nitromethane;nitroethane;C[N+](=O)[O-];CC[N+](=O)[O-];-5.35
nitromethane;phenylether;C[N+](=O)[O-];C1=CC=C(C=C1)OC2=CC=CC=C2;-4.19
p-dibromobenzene;octanol;C1=CC(=CC=C1Br)Br;CCCCCCCCO;-7.47
p-xylene;hexane;CC1=CC=C(C=C1)C;CCCCCC;-5.01
diethylsulfide;chloroform;CCSCC;C(Cl)(Cl)Cl;-6.4
dipropylamine;water;CCCNCCC;O;-3.66
ethanol;dimethylsulfoxide;CCO;CS(=O)C;-5.25
2-methylpyridine;dibutylether;CC1=CC=CC=N1;CCCCOCCCC;-5.2
toluene;propanol;CC1=CC=CC=C1;CCCO;-4.47
3-methylaniline;water;CC1=CC(=CC=C1)N;O;-5.67
1,4-dioxane;isooctane;C1COCCO1;CC(C)CC(C)(C)C;-4.02
ethylformate;hexadecane;CCOC=O;CCCCCCCCCCCCCCCC;-2.59
2-hexanone;water;CCCCC(=O)C;O;-3.29
2-butanone;octane;CCC(=O)C;CCCCCCCC;-3.24
perfluorobenzene;perfluorobenzene;C1(=C(C(=C(C(=C1F)F)F)F)F)F;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-4.42
butanoicacid;isopropylbenzene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC(C)C1=CC=CC=C1;-4.93
2-pentanone;perfluorobenzene;CCCC(=O)C;C1(=C(C(=C(C(=C1F)F)F)F)F)F;-5.1
methylpentanoate;chloroform;CCCCC(=O)OC;C(Cl)(Cl)Cl;-6.68
hydrogenperoxide;diethylether;OO;CCOCC;-7.03
butanoicacid;onitrotoluene;C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO;CC1=CC=CC=C1[N+](=O)[O-];-5.76
propylparaben;water;CCCOC(=O)C1=CC=C(C=C1)O;O;-9.37
N,N,4-trimethylbenzamide;water;CC1=CC=C(C=C1)C(=O)N(C)C;O;-9.76
toluene;cyclohexane;CC1=CC=CC=C1;C1CCCCC1;-4.9
Z-N-methylacetamide;water;CC(=O)NC;O;-10
benzonitrile;carbontet;C1=CC=C(C=C1)C#N;C(Cl)(Cl)(Cl)Cl;-6.28
diethyl2,4-dichlorophenylthiophosphate;water;CCOP(=S)(OCC)OC1=C(C=C(C=C1)Cl)Cl;O;-3.86
propanoicacid;tributylphosphate;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCCCOP(=O)(OCCCC)OCCCC;-7.73
1,4-dioxane;benzylalcohol;C1COCCO1;C1=CC=C(C=C1)CO;-5.39
benzene;diethylether;C1=CC=CC=C1;CCOCC;-4.21
hexanoicacid;isobutanol;C1=CC=C(C=C1)C[Si](Cl)(Cl)Cl;CC(C)CO;-8.77
dipropylamine;hexadecane;CCCNCCC;CCCCCCCCCCCCCCCC;-4.57
ethyne;water;C#C;O;-0.01
a,a,a-trifluoro-2,6-dinitro-N,N-dipropyl-p-toluidine(trifluralin);water;CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-];O;-3.3
acetaldehyde;water;CC=O;O;-3.5
ethanol;ethanol;CCO;CCO;-5.04
benzamide;benzene;C1=CC=C(C=C1)C(=O)N;C1=CC=CC=C1;-9.93
butylacetate;decalin;CCCCCC(=O)[O-];C1CCC2CCCCC2C1;-4.71
propanoicacid;secbutanol;CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl;CCC(C)O;-7
methylpropanoate;trimethylbenzene;CCC(=O)OC;CC1=C(C(=CC=C1)C)C;-4.14
p-cresol;butylacetate;CC1=CC=C(C=C1)O;CCCCCC(=O)[O-];-9.28
1,1,1,2-tetrachloroethane;water;C(C(Cl)(Cl)Cl)Cl;O;-1.15
4-methylaniline;decane;CC1=CC=C(C=C1)N;CCCCCCCCCC;-6.05
1-pentyne;octanol;CCCC#C;CCCCCCCCO;-2.79
cyclopentanol;diethylether;C1CCC(C1)O;CCOCC;-6.5
dipropylamine;diethylether;CCCNCCC;CCOCC;-4.96
diethylether;chloroform;CCOCC;C(Cl)(Cl)Cl;-4.32
ethanol;methylformamide;CCO;CNC=O;-5.12
N,N-dimethylacetamide;heptane;CC(=O)N(C)C;CCCCCCC;-4.8
1-hexene;octanol;CCCCC=C;CCCCCCCCO;-2.94
1-heptanol;heptane;CCCCCCCO;CCCCCCC;-5.6
ethylamine;heptanol;CCN;CCCCCCCO;-4.15
